,casos_2614857,casos_est_2614857,casos_est_min_2614857,casos_est_max_2614857,p_rt1_2614857,p_inc100k_2614857,temp_min_2614857,temp_max_2614857,umid_min_2614857,pressao_min_2614857,casos_2614709,casos_est_2614709,casos_est_min_2614709,casos_est_max_2614709,p_rt1_2614709,p_inc100k_2614709,temp_min_2614709,temp_max_2614709,umid_min_2614709,pressao_min_2614709,casos_2601805,casos_est_2601805,casos_est_min_2601805,casos_est_max_2601805,p_rt1_2601805,p_inc100k_2601805,temp_min_2601805,temp_max_2601805,umid_min_2601805,pressao_min_2601805,casos_2605608,casos_est_2605608,casos_est_min_2605608,casos_est_max_2605608,p_rt1_2605608,p_inc100k_2605608,temp_min_2605608,temp_max_2605608,umid_min_2605608,pressao_min_2605608,casos_2604007,casos_est_2604007,casos_est_min_2604007,casos_est_max_2604007,p_rt1_2604007,p_inc100k_2604007,temp_min_2604007,temp_max_2604007,umid_min_2604007,pressao_min_2604007,casos_2608453,casos_est_2608453,casos_est_min_2608453,casos_est_max_2608453,p_rt1_2608453,p_inc100k_2608453,temp_min_2608453,temp_max_2608453,umid_min_2608453,pressao_min_2608453,casos_2611606,casos_est_2611606,casos_est_min_2611606,casos_est_max_2611606,p_rt1_2611606,p_inc100k_2611606,temp_min_2611606,temp_max_2611606,umid_min_2611606,pressao_min_2611606,casos_2607950,casos_est_2607950,casos_est_min_2607950,casos_est_max_2607950,p_rt1_2607950,p_inc100k_2607950,temp_min_2607950,temp_max_2607950,umid_min_2607950,pressao_min_2607950,casos_2611408,casos_est_2611408,casos_est_min_2611408,casos_est_max_2611408,p_rt1_2611408,p_inc100k_2611408,temp_min_2611408,temp_max_2611408,umid_min_2611408,pressao_min_2611408,casos_2606200,casos_est_2606200,casos_est_min_2606200,casos_est_max_2606200,p_rt1_2606200,p_inc100k_2606200,temp_min_2606200,temp_max_2606200,umid_min_2606200,pressao_min_2606200,casos_2616183,casos_est_2616183,casos_est_min_2616183,casos_est_max_2616183,p_rt1_2616183,p_inc100k_2616183,temp_min_2616183,temp_max_2616183,umid_min_2616183,pressao_min_2616183,casos_2615508,casos_est_2615508,casos_est_min_2615508,casos_est_max_2615508,p_rt1_2615508,p_inc100k_2615508,temp_min_2615508,temp_max_2615508,umid_min_2615508,pressao_min_2615508,casos_2613800,casos_est_2613800,casos_est_min_2613800,casos_est_max_2613800,p_rt1_2613800,p_inc100k_2613800,temp_min_2613800,temp_max_2613800,umid_min_2613800,pressao_min_2613800
2011-07-03,0,0.0,0,0,0.5,0.0,20.0,26.571428571428573,41.285714285714285,1013.4285714285714,0,0.0,0,0,0.5,0.0,20.0,26.571428571428573,41.285714285714285,1013.4285714285714,0,0.0,0,0,0.5,0.0,19.428571428571427,26.714285714285715,63.285714285714285,883.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,26.714285714285715,63.285714285714285,883.1428571428571,0,0.0,0,0,0.5,0.0,22.571428571428573,27.714285714285715,59.0,1012.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,26.714285714285715,63.285714285714285,883.1428571428571,0,0.0,0,0.0,0.5,0.0,22.571428571428573,27.714285714285715,59.0,1012.1428571428571,0,0.0,0,0,0.5,0.0,20.0,26.571428571428573,41.285714285714285,1013.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,27.714285714285715,59.0,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.571428571428573,27.714285714285715,59.0,1012.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,26.714285714285715,63.285714285714285,883.1428571428571,0,0.0,0,0,0.5,0.0,22.571428571428573,27.714285714285715,59.0,1012.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,26.714285714285715,63.285714285714285,883.1428571428571
2011-07-10,0,0.0,0,0,0.5,0.0,20.0,26.285714285714285,61.142857142857146,1014.5714285714286,0,0.0,0,0,0.5,0.0,20.0,26.285714285714285,61.142857142857146,1014.5714285714286,0,0.0,0,0,0.5,0.0,20.0,25.857142857142858,67.14285714285714,1014.8571428571429,0,0.0,0,0,0.5,0.0,20.0,25.857142857142858,67.14285714285714,1014.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,27.428571428571427,64.28571428571429,1013.0,0,0.0,0,0,0.5,0.0,20.0,25.857142857142858,67.14285714285714,1014.8571428571429,0,0.0,0,0.0,0.5,0.0,22.571428571428573,27.428571428571427,64.28571428571429,1013.0,0,0.0,0,0,0.5,0.0,20.0,26.285714285714285,61.142857142857146,1014.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,27.428571428571427,64.28571428571429,1013.0,0,0.0,0,0,0.5,0.0,22.571428571428573,27.428571428571427,64.28571428571429,1013.0,0,0.0,0,0,0.5,0.0,20.0,25.857142857142858,67.14285714285714,1014.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,27.428571428571427,64.28571428571429,1013.0,0,0.0,0,0,0.5,0.0,20.0,25.857142857142858,67.14285714285714,1014.8571428571429
2011-07-17,0,0.0,0,0,0.5,0.0,20.142857142857142,24.857142857142858,70.14285714285714,1014.5714285714286,0,0.0,0,0,0.5,0.0,20.142857142857142,24.857142857142858,70.14285714285714,1014.5714285714286,0,0.0,0,0,0.5,0.0,18.857142857142858,24.714285714285715,73.28571428571429,1014.8571428571429,0,0.0,0,0,0.5,0.0,18.857142857142858,24.714285714285715,73.28571428571429,1014.8571428571429,0,0.0,0,0,0.5,0.0,21.428571428571427,26.142857142857142,64.14285714285714,1012.8571428571429,0,0.0,0,0,0.5,0.0,18.857142857142858,24.714285714285715,73.28571428571429,1014.8571428571429,0,0.0,0,0.0,0.5,0.0,21.428571428571427,26.142857142857142,64.14285714285714,1012.8571428571429,0,0.0,0,0,0.5,0.0,20.142857142857142,24.857142857142858,70.14285714285714,1014.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,26.142857142857142,64.14285714285714,1012.8571428571429,0,0.0,0,0,0.5,0.0,21.428571428571427,26.142857142857142,64.14285714285714,1012.8571428571429,0,0.0,0,0,0.5,0.0,18.857142857142858,24.714285714285715,73.28571428571429,1014.8571428571429,0,0.0,0,0,0.5,0.0,21.428571428571427,26.142857142857142,64.14285714285714,1012.8571428571429,0,0.0,0,0,0.5,0.0,18.857142857142858,24.714285714285715,73.28571428571429,1014.8571428571429
2011-07-24,0,0.0,0,0,0.5,0.0,19.142857142857142,25.857142857142858,60.285714285714285,885.2857142857143,0,0.0,0,0,0.5,0.0,19.142857142857142,25.857142857142858,60.285714285714285,885.2857142857143,0,0.0,0,0,0.5,0.0,18.857142857142858,26.571428571428573,60.285714285714285,871.1428571428571,0,0.0,0,0,0.5,0.0,18.857142857142858,26.571428571428573,60.285714285714285,871.1428571428571,0,0.0,0,0,0.5,0.0,21.428571428571427,27.142857142857142,54.42857142857143,1014.7142857142857,0,0.0,0,0,0.5,0.0,18.857142857142858,26.571428571428573,60.285714285714285,871.1428571428571,0,0.0,0,0.0,0.5,0.0,21.428571428571427,27.142857142857142,54.42857142857143,1014.7142857142857,0,0.0,0,0,0.5,0.0,19.142857142857142,25.857142857142858,60.285714285714285,885.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,27.142857142857142,54.42857142857143,1014.7142857142857,0,0.0,0,0,0.5,0.0,21.428571428571427,27.142857142857142,54.42857142857143,1014.7142857142857,0,0.0,0,0,0.5,0.0,18.857142857142858,26.571428571428573,60.285714285714285,871.1428571428571,0,0.0,0,0,0.5,0.0,21.428571428571427,27.142857142857142,54.42857142857143,1014.7142857142857,0,0.0,0,0,0.5,0.0,18.857142857142858,26.571428571428573,60.285714285714285,871.1428571428571
2011-07-31,0,0.0,0,0,0.5,0.0,19.714285714285715,25.714285714285715,56.0,623.0,0,0.0,0,0,0.5,0.0,19.714285714285715,25.714285714285715,56.0,623.0,0,0.0,0,0,0.5,0.0,18.857142857142858,25.428571428571427,68.0,1013.7142857142857,0,0.0,0,0,0.5,0.0,18.857142857142858,25.428571428571427,68.0,1013.7142857142857,0,0.0,0,0,0.5,0.0,21.714285714285715,27.428571428571427,52.285714285714285,737.2857142857143,0,0.0,0,0,0.5,0.0,18.857142857142858,25.428571428571427,68.0,1013.7142857142857,0,0.0,0,0.0,0.5,0.0,21.714285714285715,27.428571428571427,52.285714285714285,737.2857142857143,0,0.0,0,0,0.5,0.0,19.714285714285715,25.714285714285715,56.0,623.0,0,0.0,0,0,0.5,0.0,21.714285714285715,27.428571428571427,52.285714285714285,737.2857142857143,0,0.0,0,0,0.5,0.0,21.714285714285715,27.428571428571427,52.285714285714285,737.2857142857143,0,0.0,0,0,0.5,0.0,18.857142857142858,25.428571428571427,68.0,1013.7142857142857,0,0.0,0,0,0.5,0.0,21.714285714285715,27.428571428571427,52.285714285714285,737.2857142857143,0,0.0,0,0,0.5,0.0,18.857142857142858,25.428571428571427,68.0,1013.7142857142857
2011-08-07,0,0.0,0,0,0.5,0.0,18.857142857142858,27.428571428571427,56.0,1014.8571428571429,0,0.0,0,0,0.5,0.0,18.857142857142858,27.428571428571427,56.0,1014.8571428571429,0,0.0,0,0,0.5,0.0,19.0,28.142857142857142,54.857142857142854,1014.4285714285714,0,0.0,0,0,0.5,0.0,19.0,28.142857142857142,54.857142857142854,1014.4285714285714,0,0.0,0,0,0.5,0.0,21.714285714285715,28.142857142857142,55.142857142857146,869.2857142857143,0,0.0,0,0,0.5,0.0,19.0,28.142857142857142,54.857142857142854,1014.4285714285714,0,0.0,0,0.0,0.5,0.0,21.714285714285715,28.142857142857142,55.142857142857146,869.2857142857143,0,0.0,0,0,0.5,0.0,18.857142857142858,27.428571428571427,56.0,1014.8571428571429,0,0.0,0,0,0.5,0.0,21.714285714285715,28.142857142857142,55.142857142857146,869.2857142857143,0,0.0,0,0,0.5,0.0,21.714285714285715,28.142857142857142,55.142857142857146,869.2857142857143,0,0.0,0,0,0.5,0.0,19.0,28.142857142857142,54.857142857142854,1014.4285714285714,0,0.0,0,0,0.5,0.0,21.714285714285715,28.142857142857142,55.142857142857146,869.2857142857143,0,0.0,0,0,0.5,0.0,19.0,28.142857142857142,54.857142857142854,1014.4285714285714
2011-08-14,0,0.0,0,0,0.5,0.0,19.0,27.571428571428573,51.0,1014.5714285714286,0,0.0,0,0,0.5,0.0,19.0,27.571428571428573,51.0,1014.5714285714286,0,0.0,0,0,0.5,0.0,18.857142857142858,27.142857142857142,50.857142857142854,753.2857142857143,0,0.0,0,0,0.5,0.0,18.857142857142858,27.142857142857142,50.857142857142854,753.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,27.571428571428573,51.142857142857146,883.0,0,0.0,0,0,0.5,0.0,18.857142857142858,27.142857142857142,50.857142857142854,753.2857142857143,0,0.0,0,0.0,0.5,0.0,21.428571428571427,27.571428571428573,51.142857142857146,883.0,0,0.0,0,0,0.5,0.0,19.0,27.571428571428573,51.0,1014.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,27.571428571428573,51.142857142857146,883.0,0,0.0,0,0,0.5,0.0,21.428571428571427,27.571428571428573,51.142857142857146,883.0,0,0.0,0,0,0.5,0.0,18.857142857142858,27.142857142857142,50.857142857142854,753.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,27.571428571428573,51.142857142857146,883.0,0,0.0,0,0,0.5,0.0,18.857142857142858,27.142857142857142,50.857142857142854,753.2857142857143
2011-08-21,0,0.0,0,0,0.5,0.0,19.142857142857142,26.714285714285715,58.57142857142857,1014.5714285714286,0,0.0,0,0,0.5,0.0,19.142857142857142,26.714285714285715,58.57142857142857,1014.5714285714286,0,0.0,0,0,0.5,0.0,18.285714285714285,27.571428571428573,51.57142857142857,1013.8571428571429,0,0.0,0,0,0.5,0.0,18.285714285714285,27.571428571428573,51.57142857142857,1013.8571428571429,0,0.0,0,0,0.5,0.0,22.0,27.428571428571427,50.714285714285715,882.4285714285714,0,0.0,0,0,0.5,0.0,18.285714285714285,27.571428571428573,51.57142857142857,1013.8571428571429,0,0.0,0,0.0,0.5,0.0,22.0,27.428571428571427,50.714285714285715,882.4285714285714,0,0.0,0,0,0.5,0.0,19.142857142857142,26.714285714285715,58.57142857142857,1014.5714285714286,0,0.0,0,0,0.5,0.0,22.0,27.428571428571427,50.714285714285715,882.4285714285714,0,0.0,0,0,0.5,0.0,22.0,27.428571428571427,50.714285714285715,882.4285714285714,0,0.0,0,0,0.5,0.0,18.285714285714285,27.571428571428573,51.57142857142857,1013.8571428571429,0,0.0,0,0,0.5,0.0,22.0,27.428571428571427,50.714285714285715,882.4285714285714,0,0.0,0,0,0.5,0.0,18.285714285714285,27.571428571428573,51.57142857142857,1013.8571428571429
2011-08-28,0,0.0,0,0,0.5,0.0,19.428571428571427,25.571428571428573,70.14285714285714,624.2857142857143,0,0.0,0,0,0.5,0.0,19.428571428571427,25.571428571428573,70.14285714285714,624.2857142857143,0,0.0,0,0,0.5,0.0,19.0,26.428571428571427,55.0,884.8571428571429,0,0.0,0,0,0.5,0.0,19.0,26.428571428571427,55.0,884.8571428571429,0,0.0,0,0,0.5,0.0,22.142857142857142,27.428571428571427,57.857142857142854,884.4285714285714,0,0.0,0,0,0.5,0.0,19.0,26.428571428571427,55.0,884.8571428571429,0,0.0,0,0.0,0.5,0.0,22.142857142857142,27.428571428571427,57.857142857142854,884.4285714285714,0,0.0,0,0,0.5,0.0,19.428571428571427,25.571428571428573,70.14285714285714,624.2857142857143,0,0.0,0,0,0.5,0.0,22.142857142857142,27.428571428571427,57.857142857142854,884.4285714285714,0,0.0,0,0,0.5,0.0,22.142857142857142,27.428571428571427,57.857142857142854,884.4285714285714,0,0.0,0,0,0.5,0.0,19.0,26.428571428571427,55.0,884.8571428571429,0,0.0,0,0,0.5,0.0,22.142857142857142,27.428571428571427,57.857142857142854,884.4285714285714,0,0.0,0,0,0.5,0.0,19.0,26.428571428571427,55.0,884.8571428571429
2011-09-04,0,0.0,0,0,0.5,0.0,19.142857142857142,27.0,60.857142857142854,1016.2857142857143,0,0.0,0,0,0.5,0.0,19.142857142857142,27.0,60.857142857142854,1016.2857142857143,0,0.0,0,0,0.5,0.0,19.0,28.285714285714285,50.857142857142854,1015.7142857142857,0,0.0,0,0,0.5,0.0,19.0,28.285714285714285,50.857142857142854,1015.7142857142857,0,0.0,0,0,0.5,0.0,23.285714285714285,27.857142857142858,51.857142857142854,870.0,0,0.0,0,0,0.5,0.0,19.0,28.285714285714285,50.857142857142854,1015.7142857142857,0,0.0,0,0.0,0.5,0.0,23.285714285714285,27.857142857142858,51.857142857142854,870.0,0,0.0,0,0,0.5,0.0,19.142857142857142,27.0,60.857142857142854,1016.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,27.857142857142858,51.857142857142854,870.0,0,0.0,0,0,0.5,0.0,23.285714285714285,27.857142857142858,51.857142857142854,870.0,0,0.0,0,0,0.5,0.0,19.0,28.285714285714285,50.857142857142854,1015.7142857142857,0,0.0,0,0,0.5,0.0,23.285714285714285,27.857142857142858,51.857142857142854,870.0,0,0.0,0,0,0.5,0.0,19.0,28.285714285714285,50.857142857142854,1015.7142857142857
2011-09-11,0,0.0,0,0,0.5,0.0,19.142857142857142,27.0,55.0,1015.4285714285714,0,0.0,0,0,0.5,0.0,19.142857142857142,27.0,55.0,1015.4285714285714,0,0.0,0,0,0.5,0.0,18.428571428571427,28.142857142857142,45.714285714285715,1015.1428571428571,0,0.0,0,0,0.5,0.0,18.428571428571427,28.142857142857142,45.714285714285715,1015.1428571428571,0,0.0,0,0,0.5,0.0,22.857142857142858,28.142857142857142,46.142857142857146,1014.2857142857143,0,0.0,0,0,0.5,0.0,18.428571428571427,28.142857142857142,45.714285714285715,1015.1428571428571,0,0.0,0,0.0,0.5,0.0,22.857142857142858,28.142857142857142,46.142857142857146,1014.2857142857143,0,0.0,0,0,0.5,0.0,19.142857142857142,27.0,55.0,1015.4285714285714,0,0.0,0,0,0.5,0.0,22.857142857142858,28.142857142857142,46.142857142857146,1014.2857142857143,0,0.0,0,0,0.5,0.0,22.857142857142858,28.142857142857142,46.142857142857146,1014.2857142857143,0,0.0,0,0,0.5,0.0,18.428571428571427,28.142857142857142,45.714285714285715,1015.1428571428571,0,0.0,0,0,0.5,0.0,22.857142857142858,28.142857142857142,46.142857142857146,1014.2857142857143,0,0.0,0,0,0.5,0.0,18.428571428571427,28.142857142857142,45.714285714285715,1015.1428571428571
2011-09-18,0,0.0,0,0,0.5,0.0,21.142857142857142,27.0,61.42857142857143,1016.0,0,0.0,0,0,0.5,0.0,21.142857142857142,27.0,61.42857142857143,1016.0,0,0.0,0,0,0.5,0.0,19.142857142857142,28.0,49.285714285714285,1015.4285714285714,0,0.0,0,0,0.5,0.0,19.142857142857142,28.0,49.285714285714285,1015.4285714285714,0,0.0,0,0,0.5,0.0,23.428571428571427,27.857142857142858,51.42857142857143,883.7142857142857,0,0.0,0,0,0.5,0.0,19.142857142857142,28.0,49.285714285714285,1015.4285714285714,0,0.0,0,0.0,0.5,0.0,23.428571428571427,27.857142857142858,51.42857142857143,883.7142857142857,0,0.0,0,0,0.5,0.0,21.142857142857142,27.0,61.42857142857143,1016.0,0,0.0,0,0,0.5,0.0,23.428571428571427,27.857142857142858,51.42857142857143,883.7142857142857,0,0.0,0,0,0.5,0.0,23.428571428571427,27.857142857142858,51.42857142857143,883.7142857142857,0,0.0,0,0,0.5,0.0,19.142857142857142,28.0,49.285714285714285,1015.4285714285714,0,0.0,0,0,0.5,0.0,23.428571428571427,27.857142857142858,51.42857142857143,883.7142857142857,0,0.0,0,0,0.5,0.0,19.142857142857142,28.0,49.285714285714285,1015.4285714285714
2011-09-25,0,0.0,0,0,0.5,0.0,19.142857142857142,26.571428571428573,53.42857142857143,1015.1428571428571,0,0.0,0,0,0.5,0.0,19.142857142857142,26.571428571428573,53.42857142857143,1015.1428571428571,0,0.0,0,0,0.5,0.0,18.285714285714285,29.571428571428573,41.285714285714285,1013.8571428571429,0,0.0,0,0,0.5,0.0,18.285714285714285,29.571428571428573,41.285714285714285,1013.8571428571429,0,0.0,0,0,0.5,0.0,22.0,27.714285714285715,49.57142857142857,1013.4285714285714,0,0.0,0,0,0.5,0.0,18.285714285714285,29.571428571428573,41.285714285714285,1013.8571428571429,0,0.0,0,0.0,0.5,0.0,22.0,27.714285714285715,49.57142857142857,1013.4285714285714,0,0.0,0,0,0.5,0.0,19.142857142857142,26.571428571428573,53.42857142857143,1015.1428571428571,0,0.0,0,0,0.5,0.0,22.0,27.714285714285715,49.57142857142857,1013.4285714285714,0,0.0,0,0,0.5,0.0,22.0,27.714285714285715,49.57142857142857,1013.4285714285714,0,0.0,0,0,0.5,0.0,18.285714285714285,29.571428571428573,41.285714285714285,1013.8571428571429,0,0.0,0,0,0.5,0.0,22.0,27.714285714285715,49.57142857142857,1013.4285714285714,0,0.0,0,0,0.5,0.0,18.285714285714285,29.571428571428573,41.285714285714285,1013.8571428571429
2011-10-02,0,0.0,0,0,0.5,0.0,20.142857142857142,27.142857142857142,61.142857142857146,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.142857142857142,27.142857142857142,61.142857142857146,1014.4285714285714,0,0.0,0,0,0.5,0.0,19.571428571428573,30.142857142857142,43.42857142857143,1014.1428571428571,0,0.0,0,0,0.5,0.0,19.571428571428573,30.142857142857142,43.42857142857143,1014.1428571428571,0,0.0,0,0,0.5,0.0,24.0,28.428571428571427,51.857142857142854,1013.4285714285714,0,0.0,0,0,0.5,0.0,19.571428571428573,30.142857142857142,43.42857142857143,1014.1428571428571,0,0.0,0,0.0,0.5,0.0,24.0,28.428571428571427,51.857142857142854,1013.4285714285714,0,0.0,0,0,0.5,0.0,20.142857142857142,27.142857142857142,61.142857142857146,1014.4285714285714,0,0.0,0,0,0.5,0.0,24.0,28.428571428571427,51.857142857142854,1013.4285714285714,0,0.0,0,0,0.5,0.0,24.0,28.428571428571427,51.857142857142854,1013.4285714285714,0,0.0,0,0,0.5,0.0,19.571428571428573,30.142857142857142,43.42857142857143,1014.1428571428571,0,0.0,0,0,0.5,0.0,24.0,28.428571428571427,51.857142857142854,1013.4285714285714,0,0.0,0,0,0.5,0.0,19.571428571428573,30.142857142857142,43.42857142857143,1014.1428571428571
2011-10-09,0,0.0,0,0,0.5,0.0,20.714285714285715,28.571428571428573,58.42857142857143,868.4285714285714,0,0.0,0,0,0.5,0.0,20.714285714285715,28.571428571428573,58.42857142857143,868.4285714285714,0,0.0,0,0,0.5,0.0,19.428571428571427,30.714285714285715,38.285714285714285,1012.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,30.714285714285715,38.285714285714285,1012.1428571428571,0,0.0,0,0,0.5,0.0,24.285714285714285,28.428571428571427,49.42857142857143,1012.0,0,0.0,0,0,0.5,0.0,19.428571428571427,30.714285714285715,38.285714285714285,1012.1428571428571,0,0.0,0,0.0,0.5,0.0,24.285714285714285,28.428571428571427,49.42857142857143,1012.0,0,0.0,0,0,0.5,0.0,20.714285714285715,28.571428571428573,58.42857142857143,868.4285714285714,0,0.0,0,0,0.5,0.0,24.285714285714285,28.428571428571427,49.42857142857143,1012.0,1,1.0,1,1,0.963268,1.24914,24.285714285714285,28.428571428571427,49.42857142857143,1012.0,0,0.0,0,0,0.5,0.0,19.428571428571427,30.714285714285715,38.285714285714285,1012.1428571428571,0,0.0,0,0,0.5,0.0,24.285714285714285,28.428571428571427,49.42857142857143,1012.0,0,0.0,0,0,0.5,0.0,19.428571428571427,30.714285714285715,38.285714285714285,1012.1428571428571
2011-10-16,0,0.0,0,0,0.5,0.0,20.571428571428573,28.428571428571427,62.857142857142854,1010.2857142857143,0,0.0,0,0,0.5,0.0,20.571428571428573,28.428571428571427,62.857142857142854,1010.2857142857143,0,0.0,0,0,0.5,0.0,21.0,29.714285714285715,48.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,21.0,29.714285714285715,48.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,28.428571428571427,53.142857142857146,1009.4285714285714,0,0.0,0,0,0.5,0.0,21.0,29.714285714285715,48.42857142857143,1010.1428571428571,0,0.0,0,0.0,0.5,0.0,24.571428571428573,28.428571428571427,53.142857142857146,1009.4285714285714,0,0.0,0,0,0.5,0.0,20.571428571428573,28.428571428571427,62.857142857142854,1010.2857142857143,0,0.0,0,0,0.5,0.0,24.571428571428573,28.428571428571427,53.142857142857146,1009.4285714285714,0,0.0,0,0,0.0,0.0,24.571428571428573,28.428571428571427,53.142857142857146,1009.4285714285714,0,0.0,0,0,0.5,0.0,21.0,29.714285714285715,48.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,28.428571428571427,53.142857142857146,1009.4285714285714,0,0.0,0,0,0.5,0.0,21.0,29.714285714285715,48.42857142857143,1010.1428571428571
2011-10-23,0,0.0,0,0,0.5,0.0,21.428571428571427,29.857142857142858,57.142857142857146,865.8571428571429,0,0.0,0,0,0.5,0.0,21.428571428571427,29.857142857142858,57.142857142857146,865.8571428571429,0,0.0,0,0,0.5,0.0,20.857142857142858,29.428571428571427,50.285714285714285,1010.5714285714286,0,0.0,0,0,0.5,0.0,20.857142857142858,29.428571428571427,50.285714285714285,1010.5714285714286,0,0.0,0,0,0.5,0.0,24.714285714285715,28.857142857142858,51.857142857142854,1009.7142857142857,0,0.0,0,0,0.5,0.0,20.857142857142858,29.428571428571427,50.285714285714285,1010.5714285714286,0,0.0,0,0.0,0.5,0.0,24.714285714285715,28.857142857142858,51.857142857142854,1009.7142857142857,0,0.0,0,0,0.5,0.0,21.428571428571427,29.857142857142858,57.142857142857146,865.8571428571429,0,0.0,0,0,0.5,0.0,24.714285714285715,28.857142857142858,51.857142857142854,1009.7142857142857,0,0.0,0,0,0.0,0.0,24.714285714285715,28.857142857142858,51.857142857142854,1009.7142857142857,0,0.0,0,0,0.5,0.0,20.857142857142858,29.428571428571427,50.285714285714285,1010.5714285714286,0,0.0,0,0,0.5,0.0,24.714285714285715,28.857142857142858,51.857142857142854,1009.7142857142857,0,0.0,0,0,0.5,0.0,20.857142857142858,29.428571428571427,50.285714285714285,1010.5714285714286
2011-10-30,0,0.0,0,0,0.5,0.0,21.0,28.714285714285715,58.42857142857143,1010.8571428571429,0,0.0,0,0,0.5,0.0,21.0,28.714285714285715,58.42857142857143,1010.8571428571429,0,0.0,0,0,0.5,0.0,20.285714285714285,30.142857142857142,40.57142857142857,1010.4285714285714,0,0.0,0,0,0.5,0.0,20.285714285714285,30.142857142857142,40.57142857142857,1010.4285714285714,0,0.0,0,0,0.5,0.0,24.857142857142858,29.285714285714285,50.0,1010.1428571428571,0,0.0,0,0,0.5,0.0,20.285714285714285,30.142857142857142,40.57142857142857,1010.4285714285714,0,0.0,0,0.0,0.5,0.0,24.857142857142858,29.285714285714285,50.0,1010.1428571428571,0,0.0,0,0,0.5,0.0,21.0,28.714285714285715,58.42857142857143,1010.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,29.285714285714285,50.0,1010.1428571428571,0,0.0,0,0,0.0,0.0,24.857142857142858,29.285714285714285,50.0,1010.1428571428571,0,0.0,0,0,0.5,0.0,20.285714285714285,30.142857142857142,40.57142857142857,1010.4285714285714,0,0.0,0,0,0.5,0.0,24.857142857142858,29.285714285714285,50.0,1010.1428571428571,0,0.0,0,0,0.5,0.0,20.285714285714285,30.142857142857142,40.57142857142857,1010.4285714285714
2011-11-06,0,0.0,0,0,0.5,0.0,20.714285714285715,27.857142857142858,65.42857142857143,881.4285714285714,0,0.0,0,0,0.5,0.0,20.714285714285715,27.857142857142858,65.42857142857143,881.4285714285714,0,0.0,0,0,0.5,0.0,20.714285714285715,30.285714285714285,43.857142857142854,1011.4285714285714,0,0.0,0,0,0.5,0.0,20.714285714285715,30.285714285714285,43.857142857142854,1011.4285714285714,0,0.0,0,0,0.5,0.0,24.714285714285715,28.857142857142858,50.857142857142854,1010.8571428571429,0,0.0,0,0,0.5,0.0,20.714285714285715,30.285714285714285,43.857142857142854,1011.4285714285714,0,0.0,0,0.0,0.5,0.0,24.714285714285715,28.857142857142858,50.857142857142854,1010.8571428571429,0,0.0,0,0,0.5,0.0,20.714285714285715,27.857142857142858,65.42857142857143,881.4285714285714,0,0.0,0,0,0.5,0.0,24.714285714285715,28.857142857142858,50.857142857142854,1010.8571428571429,0,0.0,0,0,0.0,0.0,24.714285714285715,28.857142857142858,50.857142857142854,1010.8571428571429,0,0.0,0,0,0.5,0.0,20.714285714285715,30.285714285714285,43.857142857142854,1011.4285714285714,0,0.0,0,0,0.5,0.0,24.714285714285715,28.857142857142858,50.857142857142854,1010.8571428571429,0,0.0,0,0,0.5,0.0,20.714285714285715,30.285714285714285,43.857142857142854,1011.4285714285714
