,casos_2516300,casos_est_2516300,casos_est_min_2516300,casos_est_max_2516300,p_rt1_2516300,p_inc100k_2516300,temp_min_2516300,temp_max_2516300,umid_min_2516300,pressao_min_2516300,casos_2512408,casos_est_2512408,casos_est_min_2512408,casos_est_max_2512408,p_rt1_2512408,p_inc100k_2512408,temp_min_2512408,temp_max_2512408,umid_min_2512408,pressao_min_2512408,casos_2510303,casos_est_2510303,casos_est_min_2510303,casos_est_max_2510303,p_rt1_2510303,p_inc100k_2510303,temp_min_2510303,temp_max_2510303,umid_min_2510303,pressao_min_2510303,casos_2507507,casos_est_2507507,casos_est_min_2507507,casos_est_max_2507507,p_rt1_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,pressao_min_2507507,casos_2505105,casos_est_2505105,casos_est_min_2505105,casos_est_max_2505105,p_rt1_2505105,p_inc100k_2505105,temp_min_2505105,temp_max_2505105,umid_min_2505105,pressao_min_2505105,casos_2502151,casos_est_2502151,casos_est_min_2502151,casos_est_max_2502151,p_rt1_2502151,p_inc100k_2502151,temp_min_2502151,temp_max_2502151,umid_min_2502151,pressao_min_2502151
2013-09-01,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,19.398117,28.7026215,49.31455625,0.999872515
2013-09-08,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,19.398117,28.7026215,49.31455625,0.999872515
2013-09-15,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,19.398117,28.7026215,49.31455625,0.999872515
2013-09-22,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,19.68644942857143,29.963378714285714,42.407879428571434,0.9997283914285714
2013-09-29,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,19.79908514285714,31.517905000000003,40.30842485714286,0.9989931242857143
2013-10-06,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,18.27353,27.862885,54.52106,0.9989924
2013-10-13,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,18.27353,27.862885,54.52106,0.9989924
2013-10-20,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,18.27353,27.862885,54.52106,0.9989924
2013-10-27,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,18.27353,27.862885,54.52106,0.9989924
2013-11-03,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,20.821259,30.8613125,48.8527835,0.99581785
2013-11-10,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,21.046299285714287,30.167602285714285,47.728403,0.9974694028571429
2013-11-17,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,20.7036558,31.3837342,39.871243199999995,0.9975074640000001
2013-11-24,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,20.7036558,31.3837342,39.871243199999995,0.9975074640000001
2013-12-01,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,20.7036558,31.3837342,39.871243199999995,0.9975074640000001
2013-12-08,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,21.27274457142857,33.271179000000004,35.19250614285714,0.9970341185714285
2013-12-15,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,21.01555114285714,33.09376771428571,35.00555228571428,0.9966635314285714
2013-12-22,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,21.442391571428573,28.601954857142857,59.64699157142858,0.9953469028571428
2013-12-29,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,21.533094285714288,31.18998057142857,43.47700428571428,0.9977934928571429
2014-01-05,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,20.821807833333335,32.12128216666667,35.88081016666667,0.9973327983333333
2014-01-12,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,20.82730085714286,30.331743285714285,45.3959,0.9978247942857142
2014-01-19,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,21.004669333333336,31.335581333333334,46.68218833333333,0.9989697999999999
2014-01-26,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.6296845,29.49684925,48.1708645,0.999285975,0,0.0,0,0,0.5,0.0,21.004669333333336,31.335581333333334,46.68218833333333,0.9989697999999999
2014-02-02,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.5,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,22.27832,30.879486,50.516,0.99570775,0,0.0,0,0,0.5,0.0,21.883453,30.806213,50.52876,0.9961415
2014-02-09,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,1,1.0,1,1,0.9632679,0.122322515,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,21.296513285714287,30.62036557142857,49.10459742857143,0.9967699000000001,0,0.0,0,0,0.5,0.0,20.985512857142858,29.925894571428575,50.546813285714286,0.9971057200000001
2014-02-16,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,21.934199000000003,31.222986833333334,50.663517500000005,0.99662908,0,0.0,0,0,0.5,0.0,21.3686625,31.4049325,46.19240716666667,0.99651045
2014-02-23,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,21.934199000000003,31.222986833333334,50.663517500000005,0.99662908,0,0.0,0,0,0.5,0.0,21.3686625,31.4049325,46.19240716666667,0.99651045
2014-03-02,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,21.934199000000003,31.222986833333334,50.663517500000005,0.99662908,0,0.0,0,0,0.5,0.0,21.44336,32.94626,39.158585,0.99497133
2014-03-09,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,21.934199000000003,31.222986833333334,50.663517500000005,0.99662908,0,0.0,0,0,0.5,0.0,21.822801714285713,32.27507228571428,39.660945142857145,0.9969325014285715
2014-03-16,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,21.934199000000003,31.222986833333334,50.663517500000005,0.99662908,0,0.0,0,0,0.5,0.0,21.940572000000003,30.589502666666665,51.889411333333335,0.9978266716666667
2014-03-23,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,21.934199000000003,31.222986833333334,50.663517500000005,0.99662908,0,0.0,0,0,0.5,0.0,21.940572000000003,30.589502666666665,51.889411333333335,0.9978266716666667
2014-03-30,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,21.934199000000003,31.222986833333334,50.663517500000005,0.99662908,0,0.0,0,0,0.5,0.0,21.940572000000003,30.589502666666665,51.889411333333335,0.9978266716666667
2014-04-06,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,21.7691346,30.709106600000002,55.244341600000006,0.9979109380000001,0,0.0,0,0,0.5,0.0,21.7615418,31.8280396,45.4027698,0.9975503079999999
2014-04-13,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,22.250435714285715,30.46231957142857,56.836529142857145,0.9976353371428572,0,0.0,0,0,0.5,0.0,22.209428857142857,31.233067000000002,50.57565985714286,0.9973114585714286
2014-04-20,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,22.0616455,31.19162,48.219513000000006,0.9963301849999999,0,0.0,0,0,0.5,0.0,21.9730985,31.3257755,43.305845500000004,0.996389375
2014-04-27,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,22.0616455,31.19162,48.219513000000006,0.9963301849999999,0,0.0,0,0,0.5,0.0,21.9730985,31.3257755,43.305845500000004,0.996389375
2014-05-04,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,22.0616455,31.19162,48.219513000000006,0.9963301849999999,0,0.0,0,0,0.5,0.0,21.9730985,31.3257755,43.305845500000004,0.996389375
2014-05-11,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,22.0616455,31.19162,48.219513000000006,0.9963301849999999,0,0.0,0,0,0.5,0.0,21.9730985,31.3257755,43.305845500000004,0.996389375
2014-05-18,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,21.174194,28.94382733333333,60.925905,0.9971396800000001,0,0.0,0,0,0.5,0.0,20.736531666666668,30.149058,49.781303333333334,0.9969796799999999
2014-05-25,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,20.963304714285716,29.89786642857143,53.30026557142857,0.9981436471428572,0,0.0,0,0,0.5,0.0,20.205950142857144,28.86862185714286,55.870701571428576,0.9985372614285714
2014-06-01,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,1,1.0,1,1,0.9632679,0.122322515,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.9940695,28.8997245,57.21494666666666,0.9989320833333334,0,0.0,0,0,0.5,0.0,18.919861,27.040822333333335,66.25108250000001,0.9995510466666667
2014-06-08,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.9940695,28.8997245,57.21494666666666,0.9989320833333334,0,0.0,0,0,0.5,0.0,18.919861,27.040822333333335,66.25108250000001,0.9995510466666667
2014-06-15,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.9940695,28.8997245,57.21494666666666,0.9989320833333334,0,0.0,0,0,0.5,0.0,18.919861,27.040822333333335,66.25108250000001,0.9995510466666667
2014-06-22,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.9940695,28.8997245,57.21494666666666,0.9989320833333334,0,0.0,0,0,0.5,0.0,18.827619285714288,28.252328000000002,51.65979442857143,1.0014642285714286
2014-06-29,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.9940695,28.8997245,57.21494666666666,0.9989320833333334,0,0.0,0,0,0.5,0.0,19.875527714285713,26.655055428571426,63.72137557142857,1.001344892857143
2014-07-06,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.9940695,28.8997245,57.21494666666666,0.9989320833333334,0,0.0,0,0,0.5,0.0,16.96103,29.131012,45.414886,0.9997455
2014-07-13,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,1,1.0,1,1,0.9631786,0.122322515,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.9940695,28.8997245,57.21494666666666,0.9989320833333334,0,0.0,0,0,0.5,0.0,16.96103,29.131012,45.414886,0.9997455
2014-07-20,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.9940695,28.8997245,57.21494666666666,0.9989320833333334,0,0.0,0,0,0.5,0.0,18.8242434,27.0615052,58.172384,1.0032870600000001
2014-07-27,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.9940695,28.8997245,57.21494666666666,0.9989320833333334,0,0.0,0,0,0.5,0.0,18.58923342857143,27.293814571428573,53.71778328571429,1.0022934428571428
2014-08-03,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.075119,29.381577,47.8162835,1.0013268,0,0.0,0,0,0.5,0.0,18.7390645,27.407277500000003,52.48551916666667,1.00243625
2014-08-10,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,19.574611285714287,28.943507571428572,49.044759285714285,1.0014138428571429,0,0.0,0,0,0.5,0.0,19.04838757142857,28.094203285714286,50.04839328571428,1.0019382000000001
2014-08-17,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,18.6937072,29.302380399999997,43.587289,1.0017543,0,0.0,0,0,0.5,0.0,18.210004571428573,27.768127714285715,47.565582857142864,1.0024507571428571
2014-08-24,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,18.6937072,29.302380399999997,43.587289,1.0017543,0,0.0,0,0,0.5,0.0,17.986210285714286,27.583618285714287,51.071521857142855,1.0013190857142857
2014-08-31,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,18.6937072,29.302380399999997,43.587289,1.0017543,0,0.0,0,0,0.5,0.0,19.14530728571429,29.389896857142855,44.83291728571429,1.0008362142857143
2014-09-07,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,18.6937072,29.302380399999997,43.587289,1.0017543,0,0.0,0,0,0.5,0.0,19.14530728571429,29.389896857142855,44.83291728571429,1.0008362142857143
2014-09-14,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,18.6937072,29.302380399999997,43.587289,1.0017543,0,0.0,0,0,0.5,0.0,19.14530728571429,29.389896857142855,44.83291728571429,1.0008362142857143
2014-09-21,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,19.303986,31.921143,36.755966,0.99643815,0,0.0,0,0,0.0,0.0,22.68927,27.673492,68.85443,0.9984108,0,0.0,0,0,0.5,0.0,18.6937072,29.302380399999997,43.587289,1.0017543,0,0.0,0,0,0.5,0.0,19.14530728571429,29.389896857142855,44.83291728571429,1.0008362142857143
