,casos_4104501,casos_est_4104501,casos_est_min_4104501,casos_est_max_4104501,p_rt1_4104501,p_inc100k_4104501,temp_min_4104501,temp_max_4104501,umid_min_4104501,pressao_min_4104501,casos_4113304,casos_est_4113304,casos_est_min_4113304,casos_est_max_4113304,p_rt1_4113304,p_inc100k_4113304,temp_min_4113304,temp_max_4113304,umid_min_4113304,pressao_min_4113304,casos_4125704,casos_est_4125704,casos_est_min_4125704,casos_est_max_4125704,p_rt1_4125704,p_inc100k_4125704,temp_min_4125704,temp_max_4125704,umid_min_4125704,pressao_min_4125704,casos_4108304,casos_est_4108304,casos_est_min_4108304,casos_est_max_4108304,p_rt1_4108304,p_inc100k_4108304,temp_min_4108304,temp_max_4108304,umid_min_4108304,pressao_min_4108304,casos_4124053,casos_est_4124053,casos_est_min_4124053,casos_est_max_4124053,p_rt1_4124053,p_inc100k_4124053,temp_min_4124053,temp_max_4124053,umid_min_4124053,pressao_min_4124053,casos_4103057,casos_est_4103057,casos_est_min_4103057,casos_est_max_4103057,p_rt1_4103057,p_inc100k_4103057,temp_min_4103057,temp_max_4103057,umid_min_4103057,pressao_min_4103057,casos_4113403,casos_est_4113403,casos_est_min_4113403,casos_est_max_4113403,p_rt1_4113403,p_inc100k_4113403,temp_min_4113403,temp_max_4113403,umid_min_4113403,pressao_min_4113403,casos_4115804,casos_est_4115804,casos_est_min_4115804,casos_est_max_4115804,p_rt1_4115804,p_inc100k_4115804,temp_min_4115804,temp_max_4115804,umid_min_4115804,pressao_min_4115804
2011-12-25,0,0.0,0,0,0.5,0.0,19.428571428571427,34.285714285714285,26.571428571428573,1007.4285714285714,0,0.0,0,0,0.5,0.0,20.571428571428573,29.0,38.57142857142857,1012.4285714285714,0,0.0,0,0,0.5,0.0,19.428571428571427,34.285714285714285,26.571428571428573,1007.4285714285714,0,0.0,0,0,0.5,0.0,19.428571428571427,34.285714285714285,26.571428571428573,1007.4285714285714,0,0.0,0,0,0.5,0.0,19.428571428571427,34.285714285714285,26.571428571428573,1007.4285714285714,0,0.0,0,0,0.5,0.0,19.428571428571427,34.285714285714285,26.571428571428573,1007.4285714285714,0,0.0,0,0,0.5,0.0,20.714285714285715,33.285714285714285,33.142857142857146,1011.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,34.285714285714285,26.571428571428573,1007.4285714285714
2012-01-01,0,0.0,0,0,0.5,0.0,20.625,32.625,35.125,1006.375,0,0.0,0,0,0.5,0.0,20.125,25.25,68.25,1012.0,0,0.0,0,0,0.5,0.0,20.625,32.625,35.125,1006.375,0,0.0,0,0,0.5,0.0,20.625,32.625,35.125,1006.375,0,0.0,0,0,0.5,0.0,20.625,32.625,35.125,1006.375,0,0.0,0,0,0.5,0.0,20.625,32.625,35.125,1006.375,0,0.0,0,0,0.5,0.0,20.5,29.875,47.75,1009.5,0,0.0,0,0,0.5,0.0,20.625,32.625,35.125,1006.375
2012-01-08,0,0.0,0,0,0.5,0.0,17.714285714285715,34.714285714285715,17.857142857142858,1007.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,29.571428571428573,45.714285714285715,1012.0,0,0.0,0,0,0.5,0.0,17.714285714285715,34.714285714285715,17.857142857142858,1007.2857142857143,0,0.0,0,0,0.5,0.0,17.714285714285715,34.714285714285715,17.857142857142858,1007.2857142857143,0,0.0,0,0,0.5,0.0,17.714285714285715,34.714285714285715,17.857142857142858,1007.2857142857143,0,0.0,0,0,0.5,0.0,17.714285714285715,34.714285714285715,17.857142857142858,1007.2857142857143,0,0.0,0,0,0.5,0.0,19.571428571428573,30.714285714285715,46.42857142857143,880.4285714285714,0,0.0,0,0,0.5,0.0,17.714285714285715,34.714285714285715,17.857142857142858,1007.2857142857143
2012-01-15,0,0.0,0,0,0.5,0.0,21.142857142857142,31.0,43.42857142857143,1006.8571428571429,0,0.0,0,0,0.5,0.0,18.714285714285715,25.571428571428573,63.285714285714285,1010.8571428571429,0,0.0,0,0,0.5,0.0,21.142857142857142,31.0,43.42857142857143,1006.8571428571429,0,0.0,0,0,0.5,0.0,21.142857142857142,31.0,43.42857142857143,1006.8571428571429,0,0.0,0,0,0.5,0.0,21.142857142857142,31.0,43.42857142857143,1006.8571428571429,0,0.0,0,0,0.5,0.0,21.142857142857142,31.0,43.42857142857143,1006.8571428571429,0,0.0,0,0,0.5,0.0,19.857142857142858,27.571428571428573,61.57142857142857,722.2857142857143,0,0.0,0,0,0.5,0.0,21.142857142857142,31.0,43.42857142857143,1006.8571428571429
2012-01-22,0,0.0,0,0,0.5,0.0,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143,0,0.0,0,0,0.5,0.0,20.0,27.571428571428573,52.0,1012.7142857142857,0,0.0,0,0,0.5,0.0,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143,0,0.0,0,0,0.5,0.0,20.285714285714285,28.142857142857142,56.142857142857146,1011.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143
2012-01-29,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143,0,0.0,0,0,0.5,0.0,18.857142857142858,26.428571428571427,52.0,433.42857142857144,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143,0,0.0,0,0,0.5,0.0,19.428571428571427,25.857142857142858,69.28571428571429,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143
2012-02-05,0,0.0,0,0,0.5,0.0,22.0,36.42857142857143,20.285714285714285,1007.7142857142857,0,0.0,0,0,0.5,0.0,22.428571428571427,30.571428571428573,39.57142857142857,0.0,0,0.0,0,0,0.5,0.0,22.0,36.42857142857143,20.285714285714285,1007.7142857142857,0,0.0,0,0,0.5,0.0,22.0,36.42857142857143,20.285714285714285,1007.7142857142857,0,0.0,0,0,0.5,0.0,22.0,36.42857142857143,20.285714285714285,1007.7142857142857,0,0.0,0,0,0.5,0.0,22.0,36.42857142857143,20.285714285714285,1007.7142857142857,0,0.0,0,0,0.5,0.0,20.571428571428573,31.285714285714285,38.285714285714285,1012.2857142857143,0,0.0,0,0,0.5,0.0,22.0,36.42857142857143,20.285714285714285,1007.7142857142857
2012-02-12,0,0.0,0,0,0.5,0.0,20.142857142857142,35.0,22.428571428571427,877.7142857142857,0,0.0,0,0,0.5,0.0,21.571428571428573,30.142857142857142,37.42857142857143,0.0,0,0.0,0,0,0.5,0.0,20.142857142857142,35.0,22.428571428571427,877.7142857142857,0,0.0,0,0,0.5,0.0,20.142857142857142,35.0,22.428571428571427,877.7142857142857,0,0.0,0,0,0.5,0.0,20.142857142857142,35.0,22.428571428571427,877.7142857142857,0,0.0,0,0,0.5,0.0,20.142857142857142,35.0,22.428571428571427,877.7142857142857,0,0.0,0,0,0.5,0.0,22.0,33.285714285714285,33.0,880.2857142857143,0,0.0,0,0,0.5,0.0,20.142857142857142,35.0,22.428571428571427,877.7142857142857
2012-02-19,0,0.0,0,0,0.5,0.0,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429,0,0.0,0,0,0.5,0.0,21.285714285714285,28.714285714285715,45.285714285714285,0.0,0,0.0,0,0,0.5,0.0,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429,0,0.0,0,0,0.5,0.0,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429,0,0.0,0,0,0.5,0.0,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429,0,0.0,0,0,0.5,0.0,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429,0,0.0,0,0,0.5,0.0,20.857142857142858,30.857142857142858,46.42857142857143,1014.0,0,0.0,0,0,0.5,0.0,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429
2012-02-26,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,55.142857142857146,1007.2857142857143,0,0.0,0,0,0.5,0.0,20.285714285714285,23.571428571428573,77.57142857142857,0.0,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,55.142857142857146,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,55.142857142857146,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,55.142857142857146,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,55.142857142857146,1007.2857142857143,0,0.0,0,0,0.5,0.0,21.0,31.428571428571427,45.857142857142854,1010.2857142857143,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,55.142857142857146,1007.2857142857143
2012-03-04,0,0.0,0,0,0.5,0.0,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857,0,0.0,0,0,0.5,0.0,18.857142857142858,27.285714285714285,51.0,0.0,0,0.0,0,0,0.5,0.0,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857,0,0.0,0,0,0.5,0.0,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857,0,0.0,0,0,0.5,0.0,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857,0,0.0,0,0,0.5,0.0,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857,0,0.0,0,0,0.5,0.0,21.571428571428573,33.0,40.0,1012.4285714285714,0,0.0,0,0,0.5,0.0,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857
2012-03-11,0,0.0,0,0,0.5,0.0,20.857142857142858,36.0,19.571428571428573,1010.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,30.714285714285715,34.142857142857146,0.0,0,0.0,0,0,0.5,0.0,20.857142857142858,36.0,19.571428571428573,1010.8571428571429,0,0.0,0,0,0.5,0.0,20.857142857142858,36.0,19.571428571428573,1010.8571428571429,0,0.0,0,0,0.5,0.0,20.857142857142858,36.0,19.571428571428573,1010.8571428571429,0,0.0,0,0,0.5,0.0,20.857142857142858,36.0,19.571428571428573,1010.8571428571429,0,0.0,0,0,0.5,0.0,19.714285714285715,32.42857142857143,29.285714285714285,1013.5714285714286,0,0.0,0,0,0.5,0.0,20.857142857142858,36.0,19.571428571428573,1010.8571428571429
2012-03-18,0,0.0,0,0,0.5,0.0,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714,0,0.0,0,0,0.5,0.0,19.714285714285715,29.0,44.42857142857143,579.8571428571429,0,0.0,0,0,0.5,0.0,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714,0,0.0,0,0,0.5,0.0,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714,0,0.0,0,0,0.5,0.0,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714,0,0.0,0,0,0.5,0.0,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714,0,0.0,0,0,0.5,0.0,20.0,30.285714285714285,38.857142857142854,882.4285714285714,0,0.0,0,0,0.5,0.0,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714
2012-03-25,0,0.0,0,0,0.5,0.0,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429,0,0.0,0,0,0.5,0.0,18.0,27.857142857142858,41.57142857142857,883.0,0,0.0,0,0,0.5,0.0,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429,0,0.0,0,0,0.5,0.0,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429,0,0.0,0,0,0.5,0.0,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429,0,0.0,0,0,0.5,0.0,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429,0,0.0,0,0,0.5,0.0,19.142857142857142,29.285714285714285,41.57142857142857,881.1428571428571,0,0.0,0,0,0.5,0.0,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429
2012-04-01,0,0.0,0,0,0.5,0.0,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429,0,0.0,0,0,0.5,0.0,12.714285714285714,26.0,34.714285714285715,1015.5714285714286,0,0.0,0,0,0.5,0.0,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429,0,0.0,0,0,0.5,0.0,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429,0,0.0,0,0,0.5,0.0,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429,0,0.0,0,0,0.5,0.0,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429,0,0.0,0,0,0.5,0.0,16.857142857142858,28.714285714285715,35.0,882.7142857142857,0,0.0,0,0,0.5,0.0,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429
2012-04-08,0,0.0,0,0,0.5,0.0,18.0,29.428571428571427,43.857142857142854,880.5714285714286,0,0.0,0,0,0.5,0.0,17.285714285714285,27.571428571428573,45.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,18.0,29.428571428571427,43.857142857142854,880.5714285714286,0,0.0,0,0,0.5,0.0,18.0,29.428571428571427,43.857142857142854,880.5714285714286,0,0.0,0,0,0.5,0.0,18.0,29.428571428571427,43.857142857142854,880.5714285714286,0,0.0,0,0,0.5,0.0,18.0,29.428571428571427,43.857142857142854,880.5714285714286,0,0.0,0,0,0.5,0.0,18.142857142857142,31.0,37.285714285714285,1012.1428571428571,0,0.0,0,0,0.5,0.0,18.0,29.428571428571427,43.857142857142854,880.5714285714286
2012-04-15,0,0.0,0,0,0.5,0.0,19.857142857142858,27.428571428571427,62.0,881.1428571428571,0,0.0,0,0,0.5,0.0,18.714285714285715,26.142857142857142,60.142857142857146,1014.4285714285714,0,0.0,0,0,0.5,0.0,19.857142857142858,27.428571428571427,62.0,881.1428571428571,0,0.0,0,0,0.5,0.0,19.857142857142858,27.428571428571427,62.0,881.1428571428571,0,0.0,0,0,0.5,0.0,19.857142857142858,27.428571428571427,62.0,881.1428571428571,0,0.0,0,0,0.5,0.0,19.857142857142858,27.428571428571427,62.0,881.1428571428571,0,0.0,0,0,0.5,0.0,20.142857142857142,29.714285714285715,52.142857142857146,1013.2857142857143,0,0.0,0,0,0.5,0.0,19.857142857142858,27.428571428571427,62.0,881.1428571428571
2012-04-22,0,0.0,0,0,0.5,0.0,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714,0,0.0,0,0,0.5,0.0,16.714285714285715,25.0,46.285714285714285,885.4285714285714,0,0.0,0,0,0.5,0.0,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714,0,0.0,0,0,0.5,0.0,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714,0,0.0,0,0,0.5,0.0,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714,0,0.0,0,0,0.5,0.0,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714,0,0.0,0,0,0.5,0.0,18.428571428571427,27.142857142857142,56.0,1014.2857142857143,0,0.0,0,0,0.5,0.0,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714
2012-04-29,0,0.0,0,0,0.5,0.0,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286,0,0.0,0,0,0.5,0.0,14.714285714285714,20.428571428571427,66.28571428571429,883.4285714285714,0,0.0,0,0,0.5,0.0,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286,0,0.0,0,0,0.5,0.0,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286,0,0.0,0,0,0.5,0.0,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286,0,0.0,0,0,0.5,0.0,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286,0,0.0,0,0,0.5,0.0,17.0,24.571428571428573,64.57142857142857,881.7142857142857,0,0.0,0,0,0.5,0.0,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286
2012-05-06,0,0.0,0,0,0.5,0.0,11.571428571428571,23.428571428571427,42.0,1017.1428571428571,0,0.0,0,0,0.5,0.0,11.857142857142858,21.714285714285715,43.714285714285715,1020.2857142857143,0,0.0,0,0,0.5,0.0,11.571428571428571,23.428571428571427,42.0,1017.1428571428571,0,0.0,0,0,0.5,0.0,11.571428571428571,23.428571428571427,42.0,1017.1428571428571,0,0.0,0,0,0.5,0.0,11.571428571428571,23.428571428571427,42.0,1017.1428571428571,0,0.0,0,0,0.5,0.0,11.571428571428571,23.428571428571427,42.0,1017.1428571428571,0,0.0,0,0,0.5,0.0,12.571428571428571,24.0,42.57142857142857,1019.4285714285714,0,0.0,0,0,0.5,0.0,11.571428571428571,23.428571428571427,42.0,1017.1428571428571
2012-05-13,0,0.0,0,0,0.5,0.0,14.714285714285714,25.0,49.142857142857146,1012.7142857142857,0,0.0,0,0,0.5,0.0,14.714285714285714,23.142857142857142,47.142857142857146,1015.7142857142857,0,0.0,0,0,0.5,0.0,14.714285714285714,25.0,49.142857142857146,1012.7142857142857,0,0.0,0,0,0.5,0.0,14.714285714285714,25.0,49.142857142857146,1012.7142857142857,0,0.0,0,0,0.5,0.0,14.714285714285714,25.0,49.142857142857146,1012.7142857142857,0,0.0,0,0,0.5,0.0,14.714285714285714,25.0,49.142857142857146,1012.7142857142857,0,0.0,0,0,0.5,0.0,16.857142857142858,24.857142857142858,51.0,1015.2857142857143,0,0.0,0,0,0.5,0.0,14.714285714285714,25.0,49.142857142857146,1012.7142857142857
2012-05-20,0,0.0,0,0,0.5,0.0,13.142857142857142,24.285714285714285,48.0,1016.5714285714286,0,0.0,0,0,0.5,0.0,13.142857142857142,21.571428571428573,52.0,1018.7142857142857,0,0.0,0,0,0.5,0.0,13.142857142857142,24.285714285714285,48.0,1016.5714285714286,0,0.0,0,0,0.5,0.0,13.142857142857142,24.285714285714285,48.0,1016.5714285714286,0,0.0,0,0,0.5,0.0,13.142857142857142,24.285714285714285,48.0,1016.5714285714286,0,0.0,0,0,0.5,0.0,13.142857142857142,24.285714285714285,48.0,1016.5714285714286,0,0.0,0,0,0.5,0.0,14.142857142857142,22.714285714285715,59.0,1018.4285714285714,0,0.0,0,0,0.5,0.0,13.142857142857142,24.285714285714285,48.0,1016.5714285714286
2012-05-27,0,0.0,0,0,0.5,0.0,15.142857142857142,22.0,61.57142857142857,884.1428571428571,0,0.0,0,0,0.5,0.0,13.714285714285714,20.571428571428573,65.85714285714286,1016.4285714285714,0,0.0,0,0,0.5,0.0,15.142857142857142,22.0,61.57142857142857,884.1428571428571,0,0.0,0,0,0.5,0.0,15.142857142857142,22.0,61.57142857142857,884.1428571428571,0,0.0,0,0,0.5,0.0,15.142857142857142,22.0,61.57142857142857,884.1428571428571,0,0.0,0,0,0.5,0.0,15.142857142857142,22.0,61.57142857142857,884.1428571428571,0,0.0,0,0,0.5,0.0,15.0,22.285714285714285,63.714285714285715,886.2857142857143,0,0.0,0,0,0.5,0.0,15.142857142857142,22.0,61.57142857142857,884.1428571428571
2012-06-03,0,0.0,0,0,0.5,0.0,17.285714285714285,23.857142857142858,70.57142857142857,883.5714285714286,0,0.0,0,0,0.5,0.0,15.857142857142858,22.285714285714285,63.142857142857146,1016.1428571428571,0,0.0,0,0,0.5,0.0,17.285714285714285,23.857142857142858,70.57142857142857,883.5714285714286,0,0.0,0,0,0.5,0.0,17.285714285714285,23.857142857142858,70.57142857142857,883.5714285714286,0,0.0,0,0,0.5,0.0,17.285714285714285,23.857142857142858,70.57142857142857,883.5714285714286,0,0.0,0,0,0.5,0.0,17.285714285714285,23.857142857142858,70.57142857142857,883.5714285714286,0,0.0,0,0,0.5,0.0,17.0,25.142857142857142,66.71428571428571,1016.4285714285714,0,0.0,0,0,0.5,0.0,17.285714285714285,23.857142857142858,70.57142857142857,883.5714285714286
2012-06-10,0,0.0,0,0,0.5,0.0,5.857142857142857,16.571428571428573,51.285714285714285,886.0,0,0.0,0,0,0.5,0.0,7.857142857142857,15.571428571428571,66.57142857142857,886.1428571428571,0,0.0,0,0,0.5,0.0,5.857142857142857,16.571428571428573,51.285714285714285,886.0,0,0.0,0,0,0.5,0.0,5.857142857142857,16.571428571428573,51.285714285714285,886.0,0,0.0,0,0,0.5,0.0,5.857142857142857,16.571428571428573,51.285714285714285,886.0,0,0.0,0,0,0.5,0.0,5.857142857142857,16.571428571428573,51.285714285714285,886.0,0,0.0,0,0,0.5,0.0,14.0,19.571428571428573,79.42857142857143,1015.4285714285714,0,0.0,0,0,0.5,0.0,5.857142857142857,16.571428571428573,51.285714285714285,886.0
2012-06-17,0,0.0,0,0,0.5,0.0,17.142857142857142,26.285714285714285,54.0,1013.2857142857143,0,0.0,0,0,0.5,0.0,16.571428571428573,24.0,56.57142857142857,1016.7142857142857,0,0.0,0,0,0.5,0.0,17.142857142857142,26.285714285714285,54.0,1013.2857142857143,0,0.0,0,0,0.5,0.0,17.142857142857142,26.285714285714285,54.0,1013.2857142857143,0,0.0,0,0,0.5,0.0,17.142857142857142,26.285714285714285,54.0,1013.2857142857143,0,0.0,0,0,0.5,0.0,17.142857142857142,26.285714285714285,54.0,1013.2857142857143,0,0.0,0,0,0.5,0.0,14.142857142857142,24.428571428571427,65.57142857142857,1017.0,0,0.0,0,0,0.5,0.0,17.142857142857142,26.285714285714285,54.0,1013.2857142857143
2012-06-24,0,0.0,0,0,0.5,0.0,12.714285714285714,19.714285714285715,66.14285714285714,752.2857142857143,0,0.0,0,0,0.5,0.0,12.0,18.142857142857142,63.285714285714285,1015.1428571428571,0,0.0,0,0,0.5,0.0,12.714285714285714,19.714285714285715,66.14285714285714,752.2857142857143,0,0.0,0,0,0.5,0.0,12.714285714285714,19.714285714285715,66.14285714285714,752.2857142857143,0,0.0,0,0,0.5,0.0,12.714285714285714,19.714285714285715,66.14285714285714,752.2857142857143,0,0.0,0,0,0.5,0.0,12.714285714285714,19.714285714285715,66.14285714285714,752.2857142857143,0,0.0,0,0,0.5,0.0,14.0,20.285714285714285,67.0,1014.0,0,0.0,0,0,0.5,0.0,12.714285714285714,19.714285714285715,66.14285714285714,752.2857142857143
2012-07-01,0,0.0,0,0,0.5,0.0,14.857142857142858,26.285714285714285,40.57142857142857,885.1428571428571,0,0.0,0,0,0.5,0.0,14.666666666666666,23.666666666666668,42.5,1019.8333333333334,0,0.0,0,0,0.5,0.0,14.857142857142858,26.285714285714285,40.57142857142857,885.1428571428571,0,0.0,0,0,0.5,0.0,14.857142857142858,26.285714285714285,40.57142857142857,885.1428571428571,0,0.0,0,0,0.5,0.0,14.857142857142858,26.285714285714285,40.57142857142857,885.1428571428571,0,0.0,0,0,0.5,0.0,14.857142857142858,26.285714285714285,40.57142857142857,885.1428571428571,0,0.0,0,0,0.5,0.0,13.571428571428571,24.714285714285715,50.857142857142854,1020.1428571428571,0,0.0,0,0,0.5,0.0,14.857142857142858,26.285714285714285,40.57142857142857,885.1428571428571
2012-07-08,0,0.0,0,0,0.5,0.0,12.142857142857142,22.285714285714285,49.0,1013.4285714285714,0,0.0,0,0,0.5,0.0,12.714285714285714,21.571428571428573,48.714285714285715,1016.4285714285714,0,0.0,0,0,0.5,0.0,12.142857142857142,22.285714285714285,49.0,1013.4285714285714,0,0.0,0,0,0.5,0.0,12.142857142857142,22.285714285714285,49.0,1013.4285714285714,0,0.0,0,0,0.5,0.0,12.142857142857142,22.285714285714285,49.0,1013.4285714285714,0,0.0,0,0,0.5,0.0,12.142857142857142,22.285714285714285,49.0,1013.4285714285714,0,0.0,0,0,0.5,0.0,13.714285714285714,24.0,54.42857142857143,885.1428571428571,0,0.0,0,0,0.5,0.0,12.142857142857142,22.285714285714285,49.0,1013.4285714285714
2012-07-15,0,0.0,0,0,0.5,0.0,8.142857142857142,18.857142857142858,41.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,9.142857142857142,18.857142857142858,47.42857142857143,1016.4285714285714,0,0.0,0,0,0.5,0.0,8.142857142857142,18.857142857142858,41.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,8.142857142857142,18.857142857142858,41.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,8.142857142857142,18.857142857142858,41.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,8.142857142857142,18.857142857142858,41.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,10.142857142857142,21.142857142857142,49.285714285714285,870.8571428571429,0,0.0,0,0,0.5,0.0,8.142857142857142,18.857142857142858,41.57142857142857,1015.2857142857143
2012-07-22,0,0.0,0,0,0.5,0.0,8.857142857142858,20.428571428571427,43.57142857142857,753.0,0,0.0,0,0,0.5,0.0,9.428571428571429,18.142857142857142,53.714285714285715,1019.4285714285714,0,0.0,0,0,0.5,0.0,8.857142857142858,20.428571428571427,43.57142857142857,753.0,0,0.0,0,0,0.5,0.0,8.857142857142858,20.428571428571427,43.57142857142857,753.0,0,0.0,0,0,0.5,0.0,8.857142857142858,20.428571428571427,43.57142857142857,753.0,0,0.0,0,0,0.5,0.0,8.857142857142858,20.428571428571427,43.57142857142857,753.0,0,0.0,0,0,0.5,0.0,9.571428571428571,20.714285714285715,51.57142857142857,1019.0,0,0.0,0,0,0.5,0.0,8.857142857142858,20.428571428571427,43.57142857142857,753.0
2012-07-29,0,0.0,0,0,0.5,0.0,14.571428571428571,23.571428571428573,57.857142857142854,751.5714285714286,0,0.0,0,0,0.5,0.0,15.285714285714286,23.285714285714285,54.0,1015.7142857142857,0,0.0,0,0,0.5,0.0,14.571428571428571,23.571428571428573,57.857142857142854,751.5714285714286,0,0.0,0,0,0.5,0.0,14.571428571428571,23.571428571428573,57.857142857142854,751.5714285714286,0,0.0,0,0,0.5,0.0,14.571428571428571,23.571428571428573,57.857142857142854,751.5714285714286,0,0.0,0,0,0.5,0.0,14.571428571428571,23.571428571428573,57.857142857142854,751.5714285714286,0,0.0,0,0,0.5,0.0,16.857142857142858,27.142857142857142,44.0,1016.2857142857143,0,0.0,0,0,0.5,0.0,14.571428571428571,23.571428571428573,57.857142857142854,751.5714285714286
2012-08-05,0,0.0,0,0,0.5,0.0,15.571428571428571,27.285714285714285,38.714285714285715,1015.5714285714286,0,0.0,0,0,0.5,0.0,17.142857142857142,24.857142857142858,49.0,1019.1428571428571,0,0.0,0,0,0.5,0.0,15.571428571428571,27.285714285714285,38.714285714285715,1015.5714285714286,0,0.0,0,0,0.5,0.0,15.571428571428571,27.285714285714285,38.714285714285715,1015.5714285714286,0,0.0,0,0,0.5,0.0,15.571428571428571,27.285714285714285,38.714285714285715,1015.5714285714286,0,0.0,0,0,0.5,0.0,15.571428571428571,27.285714285714285,38.714285714285715,1015.5714285714286,0,0.0,0,0,0.5,0.0,15.142857142857142,26.857142857142858,40.285714285714285,1019.2857142857143,0,0.0,0,0,0.5,0.0,15.571428571428571,27.285714285714285,38.714285714285715,1015.5714285714286
