,casos_2611002,casos_est_2611002,casos_est_min_2611002,casos_est_max_2611002,p_rt1_2611002,p_inc100k_2611002,temp_min_2611002,temp_max_2611002,umid_min_2611002,pressao_min_2611002,casos_2611606,casos_est_2611606,casos_est_min_2611606,casos_est_max_2611606,p_rt1_2611606,p_inc100k_2611606,temp_min_2611606,temp_max_2611606,umid_min_2611606,pressao_min_2611606,casos_2610707,casos_est_2610707,casos_est_min_2610707,casos_est_max_2610707,p_rt1_2610707,p_inc100k_2610707,temp_min_2610707,temp_max_2610707,umid_min_2610707,pressao_min_2610707,casos_2609600,casos_est_2609600,casos_est_min_2609600,casos_est_max_2609600,p_rt1_2609600,p_inc100k_2609600,temp_min_2609600,temp_max_2609600,umid_min_2609600,pressao_min_2609600,casos_2600054,casos_est_2600054,casos_est_min_2600054,casos_est_max_2600054,p_rt1_2600054,p_inc100k_2600054,temp_min_2600054,temp_max_2600054,umid_min_2600054,pressao_min_2600054
2014-02-16,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,25.02804585714286,29.02338957142857,67.09576014285715,0.9971967928571429
2014-02-23,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.765280714285716,29.064431285714285,66.74194928571428,0.9973545442857142
2014-03-02,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.292200833333336,28.986607666666668,66.34576366666667,0.9968611983333333
2014-03-09,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.98403042857143,29.92347057142857,60.09559171428571,0.9973748157142858
2014-03-16,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.440970142857143,28.239815571428572,72.913625,0.9976345971428572
2014-03-23,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.89899542857143,29.167859999999997,70.817627,0.9975348442857143
2014-03-30,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.892822142857142,29.73447085714286,64.061857,0.9976260414285714
2014-04-06,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,25.112167666666668,29.725881,66.93932416666667,0.9980742866666666
2014-04-13,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.99739285714286,29.623870714285715,71.36810285714286,0.9975748614285714
2014-04-20,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,25.102286142857142,29.699855285714285,65.21901528571428,0.9972441514285714
2014-04-27,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.94646342857143,30.043631285714287,64.62856242857143,0.9971446185714286
2014-05-04,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.319178166666664,27.434412666666663,79.71445133333333,0.9980426250000001
2014-05-11,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.743124857142856,27.832964285714286,76.30882285714286,0.9983107242857143
2014-05-18,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.990591857142856,27.62796457142857,77.69822442857142,0.9976836771428571
2014-05-25,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.77748757142857,28.217062714285714,72.72326628571429,0.9984498942857144
2014-06-01,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.45869433333333,27.307093,73.98151883333334,0.9993622183333333
2014-06-08,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.561022142857144,27.752558857142855,71.78342342857142,0.9981464185714286
2014-06-15,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,1.0,1.0,1.0,1.0,0.9632679,0.0604792,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.250632142857143,26.903320142857144,74.57531771428572,1.000686057142857
2014-06-22,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.115953571428573,27.436928857142856,69.95501285714286,1.001593442857143
2014-06-29,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.735255571428574,26.049673714285714,80.19968657142859,1.0008979571428571
2014-07-06,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.469940166666664,26.580475166666663,69.49287483333333,1.00253065
2014-07-13,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.629542714285716,26.373713857142857,71.99459285714286,1.0025368714285714
2014-07-20,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.41105,26.771597714285715,70.31742942857143,1.0034052714285715
2014-07-27,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.587032,26.61238757142857,70.89815371428571,1.0025029571428572
2014-08-03,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.192611666666664,26.257797,70.18526316666667,1.0026621
2014-08-10,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.07998642857143,26.01265157142857,74.32224099999999,1.0024534
2014-08-17,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,21.910840428571426,26.608359285714283,64.53533900000001,1.0028004857142858
2014-08-24,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,21.743255714285713,25.74686985714286,71.02498057142857,1.0020108
2014-08-31,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.52973714285714,26.778996,70.35547442857143,1.0015691142857144
2014-09-07,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.750259333333332,26.858195166666665,72.43080583333334,1.0006613066666667
2014-09-14,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.241564,25.541652142857142,78.26599657142857,1.001349657142857
2014-09-21,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.307957285714284,26.40471971428571,73.73097714285714,1.001096
2014-09-28,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.102657,27.225564285714285,67.89864428571428,1.0014306214285715
2014-10-05,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.508015999999998,27.547134666666665,70.53171333333334,1.0001501449999999
2014-10-12,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,22.985822428571428,26.457925142857142,74.79303142857144,1.0003448685714287
2014-10-19,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.20111957142857,27.49399257142857,66.67785614285714,1.0011244142857143
2014-10-26,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.529776571428574,27.391339857142857,66.9381922857143,0.9992153528571429
2014-11-02,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,2.0,2.0,2.0,2.0,0.9779825,0.1209584,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.022231833333333,27.880381333333332,67.94737833333333,0.9990823066666666
2014-11-09,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,1.0,1.0,1.0,1.0,0.6887573,0.0604792,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,23.81451857142857,27.934217571428572,65.74778728571428,0.9988043242857143
2014-11-16,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,1.0,1.0,1.0,1.0,0.46851066,0.0604792,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.71177042857143,28.98421814285714,63.357269714285714,0.9968245057142857
2014-11-23,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.55078585714286,28.906847285714285,63.515915,0.9979924942857143
2014-11-30,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.291277142857144,28.43590442857143,62.505731714285716,0.9987683414285715
2014-12-07,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,1.0,1.0,1.0,1.0,0.7798041,0.0604792,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.006632333333332,28.125371333333334,70.37710833333334,0.998100005
2014-12-14,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,1.0,1.0,1.0,1.0,0.7820582,0.0604792,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.264666000000002,28.692291285714283,63.44193657142858,0.9982351628571429
2014-12-21,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.212332714285715,28.73178085714286,65.95523414285715,0.9984960985714286
2014-12-28,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,0.0,0.0,0.0,0.0,0.0,0.0,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.396519285714284,28.996333285714286,63.68050771428572,0.9991708542857143
2015-01-04,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,5.0,5.0,5.0,5.0,0.9877665,0.302396,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.5,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.203648833333332,28.741307666666668,61.76324516666667,0.9991567849999999
2015-01-11,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,2.0,2.0,2.0,2.0,0.6502953,0.1209584,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,1.0,1.0,1.0,1.0,0.9632679,0.2543785,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.679234142857144,28.91457685714286,63.70292371428571,1.0000782757142856
2015-01-18,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,3.0,3.0,3.0,3.0,0.5639377,0.1814376,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.0,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.286246142857145,28.49199557142857,66.32238857142858,0.9995635285714286
2015-01-25,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,11.0,11.0,11.0,11.0,0.9842841,0.6652712,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.0,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.67057142857143,29.21374057142857,63.721596285714284,0.9985374685714286
2015-02-01,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,3.0,3.0,3.0,3.0,0.24969012,0.1814376,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.0,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.328460500000002,29.298121,61.27338766666666,0.9984484016666667
2015-02-08,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,6.0,6.0,6.0,6.0,0.4653972,0.3628752,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,1.0,1.0,1.0,1.0,0.9278851,0.2543785,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.328460500000002,29.298121,61.27338766666666,0.9984484016666667
2015-02-15,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,3.0,3.0,3.0,3.0,0.17018472,0.1814376,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.0,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.328460500000002,29.298121,61.27338766666666,0.9984484016666667
2015-02-22,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,3.0,3.0,3.0,3.0,0.26716536,0.1814376,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,1.0,1.0,1.0,1.0,0.73048824,0.2543785,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.849073142857144,29.092821285714287,66.92497928571429,0.9975758542857143
2015-03-01,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,3.0,3.0,3.0,3.0,0.3795187,0.1814376,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.0,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.074721999999998,29.399673500000002,66.15279933333333,0.9976221383333334
2015-03-08,0.0,0.0,0.0,0.0,0.5,0.0,20.333282,29.317383,48.692165,0.9979519,1.0,1.0,1.0,1.0,0.1214673,0.0604792,21.122223,28.433502,61.172306,0.99886644,0.0,0.0,0.0,0.0,0.5,0.0,24.071625,26.156158,69.74499,0.9985705,0.0,0.0,0.0,0.0,0.0,0.0,22.87915,27.44455,64.88136,0.9987489,0,0.0,0,0,0.5,0.0,24.428418714285716,28.362382999999998,70.32271714285714,0.9972099157142856
