,casos_2304400,casos_est_2304400,casos_est_min_2304400,casos_est_max_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_max_2304400,umid_min_2304400,pressao_min_2304400,casos_2311702,casos_est_2311702,casos_est_min_2311702,casos_est_max_2311702,p_rt1_2311702,p_inc100k_2311702,temp_min_2311702,temp_max_2311702,umid_min_2311702,pressao_min_2311702,casos_2307650,casos_est_2307650,casos_est_min_2307650,casos_est_max_2307650,p_rt1_2307650,p_inc100k_2307650,temp_min_2307650,temp_max_2307650,umid_min_2307650,pressao_min_2307650,casos_2306306,casos_est_2306306,casos_est_min_2306306,casos_est_max_2306306,p_rt1_2306306,p_inc100k_2306306,temp_min_2306306,temp_max_2306306,umid_min_2306306,pressao_min_2306306
2010-03-21,0,0.0,0,0,0.0,0.0,25.142857142857142,30.571428571428573,57.714285714285715,866.7142857142857,0,0.0,0,0,0.5,0.0,25.142857142857142,30.571428571428573,57.714285714285715,866.7142857142857,0,0.0,0,0,0.5,0.0,25.142857142857142,30.571428571428573,57.714285714285715,866.7142857142857,0,0.0,0,0,0.5,0.0,25.142857142857142,30.571428571428573,57.714285714285715,866.7142857142857
2010-03-28,2,2.0,2,2,0.9661878,0.0744432,23.571428571428573,29.857142857142858,64.71428571428571,1008.0,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0
2010-04-04,0,0.0,0,0,0.0,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429
2010-04-11,0,0.0,0,0,0.0,0.0,25.0,31.0,61.142857142857146,1007.7142857142857,0,0.0,0,0,0.5,0.0,25.0,31.0,61.142857142857146,1007.7142857142857,0,0.0,0,0,0.5,0.0,25.0,31.0,61.142857142857146,1007.7142857142857,0,0.0,0,0,0.5,0.0,25.0,31.0,61.142857142857146,1007.7142857142857
2010-04-18,0,0.0,0,0,0.0,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429
2010-04-25,1,1.0,1,1,0.8938019,0.0372216,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143,0,0.0,0,0,0.5,0.0,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143,0,0.0,0,0,0.5,0.0,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143,0,0.0,0,0,0.5,0.0,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143
2010-05-02,0,0.0,0,0,0.0,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429
2010-05-09,0,0.0,0,0,0.0,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0
2010-05-16,0,0.0,0,0,0.0,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571
2010-05-23,0,0.0,0,0,0.0,0.0,25.0,30.571428571428573,59.0,1008.5714285714286,0,0.0,0,0,0.5,0.0,25.0,30.571428571428573,59.0,1008.5714285714286,0,0.0,0,0,0.5,0.0,25.0,30.571428571428573,59.0,1008.5714285714286,0,0.0,0,0,0.5,0.0,25.0,30.571428571428573,59.0,1008.5714285714286
2010-05-30,0,0.0,0,0,0.0,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429
2010-06-06,1,1.0,1,1,0.9631786,0.0372216,23.428571428571427,29.714285714285715,64.57142857142857,1012.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,29.714285714285715,64.57142857142857,1012.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,29.714285714285715,64.57142857142857,1012.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,29.714285714285715,64.57142857142857,1012.1428571428571
2010-06-13,0,0.0,0,0,0.0,0.0,24.142857142857142,30.857142857142858,52.285714285714285,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.142857142857142,30.857142857142858,52.285714285714285,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.142857142857142,30.857142857142858,52.285714285714285,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.142857142857142,30.857142857142858,52.285714285714285,1011.7142857142857
2010-06-20,0,0.0,0,0,0.0,0.0,23.857142857142858,30.857142857142858,51.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,30.857142857142858,51.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,30.857142857142858,51.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,30.857142857142858,51.42857142857143,1010.1428571428571
2010-06-27,0,0.0,0,0,0.0,0.0,23.571428571428573,30.714285714285715,48.57142857142857,1011.0,0,0.0,0,0,0.5,0.0,23.571428571428573,30.714285714285715,48.57142857142857,1011.0,0,0.0,0,0,0.5,0.0,23.571428571428573,30.714285714285715,48.57142857142857,1011.0,0,0.0,0,0,0.5,0.0,23.571428571428573,30.714285714285715,48.57142857142857,1011.0
2010-07-04,0,0.0,0,0,0.0,0.0,23.857142857142858,30.571428571428573,48.857142857142854,1010.5714285714286,0,0.0,0,0,0.5,0.0,23.857142857142858,30.571428571428573,48.857142857142854,1010.5714285714286,0,0.0,0,0,0.5,0.0,23.857142857142858,30.571428571428573,48.857142857142854,1010.5714285714286,0,0.0,0,0,0.5,0.0,23.857142857142858,30.571428571428573,48.857142857142854,1010.5714285714286
2010-07-11,1,1.0,1,1,0.9603134,0.0372216,23.428571428571427,30.0,51.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,23.428571428571427,30.0,51.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,23.428571428571427,30.0,51.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,23.428571428571427,30.0,51.714285714285715,1010.4285714285714
2010-07-18,0,0.0,0,0,0.0,0.0,23.714285714285715,30.0,52.0,1011.2857142857143,0,0.0,0,0,0.5,0.0,23.714285714285715,30.0,52.0,1011.2857142857143,0,0.0,0,0,0.5,0.0,23.714285714285715,30.0,52.0,1011.2857142857143,0,0.0,0,0,0.5,0.0,23.714285714285715,30.0,52.0,1011.2857142857143
2010-07-25,0,0.0,0,0,0.0,0.0,23.428571428571427,30.142857142857142,49.857142857142854,1012.4285714285714,0,0.0,0,0,0.5,0.0,23.428571428571427,30.142857142857142,49.857142857142854,1012.4285714285714,0,0.0,0,0,0.5,0.0,23.428571428571427,30.142857142857142,49.857142857142854,1012.4285714285714,0,0.0,0,0,0.5,0.0,23.428571428571427,30.142857142857142,49.857142857142854,1012.4285714285714
2010-08-01,0,0.0,0,0,0.0,0.0,22.857142857142858,30.0,48.285714285714285,1009.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,30.0,48.285714285714285,1009.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,30.0,48.285714285714285,1009.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,30.0,48.285714285714285,1009.8571428571429
2010-08-08,0,0.0,0,0,0.0,0.0,23.142857142857142,29.857142857142858,45.714285714285715,1011.1428571428571,0,0.0,0,0,0.5,0.0,23.142857142857142,29.857142857142858,45.714285714285715,1011.1428571428571,0,0.0,0,0,0.5,0.0,23.142857142857142,29.857142857142858,45.714285714285715,1011.1428571428571,0,0.0,0,0,0.5,0.0,23.142857142857142,29.857142857142858,45.714285714285715,1011.1428571428571
2010-08-15,0,0.0,0,0,0.0,0.0,22.714285714285715,30.142857142857142,40.714285714285715,1012.0,0,0.0,0,0,0.5,0.0,22.714285714285715,30.142857142857142,40.714285714285715,1012.0,0,0.0,0,0,0.5,0.0,22.714285714285715,30.142857142857142,40.714285714285715,1012.0,0,0.0,0,0,0.5,0.0,22.714285714285715,30.142857142857142,40.714285714285715,1012.0
2010-08-22,0,0.0,0,0,0.0,0.0,23.285714285714285,30.285714285714285,44.714285714285715,1011.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,30.285714285714285,44.714285714285715,1011.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,30.285714285714285,44.714285714285715,1011.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,30.285714285714285,44.714285714285715,1011.2857142857143
2010-08-29,0,0.0,0,0,0.0,0.0,23.285714285714285,29.857142857142858,50.714285714285715,1010.1428571428571,0,0.0,0,0,0.5,0.0,23.285714285714285,29.857142857142858,50.714285714285715,1010.1428571428571,0,0.0,0,0,0.5,0.0,23.285714285714285,29.857142857142858,50.714285714285715,1010.1428571428571,0,0.0,0,0,0.5,0.0,23.285714285714285,29.857142857142858,50.714285714285715,1010.1428571428571
2010-09-05,0,0.0,0,0,0.0,0.0,23.0,29.571428571428573,45.142857142857146,1010.7142857142857,0,0.0,0,0,0.5,0.0,23.0,29.571428571428573,45.142857142857146,1010.7142857142857,0,0.0,0,0,0.5,0.0,23.0,29.571428571428573,45.142857142857146,1010.7142857142857,0,0.0,0,0,0.5,0.0,23.0,29.571428571428573,45.142857142857146,1010.7142857142857
2010-09-12,0,0.0,0,0,0.0,0.0,23.0,29.571428571428573,42.857142857142854,1010.8571428571429,0,0.0,0,0,0.5,0.0,23.0,29.571428571428573,42.857142857142854,1010.8571428571429,0,0.0,0,0,0.5,0.0,23.0,29.571428571428573,42.857142857142854,1010.8571428571429,0,0.0,0,0,0.5,0.0,23.0,29.571428571428573,42.857142857142854,1010.8571428571429
2010-09-19,0,0.0,0,0,0.0,0.0,23.285714285714285,30.0,44.285714285714285,1009.4285714285714,0,0.0,0,0,0.5,0.0,23.285714285714285,30.0,44.285714285714285,1009.4285714285714,0,0.0,0,0,0.5,0.0,23.285714285714285,30.0,44.285714285714285,1009.4285714285714,0,0.0,0,0,0.5,0.0,23.285714285714285,30.0,44.285714285714285,1009.4285714285714
2010-09-26,0,0.0,0,0,0.0,0.0,23.428571428571427,30.0,45.285714285714285,1009.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,30.0,45.285714285714285,1009.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,30.0,45.285714285714285,1009.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,30.0,45.285714285714285,1009.1428571428571
2010-10-03,0,0.0,0,0,0.0,0.0,24.285714285714285,29.428571428571427,54.714285714285715,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.285714285714285,29.428571428571427,54.714285714285715,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.285714285714285,29.428571428571427,54.714285714285715,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.285714285714285,29.428571428571427,54.714285714285715,1008.4285714285714
2010-10-10,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,50.285714285714285,1010.7142857142857,0,0.0,0,0,0.5,0.0,23.857142857142858,29.857142857142858,50.285714285714285,1010.7142857142857,0,0.0,0,0,0.5,0.0,23.857142857142858,29.857142857142858,50.285714285714285,1010.7142857142857,0,0.0,0,0,0.5,0.0,23.857142857142858,29.857142857142858,50.285714285714285,1010.7142857142857
2010-10-17,0,0.0,0,0,0.0,0.0,24.142857142857142,30.571428571428573,47.285714285714285,1009.5714285714286,0,0.0,0,0,0.5,0.0,24.142857142857142,30.571428571428573,47.285714285714285,1009.5714285714286,0,0.0,0,0,0.5,0.0,24.142857142857142,30.571428571428573,47.285714285714285,1009.5714285714286,0,0.0,0,0,0.5,0.0,24.142857142857142,30.571428571428573,47.285714285714285,1009.5714285714286
2010-10-24,0,0.0,0,0,0.0,0.0,24.285714285714285,30.0,55.285714285714285,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.285714285714285,30.0,55.285714285714285,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.285714285714285,30.0,55.285714285714285,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.285714285714285,30.0,55.285714285714285,1008.8571428571429
2010-10-31,0,0.0,0,0,0.0,0.0,24.714285714285715,30.0,55.0,1007.8571428571429,0,0.0,0,0,0.5,0.0,24.714285714285715,30.0,55.0,1007.8571428571429,0,0.0,0,0,0.5,0.0,24.714285714285715,30.0,55.0,1007.8571428571429,0,0.0,0,0,0.5,0.0,24.714285714285715,30.0,55.0,1007.8571428571429
2010-11-07,0,0.0,0,0,0.0,0.0,24.857142857142858,30.571428571428573,52.42857142857143,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.857142857142858,30.571428571428573,52.42857142857143,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.857142857142858,30.571428571428573,52.42857142857143,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.857142857142858,30.571428571428573,52.42857142857143,1008.4285714285714
2010-11-14,0,0.0,0,0,0.0,0.0,25.0,30.428571428571427,45.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.428571428571427,45.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.428571428571427,45.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.428571428571427,45.714285714285715,1007.8571428571429
2010-11-21,0,0.0,0,0,0.0,0.0,25.0,30.142857142857142,56.0,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,56.0,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,56.0,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,56.0,1007.8571428571429
2010-11-28,0,0.0,0,0,0.0,0.0,25.0,30.285714285714285,55.142857142857146,1006.7142857142857,0,0.0,0,0,0.5,0.0,25.0,30.285714285714285,55.142857142857146,1006.7142857142857,0,0.0,0,0,0.5,0.0,25.0,30.285714285714285,55.142857142857146,1006.7142857142857,0,0.0,0,0,0.5,0.0,25.0,30.285714285714285,55.142857142857146,1006.7142857142857
2010-12-05,0,0.0,0,0,0.0,0.0,25.0,30.0,53.142857142857146,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.0,53.142857142857146,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.0,53.142857142857146,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.0,53.142857142857146,1007.8571428571429
2010-12-12,0,0.0,0,0,0.0,0.0,25.285714285714285,30.0,58.285714285714285,1007.1428571428571,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,58.285714285714285,1007.1428571428571,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,58.285714285714285,1007.1428571428571,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,58.285714285714285,1007.1428571428571
2010-12-19,0,0.0,0,0,0.0,0.0,24.285714285714285,29.142857142857142,63.42857142857143,1006.0,0,0.0,0,0,0.5,0.0,24.285714285714285,29.142857142857142,63.42857142857143,1006.0,0,0.0,0,0,0.5,0.0,24.285714285714285,29.142857142857142,63.42857142857143,1006.0,0,0.0,0,0,0.5,0.0,24.285714285714285,29.142857142857142,63.42857142857143,1006.0
2010-12-26,0,0.0,0,0,0.0,0.0,24.857142857142858,30.142857142857142,59.57142857142857,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.857142857142858,30.142857142857142,59.57142857142857,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.857142857142858,30.142857142857142,59.57142857142857,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.857142857142858,30.142857142857142,59.57142857142857,1008.4285714285714
2011-01-02,0,0.0,0,0,0.0,0.0,25.0,30.142857142857142,52.57142857142857,1006.1428571428571,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,52.57142857142857,1006.1428571428571,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,52.57142857142857,1006.1428571428571,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,52.57142857142857,1006.1428571428571
2011-01-09,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,60.57142857142857,1007.1428571428571,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,60.57142857142857,1007.1428571428571,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,60.57142857142857,1007.1428571428571,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,60.57142857142857,1007.1428571428571
2011-01-16,0,0.0,0,0,0.0,0.0,22.714285714285715,28.428571428571427,64.28571428571429,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.714285714285715,28.428571428571427,64.28571428571429,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.714285714285715,28.428571428571427,64.28571428571429,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.714285714285715,28.428571428571427,64.28571428571429,1007.2857142857143
2011-01-23,0,0.0,0,0,0.0,0.0,23.0,27.285714285714285,72.85714285714286,1007.1428571428571,0,0.0,0,0,0.5,0.0,23.0,27.285714285714285,72.85714285714286,1007.1428571428571,0,0.0,0,0,0.5,0.0,23.0,27.285714285714285,72.85714285714286,1007.1428571428571,0,0.0,0,0,0.5,0.0,23.0,27.285714285714285,72.85714285714286,1007.1428571428571
2011-01-30,0,0.0,0,0,0.0,0.0,22.428571428571427,27.714285714285715,71.28571428571429,1008.7142857142857,0,0.0,0,0,0.5,0.0,22.428571428571427,27.714285714285715,71.28571428571429,1008.7142857142857,0,0.0,0,0,0.5,0.0,22.428571428571427,27.714285714285715,71.28571428571429,1008.7142857142857,0,0.0,0,0,0.5,0.0,22.428571428571427,27.714285714285715,71.28571428571429,1008.7142857142857
2011-02-06,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,60.142857142857146,1008.1428571428571,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,60.142857142857146,1008.1428571428571,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,60.142857142857146,1008.1428571428571,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,60.142857142857146,1008.1428571428571
2011-02-13,0,0.0,0,0,0.0,0.0,24.0,28.714285714285715,68.57142857142857,1007.5714285714286,0,0.0,0,0,0.5,0.0,24.0,28.714285714285715,68.57142857142857,1007.5714285714286,0,0.0,0,0,0.5,0.0,24.0,28.714285714285715,68.57142857142857,1007.5714285714286,0,0.0,0,0,0.5,0.0,24.0,28.714285714285715,68.57142857142857,1007.5714285714286
2011-02-20,0,0.0,0,0,0.0,0.0,22.571428571428573,27.571428571428573,73.0,1008.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,27.571428571428573,73.0,1008.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,27.571428571428573,73.0,1008.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,27.571428571428573,73.0,1008.4285714285714
2011-02-27,0,0.0,0,0,0.0,0.0,23.428571428571427,28.857142857142858,70.57142857142857,1007.8571428571429,0,0.0,0,0,0.5,0.0,23.428571428571427,28.857142857142858,70.57142857142857,1007.8571428571429,0,0.0,0,0,0.5,0.0,23.428571428571427,28.857142857142858,70.57142857142857,1007.8571428571429,0,0.0,0,0,0.5,0.0,23.428571428571427,28.857142857142858,70.57142857142857,1007.8571428571429
2011-03-06,0,0.0,0,0,0.0,0.0,23.428571428571427,29.714285714285715,63.0,878.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,29.714285714285715,63.0,878.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,29.714285714285715,63.0,878.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,29.714285714285715,63.0,878.1428571428571
2011-03-13,0,0.0,0,0,0.0,0.0,22.857142857142858,28.714285714285715,69.28571428571429,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.857142857142858,28.714285714285715,69.28571428571429,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.857142857142858,28.714285714285715,69.28571428571429,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.857142857142858,28.714285714285715,69.28571428571429,1007.2857142857143
2011-03-20,0,0.0,0,0,0.0,0.0,23.571428571428573,29.857142857142858,60.42857142857143,1009.0,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,60.42857142857143,1009.0,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,60.42857142857143,1009.0,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,60.42857142857143,1009.0
2011-03-27,0,0.0,0,0,0.0,0.0,23.857142857142858,29.571428571428573,67.14285714285714,1008.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,29.571428571428573,67.14285714285714,1008.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,29.571428571428573,67.14285714285714,1008.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,29.571428571428573,67.14285714285714,1008.1428571428571
