,casos_3303203,casos_est_3303203,casos_est_min_3303203,casos_est_max_3303203,p_rt1_3303203,p_inc100k_3303203,temp_min_3303203,temp_max_3303203,umid_min_3303203,pressao_min_3303203,casos_3303500,casos_est_3303500,casos_est_min_3303500,casos_est_max_3303500,p_rt1_3303500,p_inc100k_3303500,temp_min_3303500,temp_max_3303500,umid_min_3303500,pressao_min_3303500,casos_3302858,casos_est_3302858,casos_est_min_3302858,casos_est_max_3302858,p_rt1_3302858,p_inc100k_3302858,temp_min_3302858,temp_max_3302858,umid_min_3302858,pressao_min_3302858,casos_3304144,casos_est_3304144,casos_est_min_3304144,casos_est_max_3304144,p_rt1_3304144,p_inc100k_3304144,temp_min_3304144,temp_max_3304144,umid_min_3304144,pressao_min_3304144,casos_3304557,casos_est_3304557,casos_est_min_3304557,casos_est_max_3304557,p_rt1_3304557,p_inc100k_3304557,temp_min_3304557,temp_max_3304557,umid_min_3304557,pressao_min_3304557
2010-04-18,0,0.0,0,0,0.0,0.0,20.285714285714285,29.285714285714285,45.857142857142854,1016.8571428571429,8,8.0,8,8,0.0016985496,0.9716969,20.285714285714285,29.285714285714285,45.857142857142854,1016.8571428571429,2,2.0,2,2,0.8297866,1.1327016,14.428571428571429,25.571428571428573,50.42857142857143,1023.4285714285714,2.0,2.0,2.0,2.0,0.15764654,1.3215714,19.428571428571427,31.571428571428573,44.0,1016.4285714285714,92,92.0,92,92.0,0.7404203,1.3634043,20.285714285714285,29.285714285714285,45.857142857142854,1016.8571428571429
2010-04-25,0,0.0,0,0,0.0,0.0,22.571428571428573,32.142857142857146,41.714285714285715,1011.4285714285714,9,9.0,9,9,0.03925724,1.093159,22.571428571428573,32.142857142857146,41.714285714285715,1011.4285714285714,1,1.0,1,1,0.635113,0.5663508,16.285714285714285,27.857142857142858,47.57142857142857,1020.0,5.0,5.0,5.0,5.0,0.8037316,3.3039284,21.857142857142858,33.857142857142854,40.714285714285715,1011.2857142857143,126,126.0,126,126.0,0.99642444,1.8672711,22.571428571428573,32.142857142857146,41.714285714285715,1011.4285714285714
2010-05-02,5,5.0,5,5,0.9943741,3.073273,20.285714285714285,28.0,51.42857142857143,1014.2857142857143,13,13.0,13,13,0.5332765,1.5790075,20.285714285714285,28.0,51.42857142857143,1014.2857142857143,0,0.0,0,0,0.0,0.0,15.571428571428571,23.857142857142858,55.42857142857143,1021.0,4.0,4.0,4.0,4.0,0.69359213,2.6431427,20.428571428571427,29.285714285714285,53.285714285714285,1014.4285714285714,137,137.0,137,137.0,0.9926473,2.0302868,20.285714285714285,28.0,51.42857142857143,1014.2857142857143
2010-05-09,0,0.0,0,0,0.0,0.0,21.0,30.714285714285715,42.42857142857143,1012.1428571428571,30,30.0,30,30,0.9983651,3.6438634,21.0,30.714285714285715,42.42857142857143,1012.1428571428571,2,2.0,2,2,0.7523925,1.1327016,13.0,24.571428571428573,46.142857142857146,1020.5714285714286,3.0,3.0,3.0,3.0,0.3887047,1.982357,20.0,32.0,43.42857142857143,1012.1428571428571,115,115.0,115,115.0,0.45316663,1.7042553,21.0,30.714285714285715,42.42857142857143,1012.1428571428571
2010-05-16,1,1.0,1,1,0.24167846,0.6146546,18.142857142857142,26.0,46.857142857142854,1013.4285714285714,16,16.0,16,16,0.4986437,1.9433938,18.142857142857142,26.0,46.857142857142854,1013.4285714285714,2,2.0,2,2,0.7657041,1.1327016,9.714285714285714,20.571428571428573,55.42857142857143,1019.7142857142857,6.0,6.0,6.0,6.0,0.74981564,3.964714,16.857142857142858,28.0,48.857142857142854,1013.0,115,115.0,115,115.0,0.26866004,1.7042553,18.142857142857142,26.0,46.857142857142854,1013.4285714285714
2010-05-23,1,1.0,1,1,0.35213077,0.6146546,19.142857142857142,26.0,53.0,1012.7142857142857,14,14.0,14,14,0.13857728,1.7004696,19.142857142857142,26.0,53.0,1012.7142857142857,0,0.0,0,0,0.0,0.0,12.714285714285714,22.0,57.42857142857143,1019.1428571428571,5.0,5.0,5.0,5.0,0.6136454,3.3039284,18.428571428571427,27.142857142857142,54.42857142857143,1012.7142857142857,102,102.0,102,102.0,0.11818253,1.5116004,19.142857142857142,26.0,53.0,1012.7142857142857
2010-05-30,0,0.0,0,0,0.0,0.0,18.714285714285715,26.571428571428573,53.285714285714285,1015.2857142857143,22,22.0,22,22,0.68439466,2.6721666,18.714285714285715,26.571428571428573,53.285714285714285,1015.2857142857143,1,1.0,1,1,0.39487925,0.5663508,14.0,21.285714285714285,61.42857142857143,1021.7142857142857,1.0,1.0,1.0,1.0,0.040616147,0.6607857,17.285714285714285,27.857142857142858,53.42857142857143,1015.1428571428571,86,86.0,86,86.0,0.036955,1.2744867,18.714285714285715,26.571428571428573,53.285714285714285,1015.2857142857143
2010-06-06,0,0.0,0,0,0.0,0.0,17.285714285714285,23.857142857142858,53.57142857142857,1017.5714285714286,16,16.0,16,16,0.4082599,1.9433938,17.285714285714285,23.857142857142858,53.57142857142857,1017.5714285714286,4,4.0,4,4,0.9325328,2.2654033,12.5,17.833333333333332,70.16666666666667,1024.3333333333333,1.0,1.0,1.0,1.0,0.06593234,0.6607857,17.666666666666668,24.833333333333332,57.166666666666664,1017.6666666666666,54,54.0,54,54.0,0.000116219344,0.80025905,17.285714285714285,23.857142857142858,53.57142857142857,1017.5714285714286
2010-06-13,1,1.0,1,1,0.784246,0.6146546,15.714285714285714,23.571428571428573,42.857142857142854,1021.2857142857143,9,9.0,9,9,0.044854604,1.093159,15.714285714285714,23.571428571428573,42.857142857142854,1021.2857142857143,0,0.0,0,0,0.0,0.0,9.142857142857142,18.857142857142858,55.714285714285715,1025.142857142857,1.0,1.0,1.0,1.0,0.21131371,0.6607857,14.285714285714286,24.285714285714285,49.285714285714285,1021.2857142857143,93,93.0,93,93.0,0.7557051,1.3782239,15.714285714285714,23.571428571428573,42.857142857142854,1021.2857142857143
2010-06-20,3,3.0,3,3,0.9549286,1.8439637,15.0,27.571428571428573,35.142857142857146,1014.4285714285714,14,14.0,14,14,0.3917071,1.7004696,15.0,27.571428571428573,35.142857142857146,1014.4285714285714,3,3.0,3,3,0.68577296,1.6990525,6.714285714285714,23.142857142857142,34.0,1021.4285714285714,2.0,2.0,2.0,2.0,0.67329556,1.3215714,13.714285714285714,30.285714285714285,30.142857142857142,1014.5714285714286,79,79.0,79,79.0,0.62197804,1.1707493,15.0,27.571428571428573,35.142857142857146,1014.4285714285714
2010-06-27,0,0.0,0,0,0.0,0.0,17.142857142857142,25.571428571428573,52.285714285714285,1018.0,18,18.0,18,18,0.81534356,2.186318,17.142857142857142,25.571428571428573,52.285714285714285,1018.0,4,4.0,4,4,0.81775117,2.2654033,9.142857142857142,21.714285714285715,51.42857142857143,1024.4285714285713,2.0,2.0,2.0,2.0,0.6675498,1.3215714,15.428571428571429,27.142857142857142,52.857142857142854,1017.2857142857143,84,84.0,84,84.0,0.654782,1.2448474,17.142857142857142,25.571428571428573,52.285714285714285,1018.0
2010-07-04,1,1.0,1,1,0.35529175,0.6146546,17.0,26.428571428571427,46.57142857142857,1020.4285714285714,21,21.0,21,21,0.8771284,2.5507042,17.0,26.428571428571427,46.57142857142857,1020.4285714285714,1,1.0,1,1,0.18439873,0.5663508,6.857142857142857,20.714285714285715,47.0,1025.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0,14.714285714285714,27.857142857142858,42.857142857142854,1019.7142857142857,101,101.0,101,101.0,0.90701723,1.4967808,17.0,26.428571428571427,46.57142857142857,1020.4285714285714
2010-07-11,0,0.0,0,0,0.0,0.0,17.0,27.285714285714285,41.714285714285715,1017.1428571428571,20,20.0,20,20,0.6733097,2.4292421,17.0,27.285714285714285,41.714285714285715,1017.1428571428571,1,1.0,1,1,0.16092895,0.5663508,11.571428571428571,21.428571428571427,49.285714285714285,1022.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0,15.714285714285714,28.428571428571427,42.57142857142857,1016.8571428571429,95,95.0,95,95.0,0.71192306,1.4078631,17.0,27.285714285714285,41.714285714285715,1017.1428571428571
2010-07-18,1,1.0,1,1,0.65096956,0.6146546,19.285714285714285,25.571428571428573,59.142857142857146,1018.5714285714286,19,19.0,19,19,0.47421506,2.30778,19.285714285714285,25.571428571428573,59.142857142857146,1018.5714285714286,3,3.0,3,3,0.7005341,1.6990525,14.285714285714286,20.428571428571427,68.71428571428571,1024.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0,18.428571428571427,25.857142857142858,62.857142857142854,1017.2857142857143,91,91.0,91,91.0,0.43535587,1.3485847,19.285714285714285,25.571428571428573,59.142857142857146,1018.5714285714286
2010-07-25,1,1.0,1,1,0.6823757,0.6146546,18.0,27.714285714285715,42.714285714285715,890.8571428571429,28,28.0,28,28,0.8718429,3.4009392,18.0,27.714285714285715,42.714285714285715,890.8571428571429,2,2.0,2,2,0.56842417,1.1327016,9.6,23.2,47.6,1025.6,0.0,0.0,0.0,0.0,0.0,0.0,16.2,29.6,41.0,1018.0,126,126.0,126,126.0,0.9781072,1.8672711,18.0,27.714285714285715,42.714285714285715,890.8571428571429
2010-08-01,0,0.0,0,0,0.0,0.0,18.0,28.857142857142858,36.714285714285715,1017.7142857142857,20,20.0,20,20,0.4076265,2.4292421,18.0,28.857142857142858,36.714285714285715,1017.7142857142857,1,1.0,1,1,0.24167667,0.5663508,12.428571428571429,22.714285714285715,39.714285714285715,1024.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0,17.428571428571427,30.285714285714285,35.57142857142857,1017.5714285714286,129,129.0,129,129.0,0.95917183,1.9117299,18.0,28.857142857142858,36.714285714285715,1017.7142857142857
2010-08-08,0,0.0,0,0,0.0,0.0,17.857142857142858,24.571428571428573,54.42857142857143,1018.4285714285714,30,30.0,30,30,0.818888,3.6438634,17.857142857142858,24.571428571428573,54.42857142857143,1018.4285714285714,5,5.0,5,5,0.8809411,2.8317542,11.0,22.857142857142858,40.142857142857146,1023.5714285714286,1.0,1.0,1.0,1.0,0.96308726,0.6607857,16.714285714285715,25.0,58.42857142857143,1018.7142857142857,109,109.0,109,109.0,0.34461248,1.6153377,17.857142857142858,24.571428571428573,54.42857142857143,1018.4285714285714
2010-08-15,0,0.0,0,0,0.0,0.0,17.0,24.571428571428573,39.714285714285715,1018.2857142857143,21,21.0,21,21,0.31210127,2.5507042,17.0,24.571428571428573,39.714285714285715,1018.2857142857143,5,5.0,5,5,0.83234054,2.8317542,10.285714285714286,21.571428571428573,48.0,1024.2857142857142,4.0,4.0,4.0,4.0,0.9803692,2.6431427,16.142857142857142,25.857142857142858,47.42857142857143,1018.5714285714286,81,81.0,81,81.0,0.004155052,1.2003886,17.0,24.571428571428573,39.714285714285715,1018.2857142857143
2010-08-22,1,1.0,1,1,0.9250381,0.6146546,14.285714285714286,24.428571428571427,38.142857142857146,1020.4285714285714,14,14.0,14,14,0.04595359,1.7004696,14.285714285714286,24.428571428571427,38.142857142857146,1020.4285714285714,0,0.0,0,0,0.0,0.0,6.0,19.428571428571427,39.0,1026.2857142857142,3.0,3.0,3.0,3.0,0.77895963,1.982357,14.0,26.285714285714285,40.714285714285715,1021.0,93,93.0,93,93.0,0.16832216,1.3782239,14.285714285714286,24.428571428571427,38.142857142857146,1020.4285714285714
2010-08-29,0,0.0,0,0,0.0,0.0,17.285714285714285,31.428571428571427,26.285714285714285,1013.2857142857143,16,16.0,16,16,0.19838703,1.9433938,17.285714285714285,31.428571428571427,26.285714285714285,1013.2857142857143,0,0.0,0,0,0.0,0.0,9.428571428571429,26.714285714285715,22.285714285714285,1021.8571428571429,1.0,1.0,1.0,1.0,0.1629337,0.6607857,16.142857142857142,32.857142857142854,27.857142857142858,1013.8571428571429,54,54.0,54,54.0,0.0008269478,0.80025905,17.285714285714285,31.428571428571427,26.285714285714285,1013.2857142857143
2010-09-05,2,2.0,2,2,0.88205266,1.2293092,19.0,29.428571428571427,34.285714285714285,1014.5714285714286,7,7.0,7,7,0.02026056,0.8502348,19.0,29.428571428571427,34.285714285714285,1014.5714285714286,0,0.0,0,0,0.0,0.0,11.714285714285714,26.0,24.857142857142858,1022.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0,17.571428571428573,30.857142857142858,38.0,1014.8571428571429,59,59.0,59,59.0,0.04052437,0.8743571,19.0,29.428571428571427,34.285714285714285,1014.5714285714286
2010-09-12,1,1.0,1,1,0.58240527,0.6146546,17.142857142857142,25.285714285714285,43.142857142857146,1019.5714285714286,5,5.0,5,5,0.024477312,0.60731053,17.142857142857142,25.285714285714285,43.142857142857146,1019.5714285714286,2,2.0,2,2,0.9093714,1.1327016,11.714285714285714,21.0,51.857142857142854,1024.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0,17.857142857142858,26.0,49.42857142857143,1020.0,81,81.0,81,81.0,0.865577,1.2003886,17.142857142857142,25.285714285714285,43.142857142857146,1019.5714285714286
2010-09-19,0,0.0,0,0,0.0,0.0,18.285714285714285,28.0,42.42857142857143,1014.2857142857143,8,8.0,8,8,0.38713127,0.9716969,18.285714285714285,28.0,42.42857142857143,1014.2857142857143,0,0.0,0,0,0.0,0.0,12.571428571428571,24.857142857142858,42.57142857142857,1021.7142857142857,2.0,2.0,2.0,2.0,0.8761374,1.3215714,17.714285714285715,28.857142857142858,45.0,1014.2857142857143,63,63.0,63,63.0,0.42961416,0.93363553,18.285714285714285,28.0,42.42857142857143,1014.2857142857143
2010-09-26,2,2.0,2,2,0.75126916,1.2293092,19.428571428571427,28.571428571428573,41.857142857142854,1012.8571428571429,6,6.0,6,6,0.40029204,0.7287727,19.428571428571427,28.571428571428573,41.857142857142854,1012.8571428571429,0,0.0,0,0,0.0,0.0,15.0,25.0,45.166666666666664,1020.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.166666666666668,42.5,1012.8333333333334,61,61.0,61,61.0,0.25509623,0.90399635,19.428571428571427,28.571428571428573,41.857142857142854,1012.8571428571429
2010-10-03,1,1.0,1,1,0.5403556,0.6146546,20.857142857142858,26.0,61.285714285714285,1009.5714285714286,4,4.0,4,4,0.208037,0.48584846,20.857142857142858,26.0,61.285714285714285,1009.5714285714286,0,0.0,0,0,0.0,0.0,16.428571428571427,23.857142857142858,58.714285714285715,1017.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,20.285714285714285,27.285714285714285,61.142857142857146,1009.7142857142857,38,38.0,38,38.0,0.0036198841,0.5631453,20.857142857142858,26.0,61.285714285714285,1009.5714285714286
2010-10-10,1,1.0,1,1,0.4485366,0.6146546,19.142857142857142,26.571428571428573,46.285714285714285,1012.7142857142857,3,3.0,3,3,0.16123407,0.36438635,19.142857142857142,26.571428571428573,46.285714285714285,1012.7142857142857,1,1.0,1,1,0.8938019,0.5663508,14.571428571428571,23.142857142857142,57.285714285714285,1018.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0,17.857142857142858,27.428571428571427,50.714285714285715,1013.2857142857143,44,44.0,44,44.0,0.117651835,0.65206295,19.142857142857142,26.571428571428573,46.285714285714285,1012.7142857142857
2010-10-17,0,0.0,0,0,0.0,0.0,18.0,27.0,38.857142857142854,1014.8571428571429,4,4.0,4,4,0.43611786,0.48584846,18.0,27.0,38.857142857142854,1014.8571428571429,0,0.0,0,0,0.0,0.0,13.571428571428571,22.0,61.285714285714285,1019.7142857142857,2.0,2.0,2.0,2.0,0.9539397,1.3215714,17.0,28.142857142857142,43.0,1014.7142857142857,49,49.0,49,49.0,0.58200383,0.726161,18.0,27.0,38.857142857142854,1014.8571428571429
2010-10-24,0,0.0,0,0,0.0,0.0,19.285714285714285,25.857142857142858,49.857142857142854,1011.4285714285714,3,3.0,3,3,0.3933439,0.36438635,19.285714285714285,25.857142857142858,49.857142857142854,1011.4285714285714,2,2.0,2,2,0.8820183,1.1327016,15.142857142857142,24.857142857142858,53.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,17.571428571428573,26.285714285714285,56.142857142857146,1011.2857142857143,50,50.0,50,50.0,0.700982,0.7409806,19.285714285714285,25.857142857142858,49.857142857142854,1011.4285714285714
2010-10-31,0,0.0,0,0,0.0,0.0,20.428571428571427,28.714285714285715,43.42857142857143,1008.0,6,6.0,6,6,0.7906022,0.7287727,20.428571428571427,28.714285714285715,43.42857142857143,1008.0,2,2.0,2,2,0.7949248,1.1327016,15.428571428571429,26.0,46.57142857142857,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,19.142857142857142,30.285714285714285,45.714285714285715,1008.0,72,72.0,72,72.0,0.98438287,1.0670121,20.428571428571427,28.714285714285715,43.42857142857143,1008.0
2010-11-07,2,2.0,2,2,0.965139,1.2293092,20.571428571428573,27.714285714285715,46.42857142857143,1009.5714285714286,1,1.0,1,1,0.0692981,0.121462114,20.571428571428573,27.714285714285715,46.42857142857143,1009.5714285714286,2,2.0,2,2,0.63296694,1.1327016,16.428571428571427,23.142857142857142,64.14285714285714,1016.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,19.857142857142858,29.0,51.714285714285715,1009.5714285714286,72,72.0,72,72.0,0.9268115,1.0670121,20.571428571428573,27.714285714285715,46.42857142857143,1009.5714285714286
2010-11-14,0,0.0,0,0,0.0,0.0,20.571428571428573,26.0,52.57142857142857,1013.2857142857143,6,6.0,6,6,0.75609463,0.7287727,20.571428571428573,26.0,52.57142857142857,1013.2857142857143,2,2.0,2,2,0.5274839,1.1327016,15.571428571428571,20.142857142857142,75.28571428571429,1018.4285714285714,2.0,2.0,2.0,2.0,0.95394003,1.3215714,20.142857142857142,27.571428571428573,53.142857142857146,1013.2857142857143,89,89.0,89,89.0,0.96890754,1.3189454,20.571428571428573,26.0,52.57142857142857,1013.2857142857143
2010-11-21,1,1.0,1,1,0.554012,0.6146546,20.571428571428573,27.285714285714285,55.285714285714285,1008.4285714285714,4,4.0,4,4,0.54566574,0.48584846,20.571428571428573,27.285714285714285,55.285714285714285,1008.4285714285714,0,0.0,0,0,0.0,0.0,14.571428571428571,24.285714285714285,55.714285714285715,1014.5714285714286,1.0,1.0,1.0,1.0,0.68453866,0.6607857,18.428571428571427,27.285714285714285,55.714285714285715,1008.4285714285714,120,120.0,120,120.0,0.998951,1.7783535,20.571428571428573,27.285714285714285,55.285714285714285,1008.4285714285714
2010-11-28,0,0.0,0,0,0.0,0.0,22.714285714285715,28.857142857142858,57.857142857142854,1006.0,6,6.0,6,6,0.71419,0.7287727,22.714285714285715,28.857142857142858,57.857142857142854,1006.0,0,0.0,0,0,0.0,0.0,18.142857142857142,26.571428571428573,53.142857142857146,1012.0,2.0,2.0,2.0,2.0,0.7102401,1.3215714,19.428571428571427,27.428571428571427,60.42857142857143,1006.5714285714286,150,150.0,150,150.0,0.99983746,2.2229419,22.714285714285715,28.857142857142858,57.857142857142854,1006.0
