,casos_2304202,casos_est_2304202,casos_est_min_2304202,casos_est_max_2304202,p_rt1_2304202,p_inc100k_2304202,temp_min_2304202,temp_max_2304202,umid_min_2304202,pressao_min_2304202,casos_2313708,casos_est_2313708,casos_est_min_2313708,casos_est_max_2313708,p_rt1_2313708,p_inc100k_2313708,temp_min_2313708,temp_max_2313708,umid_min_2313708,pressao_min_2313708,casos_2309805,casos_est_2309805,casos_est_min_2309805,casos_est_max_2309805,p_rt1_2309805,p_inc100k_2309805,temp_min_2309805,temp_max_2309805,umid_min_2309805,pressao_min_2309805,casos_2308401,casos_est_2308401,casos_est_min_2308401,casos_est_max_2308401,p_rt1_2308401,p_inc100k_2308401,temp_min_2308401,temp_max_2308401,umid_min_2308401,pressao_min_2308401,casos_2305100,casos_est_2305100,casos_est_min_2305100,casos_est_max_2305100,p_rt1_2305100,p_inc100k_2305100,temp_min_2305100,temp_max_2305100,umid_min_2305100,pressao_min_2305100,casos_2300101,casos_est_2300101,casos_est_min_2300101,casos_est_max_2300101,p_rt1_2300101,p_inc100k_2300101,temp_min_2300101,temp_max_2300101,umid_min_2300101,pressao_min_2300101,casos_2308500,casos_est_2308500,casos_est_min_2308500,casos_est_max_2308500,p_rt1_2308500,p_inc100k_2308500,temp_min_2308500,temp_max_2308500,umid_min_2308500,pressao_min_2308500,casos_2305654,casos_est_2305654,casos_est_min_2305654,casos_est_max_2305654,p_rt1_2305654,p_inc100k_2305654,temp_min_2305654,temp_max_2305654,umid_min_2305654,pressao_min_2305654,casos_2310506,casos_est_2310506,casos_est_min_2310506,casos_est_max_2310506,p_rt1_2310506,p_inc100k_2310506,temp_min_2310506,temp_max_2310506,umid_min_2310506,pressao_min_2310506,casos_2307304,casos_est_2307304,casos_est_min_2307304,casos_est_max_2307304,p_rt1_2307304,p_inc100k_2307304,temp_min_2307304,temp_max_2307304,umid_min_2307304,pressao_min_2307304,casos_2305704,casos_est_2305704,casos_est_min_2305704,casos_est_max_2305704,p_rt1_2305704,p_inc100k_2305704,temp_min_2305704,temp_max_2305704,umid_min_2305704,pressao_min_2305704,casos_2301901,casos_est_2301901,casos_est_min_2301901,casos_est_max_2301901,p_rt1_2301901,p_inc100k_2301901,temp_min_2301901,temp_max_2301901,umid_min_2301901,pressao_min_2301901
2012-05-27,30,30.0,30,30,0.039519537,22.551134,22.285714285714285,32.42857142857143,36.714285714285715,1014.0,3,3.0,3,3,0.7660416,38.77973,24.142857142857142,29.428571428571427,54.857142857142854,881.0,3,3.0,3,3,0.44917345,24.414062,24.142857142857142,29.428571428571427,54.857142857142854,881.0,1,1.0,1,1,0.81445366,2.8184893,22.285714285714285,32.42857142857143,36.714285714285715,1014.0,1,1.0,1,1,0.2328232,19.48558,24.142857142857142,29.428571428571427,54.857142857142854,881.0,1,1.0,1,1,0.51572657,8.436683,22.285714285714285,32.42857142857143,36.714285714285715,1014.0,0,0.0,0,0,0.0,0.0,24.142857142857142,29.428571428571427,54.857142857142854,881.0,1,1.0,1,1,0.39475963,8.623663,24.142857142857142,29.428571428571427,54.857142857142854,881.0,0,0.0,0,0,0.0,0.0,24.142857142857142,29.428571428571427,54.857142857142854,881.0,43.0,43.0,43.0,43.0,0.0031433215,15.564822,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,6,6.0,6,6,0.006852512,9.799438,22.285714285714285,32.42857142857143,36.714285714285715,1014.0
2012-06-03,30,30.0,30,30,0.37844774,22.551134,21.714285714285715,34.0,27.857142857142858,1013.4285714285714,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,3,3.0,3,3,0.43449876,24.414062,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,21.714285714285715,34.0,27.857142857142858,1013.4285714285714,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,21.714285714285715,34.0,27.857142857142858,1013.4285714285714,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,41.0,41.0,41.0,41.0,0.016069693,14.840877,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,9,9.0,9,9,0.16274661,14.699158,21.714285714285715,34.0,27.857142857142858,1013.4285714285714
2012-06-10,18,18.0,18,18,0.07054491,13.530681,21.428571428571427,33.142857142857146,27.857142857142858,1013.7142857142857,0,0.0,0,0,0.0,0.0,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,6,6.0,6,6,0.8153295,48.828125,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,0,0.0,0,0,0.0,0.0,21.428571428571427,33.142857142857146,27.857142857142858,1013.7142857142857,0,0.0,0,0,0.0,0.0,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,0,0.0,0,0,0.0,0.0,21.428571428571427,33.142857142857146,27.857142857142858,1013.7142857142857,0,0.0,0,0,0.0,0.0,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,0,0.0,0,0,0.0,0.0,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,0,0.0,0,0,0.0,0.0,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,33.0,33.0,33.0,33.0,0.027762562,11.945096,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,4,4.0,4,4,0.054754484,6.532959,21.428571428571427,33.142857142857146,27.857142857142858,1013.7142857142857
2012-06-17,13,13.0,13,13,0.019587023,9.772159,21.285714285714285,31.857142857142858,33.285714285714285,1013.8571428571429,0,0.0,0,0,0.0,0.0,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,4,4.0,4,4,0.52704847,32.552082,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,1,1.0,1,1,0.81445366,2.8184893,21.285714285714285,31.857142857142858,33.285714285714285,1013.8571428571429,0,0.0,0,0,0.0,0.0,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,0,0.0,0,0,0.0,0.0,21.285714285714285,31.857142857142858,33.285714285714285,1013.8571428571429,0,0.0,0,0,0.0,0.0,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,0,0.0,0,0,0.0,0.0,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,0,0.0,0,0,0.0,0.0,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,16.0,16.0,16.0,16.0,0.00054694037,5.7915616,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,1,1.0,1,1,0.0078006973,1.6332397,21.285714285714285,31.857142857142858,33.285714285714285,1013.8571428571429
2012-06-24,14,14.0,14,14,0.14618385,10.523863,21.714285714285715,33.285714285714285,28.142857142857142,1013.5714285714286,0,0.0,0,0,0.0,0.0,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,2,2.0,2,2,0.15357442,16.276041,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,0,0.0,0,0,0.0,0.0,21.714285714285715,33.285714285714285,28.142857142857142,1013.5714285714286,4,4.0,4,4,0.9902443,77.94232,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,0,0.0,0,0,0.0,0.0,21.714285714285715,33.285714285714285,28.142857142857142,1013.5714285714286,0,0.0,0,0,0.0,0.0,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,0,0.0,0,0,0.0,0.0,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,0,0.0,0,0,0.0,0.0,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,16.0,16.0,16.0,16.0,0.015360308,5.7915616,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,6,6.0,6,6,0.6559908,9.799438,21.714285714285715,33.285714285714285,28.142857142857142,1013.5714285714286
2012-07-01,0,0.0,0,0,0.0,0.0,20.285714285714285,31.142857142857142,33.57142857142857,1015.2857142857143,1,1.0,1,1,0.95416486,12.926577,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,2,2.0,2,2,0.20654596,16.276041,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,0,0.0,0,0,0.0,0.0,20.285714285714285,31.142857142857142,33.57142857142857,1015.2857142857143,0,0.0,0,0,0.0,0.0,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,0,0.0,0,0,0.0,0.0,20.285714285714285,31.142857142857142,33.57142857142857,1015.2857142857143,0,0.0,0,0,0.0,0.0,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,0,0.0,0,0,0.0,0.0,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,0,0.0,0,0,0.0,0.0,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,7.0,7.0,7.0,7.0,0.0029195363,2.5338082,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,3,3.0,3,3,0.41781896,4.899719,20.285714285714285,31.142857142857142,33.57142857142857,1015.2857142857143
2012-07-08,4,4.0,4,4,0.04495751,3.006818,19.285714285714285,30.571428571428573,35.714285714285715,1014.0,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,2,2.0,2,2,0.36245903,16.276041,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,0,0.0,0,0,0.0,0.0,19.285714285714285,30.571428571428573,35.714285714285715,1014.0,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,0,0.0,0,0,0.0,0.0,19.285714285714285,30.571428571428573,35.714285714285715,1014.0,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,5.0,5.0,5.0,5.0,0.01413856,1.809863,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,2,2.0,2,2,0.21634132,3.2664795,19.285714285714285,30.571428571428573,35.714285714285715,1014.0
2012-07-15,1,1.0,1,1,0.027295757,0.7517045,20.142857142857142,32.42857142857143,31.0,1013.0,0,0.0,0,0,0.0,0.0,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,0,0.0,0,0,0.0,0.0,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,0,0.0,0,0,0.0,0.0,20.142857142857142,32.42857142857143,31.0,1013.0,0,0.0,0,0,0.0,0.0,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,0,0.0,0,0,0.0,0.0,20.142857142857142,32.42857142857143,31.0,1013.0,0,0.0,0,0,0.0,0.0,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,0,0.0,0,0,0.0,0.0,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,0,0.0,0,0,0.0,0.0,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,10.0,10.0,10.0,10.0,0.55260473,3.619726,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,2,2.0,2,2,0.26723072,3.2664795,20.142857142857142,32.42857142857143,31.0,1013.0
2012-07-22,1,1.0,1,1,0.15307684,0.7517045,19.857142857142858,31.571428571428573,32.285714285714285,885.0,1,1.0,1,1,0.8145292,12.926577,24.0,29.571428571428573,46.0,1012.0,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,46.0,1012.0,0,0.0,0,0,0.0,0.0,19.857142857142858,31.571428571428573,32.285714285714285,885.0,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,46.0,1012.0,0,0.0,0,0,0.0,0.0,19.857142857142858,31.571428571428573,32.285714285714285,885.0,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,46.0,1012.0,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,46.0,1012.0,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,46.0,1012.0,7.0,7.0,7.0,7.0,0.45409808,2.5338082,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,1,1.0,1,1,0.19069573,1.6332397,19.857142857142858,31.571428571428573,32.285714285714285,885.0
2012-07-29,5,5.0,5,5,0.8963255,3.7585225,18.714285714285715,31.142857142857142,31.714285714285715,1015.5714285714286,0,0.0,0,0,0.0,0.0,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,1,1.0,1,1,0.63493365,8.1380205,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,1,1.0,1,1,0.9631786,2.8184893,18.714285714285715,31.142857142857142,31.714285714285715,1015.5714285714286,0,0.0,0,0,0.0,0.0,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,18.714285714285715,31.142857142857142,31.714285714285715,1015.5714285714286,1,1.0,1,1,0.9632679,2.2800858,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,4.0,4.0,4.0,4.0,0.13649353,1.4478904,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0,0.0,0,0,0.0,0.0,18.714285714285715,31.142857142857142,31.714285714285715,1015.5714285714286
2012-08-05,1,1.0,1,1,0.22963038,0.7517045,18.857142857142858,30.714285714285715,29.285714285714285,1015.7142857142857,0,0.0,0,0,0.0,0.0,22.571428571428573,30.0,39.0,1011.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,30.0,39.0,1011.4285714285714,0,0.0,0,0,0.0,0.0,18.857142857142858,30.714285714285715,29.285714285714285,1015.7142857142857,0,0.0,0,0,0.0,0.0,22.571428571428573,30.0,39.0,1011.4285714285714,0,0.0,0,0,0.0,0.0,18.857142857142858,30.714285714285715,29.285714285714285,1015.7142857142857,0,0.0,0,0,0.0,0.0,22.571428571428573,30.0,39.0,1011.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,30.0,39.0,1011.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,30.0,39.0,1011.4285714285714,4.0,4.0,4.0,4.0,0.19385794,1.4478904,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,1,1.0,1,1,0.47997904,1.6332397,18.857142857142858,30.714285714285715,29.285714285714285,1015.7142857142857
2012-08-12,1,1.0,1,1,0.16443814,0.7517045,19.571428571428573,32.285714285714285,23.714285714285715,1015.1428571428571,0,0.0,0,0,0.0,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,0,0.0,0,0,0.0,0.0,19.571428571428573,32.285714285714285,23.714285714285715,1015.1428571428571,0,0.0,0,0,0.0,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,0,0.0,0,0,0.0,0.0,19.571428571428573,32.285714285714285,23.714285714285715,1015.1428571428571,2,2.0,2,2,0.8820878,4.5601716,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,1.0,1.0,1.0,1.0,0.034090944,0.3619726,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,1,1.0,1,1,0.63499254,1.6332397,19.571428571428573,32.285714285714285,23.714285714285715,1015.1428571428571
2012-08-19,0,0.0,0,0,0.0,0.0,19.714285714285715,30.714285714285715,31.571428571428573,1016.1428571428571,0,0.0,0,0,0.0,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,19.714285714285715,30.714285714285715,31.571428571428573,1016.1428571428571,0,0.0,0,0,0.0,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,19.714285714285715,30.714285714285715,31.571428571428573,1016.1428571428571,1,1.0,1,1,0.58240587,2.2800858,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,5.0,5.0,5.0,5.0,0.70640504,1.809863,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0,0.0,0,0,0.0,0.0,19.714285714285715,30.714285714285715,31.571428571428573,1016.1428571428571
2012-08-26,0,0.0,0,0,0.0,0.0,18.571428571428573,29.714285714285715,36.0,1016.8571428571429,0,0.0,0,0,0.0,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,0,0.0,0,0,0.0,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,0,0.0,0,0,0.0,0.0,18.571428571428573,29.714285714285715,36.0,1016.8571428571429,0,0.0,0,0,0.0,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,0,0.0,0,0,0.0,0.0,18.571428571428573,29.714285714285715,36.0,1016.8571428571429,0,0.0,0,0,0.0,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,0,0.0,0,0,0.0,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,0,0.0,0,0,0.0,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0,0.0,0,0,0.0,0.0,18.571428571428573,29.714285714285715,36.0,1016.8571428571429
2012-09-02,0,0.0,0,0,0.0,0.0,20.857142857142858,33.57142857142857,23.0,1015.0,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714,0,0.0,0,0,0.0,0.0,20.857142857142858,33.57142857142857,23.0,1015.0,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714,0,0.0,0,0,0.0,0.0,20.857142857142858,33.57142857142857,23.0,1015.0,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714,3.0,3.0,3.0,3.0,0.5661431,1.0859178,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0,0.0,0,0,0.0,0.0,20.857142857142858,33.57142857142857,23.0,1015.0
2012-09-09,0,0.0,0,0,0.0,0.0,19.285714285714285,32.285714285714285,26.428571428571427,1016.5714285714286,0,0.0,0,0,0.0,0.0,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571,1,1.0,1,1,0.9631786,8.1380205,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571,0,0.0,0,0,0.0,0.0,19.285714285714285,32.285714285714285,26.428571428571427,1016.5714285714286,0,0.0,0,0,0.0,0.0,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571,0,0.0,0,0,0.0,0.0,19.285714285714285,32.285714285714285,26.428571428571427,1016.5714285714286,0,0.0,0,0,0.0,0.0,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571,0,0.0,0,0,0.0,0.0,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571,0,0.0,0,0,0.0,0.0,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571,1.0,1.0,1.0,1.0,0.23948033,0.3619726,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0,0.0,0,0,0.0,0.0,19.285714285714285,32.285714285714285,26.428571428571427,1016.5714285714286
2012-09-16,0,0.0,0,0,0.0,0.0,20.714285714285715,34.57142857142857,18.714285714285715,1013.0,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1011.5714285714286,1,1.0,1,1,0.81452835,8.1380205,24.428571428571427,29.857142857142858,42.0,1011.5714285714286,0,0.0,0,0,0.0,0.0,20.714285714285715,34.57142857142857,18.714285714285715,1013.0,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1011.5714285714286,0,0.0,0,0,0.0,0.0,20.714285714285715,34.57142857142857,18.714285714285715,1013.0,1,1.0,1,1,0.92220086,2.2800858,24.428571428571427,29.857142857142858,42.0,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1011.5714285714286,1.0,1.0,1.0,1.0,0.2936732,0.3619726,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0,0.0,0,0,0.0,0.0,20.714285714285715,34.57142857142857,18.714285714285715,1013.0
2012-09-23,0,0.0,0,0,0.0,0.0,20.857142857142858,34.857142857142854,20.857142857142858,1012.4285714285714,0,0.0,0,0,0.0,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571,0,0.0,0,0,0.0,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571,1,1.0,1,1,0.9632679,2.8184893,20.857142857142858,34.857142857142854,20.857142857142858,1012.4285714285714,0,0.0,0,0,0.0,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571,0,0.0,0,0,0.0,0.0,20.857142857142858,34.857142857142854,20.857142857142858,1012.4285714285714,0,0.0,0,0,0.0,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571,0,0.0,0,0,0.0,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571,0,0.0,0,0,0.0,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,1,1.0,1,1,0.96317756,1.6332397,20.857142857142858,34.857142857142854,20.857142857142858,1012.4285714285714
2012-09-30,0,0.0,0,0,0.0,0.0,21.0,32.57142857142857,30.428571428571427,1013.7142857142857,0,0.0,0,0,0.0,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286,0,0.0,0,0,0.0,0.0,21.0,32.57142857142857,30.428571428571427,1013.7142857142857,0,0.0,0,0,0.0,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286,0,0.0,0,0,0.0,0.0,21.0,32.57142857142857,30.428571428571427,1013.7142857142857,0,0.0,0,0,0.0,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,1,1.0,1,1,0.81452835,1.6332397,21.0,32.57142857142857,30.428571428571427,1013.7142857142857
2012-10-07,0,0.0,0,0,0.0,0.0,20.857142857142858,33.285714285714285,25.142857142857142,1012.8571428571429,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571,0,0.0,0,0,0.0,0.0,20.857142857142858,33.285714285714285,25.142857142857142,1012.8571428571429,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571,0,0.0,0,0,0.0,0.0,20.857142857142858,33.285714285714285,25.142857142857142,1012.8571428571429,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571,2.0,2.0,2.0,2.0,0.9050805,0.7239452,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0,0.0,0,0,0.0,0.0,20.857142857142858,33.285714285714285,25.142857142857142,1012.8571428571429
2012-10-14,0,0.0,0,0,0.0,0.0,21.857142857142858,33.857142857142854,25.714285714285715,1011.1428571428571,0,0.0,0,0,0.0,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857,0,0.0,0,0,0.0,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857,0,0.0,0,0,0.0,0.0,21.857142857142858,33.857142857142854,25.714285714285715,1011.1428571428571,0,0.0,0,0,0.0,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857,0,0.0,0,0,0.0,0.0,21.857142857142858,33.857142857142854,25.714285714285715,1011.1428571428571,0,0.0,0,0,0.0,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857,0,0.0,0,0,0.0,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857,0,0.0,0,0,0.0,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,69.0,1019.0,1,1.0,1,1,0.6177504,1.6332397,21.857142857142858,33.857142857142854,25.714285714285715,1011.1428571428571
