,casos_3304557,casos_est_3304557,casos_est_min_3304557,casos_est_max_3304557,p_rt1_3304557,p_inc100k_3304557,temp_min_3304557,temp_max_3304557,umid_min_3304557,pressao_min_3304557,casos_3305554,casos_est_3305554,casos_est_min_3305554,casos_est_max_3305554,p_rt1_3305554,p_inc100k_3305554,temp_min_3305554,temp_max_3305554,umid_min_3305554,pressao_min_3305554,casos_3304151,casos_est_3304151,casos_est_min_3304151,casos_est_max_3304151,p_rt1_3304151,p_inc100k_3304151,temp_min_3304151,temp_max_3304151,umid_min_3304151,pressao_min_3304151,casos_3304144,casos_est_3304144,casos_est_min_3304144,casos_est_max_3304144,p_rt1_3304144,p_inc100k_3304144,temp_min_3304144,temp_max_3304144,umid_min_3304144,pressao_min_3304144,casos_3302858,casos_est_3302858,casos_est_min_3302858,casos_est_max_3302858,p_rt1_3302858,p_inc100k_3302858,temp_min_3302858,temp_max_3302858,umid_min_3302858,pressao_min_3302858,casos_3302270,casos_est_3302270,casos_est_min_3302270,casos_est_max_3302270,p_rt1_3302270,p_inc100k_3302270,temp_min_3302270,temp_max_3302270,umid_min_3302270,pressao_min_3302270,casos_3303203,casos_est_3303203,casos_est_min_3303203,casos_est_max_3303203,p_rt1_3303203,p_inc100k_3303203,temp_min_3303203,temp_max_3303203,umid_min_3303203,pressao_min_3303203
2015-07-26,1,1.0,1,1,0.49096575,0.014819612,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-08-02,2,2.0,2,2,0.86663663,0.029639224,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-08-09,4,4.0,4,4,0.9256715,0.059278447,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-08-16,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-08-23,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-08-30,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-09-06,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,1,1.0,1,1,0.9632679,3.9799411,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-09-13,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-09-20,2,2.0,2,2,0.9778673,0.029639224,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-09-27,1,1.0,1,1,0.68875444,0.014819612,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-10-04,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-10-11,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-10-18,3,3.0,3,3,0.94863766,0.044458836,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-10-25,1,1.0,1,1,0.5575767,0.014819612,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-11-01,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-11-08,4,4.0,4,4,0.90058774,0.059278447,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-11-15,2,2.0,2,2,0.62381864,0.029639224,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-11-22,14,14.0,14,14,0.9981528,0.20747457,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-11-29,8,8.0,8,8,0.7505538,0.118556894,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.5,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-12-06,5,5.0,5,5,0.16185439,0.07409806,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.9632679,0.6607857,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-12-13,8,8.0,8,8,0.46495393,0.118556894,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-12-20,29,29.0,29,29,0.99981266,0.42976874,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,2,2.0,2,2,0.9779825,1.2293092,25.812561000000002,32.9601215,49.67086175,0.9981630925
2015-12-27,13,13.0,13,13,0.5308434,0.19265495,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-01-03,47,47.0,47,47,0.99971694,0.69652176,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,2,2.0,2,2,0.9779825,1.1327016,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,2,2.0,2,2,0.77544796,1.2293092,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-01-10,73,73.0,73,73,0.9999977,1.0818317,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,2,2.0,2,2,0.8598159,1.1327016,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-01-17,55,55.0,55,55,0.863759,0.8150787,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,6,6.0,6,6,0.9602657,3.398105,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,2,2.0,2,2,0.7462642,1.2293092,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-01-24,82,82.0,82,82,0.9738913,1.2152082,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,10,10.0,10,10,0.97488296,5.6635084,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.5,0.0,23.6009825,33.34348225,43.80664025,0.998574375,2,2.0,2,2,0.72719544,1.2293092,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-01-31,127,127.0,127,127,0.9999861,1.8820907,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,8,8.0,8,8,0.725983,4.5308065,25.812561000000002,32.9601215,49.67086175,0.9981630925,2,2.0,2,2,0.9779825,1.8948724,23.6009825,33.34348225,43.80664025,0.998574375,4,4.0,4,4,0.867443,2.4586184,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-02-07,121,121.0,121,121,0.99021703,1.7931731,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,12,12.0,12,12,0.810766,6.79621,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,23.6009825,33.34348225,43.80664025,0.998574375,2,2.0,2,2,0.42335472,1.2293092,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-02-14,176,176.0,176,176,0.99991286,2.6082518,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,12,12.0,12,12,0.7093227,6.79621,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,23.6009825,33.34348225,43.80664025,0.998574375,4,4.0,4,4,0.67426026,2.4586184,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-02-21,160,160.0,160,160,0.9284118,2.3711379,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,22,22.0,22,22,0.96982956,12.459719,25.812561000000002,32.9601215,49.67086175,0.9981630925,2,2.0,2,2,0.8598159,1.8948724,23.6009825,33.34348225,43.80664025,0.998574375,9,9.0,9,9,0.9559486,5.5318913,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-02-28,341,341.0,341,341,1.0,5.053488,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,4,4.0,4,4,0.9926397,2.6431427,17.395264,24.173492,51.540386,1.0028526,18,18.0,18,18,0.7354731,10.194315,25.812561000000002,32.9601215,49.67086175,0.9981630925,4,4.0,4,4,0.9550502,3.7897449,23.6009825,33.34348225,43.80664025,0.998574375,10,10.0,10,10,0.90903395,6.146546,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-03-06,340,340.0,340,340,0.99999994,5.038668,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,14,14.0,14,14,0.9997011,9.250999,17.395264,24.173492,51.540386,1.0028526,27,27.0,27,27,0.9080922,15.291472,25.812561000000002,32.9601215,49.67086175,0.9981630925,2,2.0,2,2,0.52646697,1.8948724,23.6009825,33.34348225,43.80664025,0.998574375,14,14.0,14,14,0.91125244,8.605165,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-03-13,448,448.0,448,448,1.0,6.6391864,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,16,16.0,16,16,0.9881389,10.572571,17.395264,24.173492,51.540386,1.0028526,14,14.0,14,14,0.13072674,7.9289117,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,23.6009825,33.34348225,43.80664025,0.998574375,36,36.0,36,36,0.9998601,22.127565,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-03-20,924,924.0,924,924,1.0,13.693321,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,12,12.0,12,12,0.57795143,7.929428,17.395264,24.173492,51.540386,1.0028526,33,33.0,33,33,0.9417836,18.689577,25.812561000000002,32.9601215,49.67086175,0.9981630925,10,10.0,10,10,0.98991627,9.474362,21.3724,29.4116516,63.32947399999999,1.002875226,50,50.0,50,50,0.99988365,30.732729,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-03-27,1997,1997.0,1997,1997,1.0,29.594765,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,13,13.0,13,13,0.45356578,8.590214,17.395264,24.173492,51.540386,1.0028526,34,34.0,34,34,0.92935055,19.255928,25.812561000000002,32.9601215,49.67086175,0.9981630925,16,16.0,16,16,0.99780583,15.158979,21.941554571428572,30.598580571428574,60.29880300000001,0.9994939157142857,58,58.0,58,58,0.9950858,35.649967,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-04-03,2364,2364.0,2364,2364,1.0,35.03356,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,42,42.0,42,42,0.9998948,27.752998,17.395264,24.173492,51.540386,1.0028526,46,46.0,46,46,0.97770905,26.052137,25.812561000000002,32.9601215,49.67086175,0.9981630925,2,2.0,2,2,0.01846124,1.8948724,22.3926695,30.7608795,62.35544375,1.00199091,41,41.0,41,41,0.30569085,25.200838,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-04-10,2763,2763.0,2763,2763,1.0,40.946587,,,,,4,4.0,4,4,0.9926397,4.813941,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,19,19.0,19,19,0.4228858,12.554928,17.395264,24.173492,51.540386,1.0028526,38,38.0,38,38,0.61035806,21.521332,25.812561000000002,32.9601215,49.67086175,0.9981630925,8,8.0,8,8,0.33702382,7.5794897,22.3926695,30.7608795,62.35544375,1.00199091,43,43.0,43,43,0.24893863,26.430147,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-04-17,2558,2558.0,2558,2558,0.9999567,37.90857,,,,,1,1.0,1,1,0.49247628,1.2034853,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,11,11.0,11,11,0.006093583,7.2686424,17.395264,24.173492,51.540386,1.0028526,21,21.0,21,21,0.009875617,11.893368,25.812561000000002,32.9601215,49.67086175,0.9981630925,4,4.0,4,4,0.14826089,3.7897449,22.3926695,30.7608795,62.35544375,1.00199091,24,24.0,24,24,0.0052435067,14.75171,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-04-24,2649,2649.0,2649,2649,0.91888446,39.257153,,,,,1,1.0,1,1,0.26948357,1.2034853,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,20,20.0,20,20,0.36377826,13.2157135,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,6,6.0,6,6,0.5149297,5.6846175,22.3926695,30.7608795,62.35544375,1.00199091,68,68.0,68,68,0.99683654,41.796513,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-05-01,2340,2340.0,2340,2340,0.00015721816,34.67789,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,8,8.0,8,8,0.03743866,5.2862854,17.395264,24.173492,51.540386,1.0028526,11,11.0,11,11,0.03778562,6.2298594,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.3926695,30.7608795,62.35544375,1.00199091,4,4.0,4,4,2.6023375e-09,2.4586184,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-05-08,2283,2283.0,2283,2283,0.00023856478,33.833176,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,28,28.0,28,28,0.9752039,18.501999,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.00093861733,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,2,2.0,2,2,0.19632202,1.8948724,22.3926695,30.7608795,62.35544375,1.00199091,4,4.0,4,4,1.2229939e-08,2.4586184,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-05-15,1772,1772.0,1772,1772,0.0,26.260353,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,2.0932875e-05,0.6607857,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.015703673,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.3926695,30.7608795,62.35544375,1.00199091,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-05-22,1319,1319.0,1319,1319,0.0,19.547068,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,4.2174008e-05,0.6607857,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.091201104,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,4,4.0,4,4,0.89873254,3.7897449,22.3926695,30.7608795,62.35544375,1.00199091,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-05-29,1263,1263.0,1263,1263,0.0,18.71717,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.34540418,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.3926695,30.7608795,62.35544375,1.00199091,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-06-05,941,941.0,941,941,0.0,13.945255,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.3926695,30.7608795,62.35544375,1.00199091,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-06-12,741,741.0,741,741,0.0,10.981333,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.59262896,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.3926695,30.7608795,62.35544375,1.00199091,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-06-19,560,560.0,560,560,0.0,8.298983,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.9226318,0.6607857,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.3926695,30.7608795,62.35544375,1.00199091,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2016-06-26,535,535.0,535,535,1.3007262e-10,7.9284925,,,,,2,2.0,2,2,0.9779825,2.4069705,,,,,0,0.0,0,0,0.5,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.3926695,30.7608795,62.35544375,1.00199091,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
