,casos_4104501,casos_est_4104501,casos_est_min_4104501,casos_est_max_4104501,p_rt1_4104501,p_inc100k_4104501,temp_min_4104501,temp_max_4104501,umid_min_4104501,pressao_min_4104501,casos_4113304,casos_est_4113304,casos_est_min_4113304,casos_est_max_4113304,p_rt1_4113304,p_inc100k_4113304,temp_min_4113304,temp_max_4113304,umid_min_4113304,pressao_min_4113304,casos_4125704,casos_est_4125704,casos_est_min_4125704,casos_est_max_4125704,p_rt1_4125704,p_inc100k_4125704,temp_min_4125704,temp_max_4125704,umid_min_4125704,pressao_min_4125704,casos_4108304,casos_est_4108304,casos_est_min_4108304,casos_est_max_4108304,p_rt1_4108304,p_inc100k_4108304,temp_min_4108304,temp_max_4108304,umid_min_4108304,pressao_min_4108304,casos_4124053,casos_est_4124053,casos_est_min_4124053,casos_est_max_4124053,p_rt1_4124053,p_inc100k_4124053,temp_min_4124053,temp_max_4124053,umid_min_4124053,pressao_min_4124053,casos_4103057,casos_est_4103057,casos_est_min_4103057,casos_est_max_4103057,p_rt1_4103057,p_inc100k_4103057,temp_min_4103057,temp_max_4103057,umid_min_4103057,pressao_min_4103057,casos_4113403,casos_est_4113403,casos_est_min_4113403,casos_est_max_4113403,p_rt1_4113403,p_inc100k_4113403,temp_min_4113403,temp_max_4113403,umid_min_4113403,pressao_min_4113403,casos_4115804,casos_est_4115804,casos_est_min_4115804,casos_est_max_4115804,p_rt1_4115804,p_inc100k_4115804,temp_min_4115804,temp_max_4115804,umid_min_4115804,pressao_min_4115804
2012-01-15,0,0.0,0,0,0.0,0.0,21.142857142857142,31.0,43.42857142857143,1006.8571428571429,0,0.0,0,0,0.0,0.0,18.714285714285715,25.571428571428573,63.285714285714285,1010.8571428571429,2,2.0,2,2,0.692042,7.2526836,21.142857142857142,31.0,43.42857142857143,1006.8571428571429,57,57.0,57,57,0.23812203,22.071808,21.142857142857142,31.0,43.42857142857143,1006.8571428571429,3,3.0,3,3,0.59816134,12.658762,21.142857142857142,31.0,43.42857142857143,1006.8571428571429,0,0.0,0,0,0.0,0.0,21.142857142857142,31.0,43.42857142857143,1006.8571428571429,0,0.0,0,0,0.0,0.0,19.857142857142858,27.571428571428573,61.57142857142857,722.2857142857143,4,4.0,4,4,0.5296233,8.588483,21.142857142857142,31.0,43.42857142857143,1006.8571428571429
2012-01-22,0,0.0,0,0,0.0,0.0,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143,0,0.0,0,0,0.0,0.0,20.0,27.571428571428573,52.0,1012.7142857142857,3,3.0,3,3,0.7780337,10.879025,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143,42,42.0,42,42,0.02627281,16.263437,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143,1,1.0,1,1,0.21114083,4.2195873,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143,0,0.0,0,0,0.0,0.0,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143,1,1.0,1,1,0.9631786,25.477707,20.285714285714285,28.142857142857142,56.142857142857146,1011.2857142857143,0,0.0,0,0,0.0,0.0,20.428571428571427,33.857142857142854,30.285714285714285,1007.2857142857143
2012-01-29,0,0.0,0,0,0.0,0.0,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143,0,0.0,0,0,0.0,0.0,18.857142857142858,26.428571428571427,52.0,433.42857142857144,2,2.0,2,2,0.5040282,7.2526836,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143,44,44.0,44,44,0.13700254,17.037886,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143,0,0.0,0,0,0.0,0.0,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143,0,0.0,0,0,0.0,0.0,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143,0,0.0,0,0,0.0,0.0,19.428571428571427,25.857142857142858,69.28571428571429,1011.5714285714286,3,3.0,3,3,0.50779575,6.441362,20.857142857142858,31.285714285714285,37.857142857142854,1008.2857142857143
2012-02-05,0,0.0,0,0,0.0,0.0,22.0,36.42857142857143,20.285714285714285,1007.7142857142857,0,0.0,0,0,0.0,0.0,22.428571428571427,30.571428571428573,39.57142857142857,0.0,0,0.0,0,0,0.0,0.0,22.0,36.42857142857143,20.285714285714285,1007.7142857142857,43,43.0,43,43,0.3238259,16.650661,22.0,36.42857142857143,20.285714285714285,1007.7142857142857,2,2.0,2,2,0.657066,8.439175,22.0,36.42857142857143,20.285714285714285,1007.7142857142857,2,2.0,2,2,0.9779825,26.5252,22.0,36.42857142857143,20.285714285714285,1007.7142857142857,0,0.0,0,0,0.0,0.0,20.571428571428573,31.285714285714285,38.285714285714285,1012.2857142857143,3,3.0,3,3,0.66996706,6.441362,22.0,36.42857142857143,20.285714285714285,1007.7142857142857
2012-02-12,0,0.0,0,0,0.0,0.0,20.142857142857142,35.0,22.428571428571427,877.7142857142857,0,0.0,0,0,0.0,0.0,21.571428571428573,30.142857142857142,37.42857142857143,0.0,1,1.0,1,1,0.30982617,3.6263418,20.142857142857142,35.0,22.428571428571427,877.7142857142857,27,27.0,27,27,0.026957735,10.455067,20.142857142857142,35.0,22.428571428571427,877.7142857142857,0,0.0,0,0,0.0,0.0,20.142857142857142,35.0,22.428571428571427,877.7142857142857,0,0.0,0,0,0.0,0.0,20.142857142857142,35.0,22.428571428571427,877.7142857142857,0,0.0,0,0,0.0,0.0,22.0,33.285714285714285,33.0,880.2857142857143,2,2.0,2,2,0.44367573,4.2942414,20.142857142857142,35.0,22.428571428571427,877.7142857142857
2012-02-19,0,0.0,0,0,0.0,0.0,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429,0,0.0,0,0,0.0,0.0,21.285714285714285,28.714285714285715,45.285714285714285,0.0,6,6.0,6,6,0.97706324,21.75805,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429,44,44.0,44,44,0.70006824,17.037886,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429,1,1.0,1,1,0.52871686,4.2195873,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429,0,0.0,0,0,0.0,0.0,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429,1,1.0,1,1,0.9278851,25.477707,20.857142857142858,30.857142857142858,46.42857142857143,1014.0,2,2.0,2,2,0.3916164,4.2942414,21.285714285714285,35.285714285714285,24.571428571428573,1009.8571428571429
2012-02-26,0,0.0,0,0,0.0,0.0,22.0,30.714285714285715,55.142857142857146,1007.2857142857143,0,0.0,0,0,0.0,0.0,20.285714285714285,23.571428571428573,77.57142857142857,0.0,2,2.0,2,2,0.4824256,7.2526836,22.0,30.714285714285715,55.142857142857146,1007.2857142857143,34,34.0,34,34,0.39455056,13.165639,22.0,30.714285714285715,55.142857142857146,1007.2857142857143,4,4.0,4,4,0.9426156,16.87835,22.0,30.714285714285715,55.142857142857146,1007.2857142857143,0,0.0,0,0,0.0,0.0,22.0,30.714285714285715,55.142857142857146,1007.2857142857143,0,0.0,0,0,0.0,0.0,21.0,31.428571428571427,45.857142857142854,1010.2857142857143,6,6.0,6,6,0.9010848,12.882724,22.0,30.714285714285715,55.142857142857146,1007.2857142857143
2012-03-04,0,0.0,0,0,0.0,0.0,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857,0,0.0,0,0,0.0,0.0,18.857142857142858,27.285714285714285,51.0,0.0,1,1.0,1,1,0.11012203,3.6263418,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857,39,39.0,39,39,0.5938721,15.101763,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857,1,1.0,1,1,0.34653276,4.2195873,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857,3,3.0,3,3,0.97682905,39.7878,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857,0,0.0,0,0,0.0,0.0,21.571428571428573,33.0,40.0,1012.4285714285714,2,2.0,2,2,0.3099036,4.2942414,19.714285714285715,31.571428571428573,38.857142857142854,1009.7142857142857
2012-03-11,0,0.0,0,0,0.0,0.0,20.857142857142858,36.0,19.571428571428573,1010.8571428571429,0,0.0,0,0,0.0,0.0,22.571428571428573,30.714285714285715,34.142857142857146,0.0,0,0.0,0,0,0.0,0.0,20.857142857142858,36.0,19.571428571428573,1010.8571428571429,46,46.0,46,46,0.8166432,17.812336,20.857142857142858,36.0,19.571428571428573,1010.8571428571429,0,0.0,0,0,0.0,0.0,20.857142857142858,36.0,19.571428571428573,1010.8571428571429,2,2.0,2,2,0.7925278,26.5252,20.857142857142858,36.0,19.571428571428573,1010.8571428571429,0,0.0,0,0,0.0,0.0,19.714285714285715,32.42857142857143,29.285714285714285,1013.5714285714286,3,3.0,3,3,0.3947687,6.441362,20.857142857142858,36.0,19.571428571428573,1010.8571428571429
2012-03-18,1,1.0,1,1,0.9632679,5.2224774,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714,0,0.0,0,0,0.0,0.0,19.714285714285715,29.0,44.42857142857143,579.8571428571429,5,5.0,5,5,0.93696725,18.131708,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714,37,37.0,37,37,0.39057523,14.327313,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714,2,2.0,2,2,0.6114136,8.439175,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714,1,1.0,1,1,0.30040342,13.2626,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714,0,0.0,0,0,0.0,0.0,20.0,30.285714285714285,38.857142857142854,882.4285714285714,3,3.0,3,3,0.45659798,6.441362,20.285714285714285,32.42857142857143,32.42857142857143,1009.4285714285714
2012-03-25,1,1.0,1,1,0.8145292,5.2224774,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429,0,0.0,0,0,0.0,0.0,18.0,27.857142857142858,41.57142857142857,883.0,1,1.0,1,1,0.32074037,3.6263418,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429,31,31.0,31,31,0.13005643,12.003965,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429,5,5.0,5,5,0.95586,21.097937,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429,4,4.0,4,4,0.815171,53.0504,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429,0,0.0,0,0,0.0,0.0,19.142857142857142,29.285714285714285,41.57142857142857,881.1428571428571,0,0.0,0,0,0.0,0.0,17.571428571428573,30.428571428571427,31.714285714285715,860.8571428571429
2012-04-01,0,0.0,0,0,0.0,0.0,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429,0,0.0,0,0,0.0,0.0,12.714285714285714,26.0,34.714285714285715,1015.5714285714286,0,0.0,0,0,0.0,0.0,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429,29,29.0,29,29,0.15435416,11.229516,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429,0,0.0,0,0,0.0,0.0,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429,12,12.0,12,12,0.9956898,159.1512,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429,1,1.0,1,1,0.9631786,25.477707,16.857142857142858,28.714285714285715,35.0,882.7142857142857,1,1.0,1,1,0.23139448,2.1471207,11.571428571428571,27.428571428571427,28.857142857142858,1011.8571428571429
2012-04-08,0,0.0,0,0,0.0,0.0,18.0,29.428571428571427,43.857142857142854,880.5714285714286,0,0.0,0,0,0.0,0.0,17.285714285714285,27.571428571428573,45.42857142857143,1013.8571428571429,1,1.0,1,1,0.3147994,3.6263418,18.0,29.428571428571427,43.857142857142854,880.5714285714286,42,42.0,42,42,0.84459054,16.263437,18.0,29.428571428571427,43.857142857142854,880.5714285714286,0,0.0,0,0,0.0,0.0,18.0,29.428571428571427,43.857142857142854,880.5714285714286,17,17.0,17,17,0.99290437,225.46419,18.0,29.428571428571427,43.857142857142854,880.5714285714286,0,0.0,0,0,0.0,0.0,18.142857142857142,31.0,37.285714285714285,1012.1428571428571,1,1.0,1,1,0.43723583,2.1471207,18.0,29.428571428571427,43.857142857142854,880.5714285714286
2012-04-15,0,0.0,0,0,0.0,0.0,19.857142857142858,27.428571428571427,62.0,881.1428571428571,0,0.0,0,0,0.0,0.0,18.714285714285715,26.142857142857142,60.142857142857146,1014.4285714285714,2,2.0,2,2,0.7873168,7.2526836,19.857142857142858,27.428571428571427,62.0,881.1428571428571,23,23.0,23,23,0.0949829,8.906168,19.857142857142858,27.428571428571427,62.0,881.1428571428571,2,2.0,2,2,0.63752323,8.439175,19.857142857142858,27.428571428571427,62.0,881.1428571428571,14,14.0,14,14,0.75146383,185.67639,19.857142857142858,27.428571428571427,62.0,881.1428571428571,0,0.0,0,0,0.0,0.0,20.142857142857142,29.714285714285715,52.142857142857146,1013.2857142857143,2,2.0,2,2,0.7704218,4.2942414,19.857142857142858,27.428571428571427,62.0,881.1428571428571
2012-04-22,0,0.0,0,0,0.0,0.0,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714,0,0.0,0,0,0.0,0.0,16.714285714285715,25.0,46.285714285714285,885.4285714285714,3,3.0,3,3,0.85412496,10.879025,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714,28,28.0,28,28,0.2719412,10.842291,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714,0,0.0,0,0,0.0,0.0,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714,10,10.0,10,10,0.21154107,132.62599,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714,0,0.0,0,0,0.0,0.0,18.428571428571427,27.142857142857142,56.0,1014.2857142857143,0,0.0,0,0,0.0,0.0,16.142857142857142,26.714285714285715,45.57142857142857,1012.4285714285714
2012-04-29,0,0.0,0,0,0.0,0.0,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286,0,0.0,0,0,0.0,0.0,14.714285714285714,20.428571428571427,66.28571428571429,883.4285714285714,4,4.0,4,4,0.81442654,14.505367,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286,25,25.0,25,25,0.2838464,9.680617,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286,0,0.0,0,0,0.0,0.0,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286,22,22.0,22,22,0.91311574,291.7772,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286,0,0.0,0,0,0.0,0.0,17.0,24.571428571428573,64.57142857142857,881.7142857142857,0,0.0,0,0,0.0,0.0,14.571428571428571,22.285714285714285,64.71428571428571,1010.5714285714286
2012-05-06,0,0.0,0,0,0.0,0.0,11.571428571428571,23.428571428571427,42.0,1017.1428571428571,0,0.0,0,0,0.0,0.0,11.857142857142858,21.714285714285715,43.714285714285715,1020.2857142857143,1,1.0,1,1,0.14795451,3.6263418,11.571428571428571,23.428571428571427,42.0,1017.1428571428571,29,29.0,29,29,0.6192467,11.229516,11.571428571428571,23.428571428571427,42.0,1017.1428571428571,0,0.0,0,0,0.0,0.0,11.571428571428571,23.428571428571427,42.0,1017.1428571428571,5,5.0,5,5,0.015868038,66.312996,11.571428571428571,23.428571428571427,42.0,1017.1428571428571,0,0.0,0,0,0.0,0.0,12.571428571428571,24.0,42.57142857142857,1019.4285714285714,1,1.0,1,1,0.66142076,2.1471207,11.571428571428571,23.428571428571427,42.0,1017.1428571428571
