,casos_2501807,p_rt1_2501807,Rt_2501807,p_inc100k_2501807,temp_min_2501807,temp_max_2501807,umid_min_2501807,umid_max_2501807,pressao_min_2501807,pressao_max_2501807,precip_tot_2501807,casos_2507507,p_rt1_2507507,Rt_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,umid_max_2507507,pressao_min_2507507,pressao_max_2507507,precip_tot_2507507,casos_2507705,p_rt1_2507705,Rt_2507705,p_inc100k_2507705,temp_min_2507705,temp_max_2507705,umid_min_2507705,umid_max_2507705,pressao_min_2507705,pressao_max_2507705,precip_tot_2507705,casos_2501302,p_rt1_2501302,Rt_2501302,p_inc100k_2501302,temp_min_2501302,temp_max_2501302,umid_min_2501302,umid_max_2501302,pressao_min_2501302,pressao_max_2501302,precip_tot_2501302,temp_mean_2501302,temp_amp_2501302,umid_mean_2501302,umid_amp_2501302,pressao_mean_2501302,temp_mean_2507705,temp_amp_2507705,umid_mean_2507705,umid_amp_2507705,pressao_mean_2507705,temp_mean_2507507,temp_amp_2507507,umid_mean_2507507,umid_amp_2507507,pressao_mean_2507507,temp_mean_2501807,temp_amp_2501807,umid_mean_2501807,umid_amp_2501807,pressao_mean_2501807
2010-01-03,0,0.0,0.0,0.0,23.776275571428574,30.548575285714286,65.09842114285713,92.53834357142857,0.9966031299999999,0.9993636342857143,0.9879542628571428,2,0.0,0.0,0.24464503,24.765014428571426,28.968096142857142,72.91531214285715,89.31740657142858,0.9967205085714286,0.9992848285714285,1.0219185842857144,0,0.0,0.0,0.0,21.592350714285715,31.742767285714287,45.423981285714284,91.97971271428571,0.9961371585714286,1.0001609385714285,0.9412071571428571,0,0.0,0.0,0.0,22.003910428571427,31.070133714285713,51.74154271428571,93.707411,0.9966679657142857,1.0001203857142857,1.09802858,26.53702207142857,9.066223285714287,72.72447685714285,41.965868285714286,0.0017262100000000058,26.667559,10.150416571428572,68.701847,46.55573142857143,0.0020118899999999607,26.866555285714284,4.203081714285716,81.11635935714287,16.40209442857143,0.0012821599999999767,27.16242542857143,6.772299714285712,78.81838235714285,27.439922428571435,0.0013802521428571968
2010-01-10,0,0.0,0.0,0.0,23.821310714285715,29.54254585714286,66.79030471428571,90.81460142857144,0.9972916185714286,0.9999738714285714,0.7145857045714286,5,0.0,0.0,0.61161256,24.886762285714287,28.48396057142857,73.01376628571428,88.14523785714286,0.9973791928571428,0.99991889,0.7483099854285714,0,0.0,0.0,0.0,21.101257285714286,30.380244714285713,47.539570857142856,92.36956357142857,0.9969783142857143,1.0006443614285714,0.40854999557142857,0,0.0,0.0,0.0,21.63549785714286,29.40247457142857,57.36383214285714,93.51257771428571,0.9974960057142858,1.0007817942857142,0.6332685711428571,25.518986214285714,7.766976714285711,75.43820492857142,36.14874557142857,0.001642894285714236,25.740751,9.278987428571426,69.95456721428572,44.829992714285716,0.0018330235714285603,26.68536142857143,3.597198285714285,80.57950207142858,15.131471571428577,0.001269848571428589,26.681928285714285,5.721235142857143,78.80245307142857,24.024296714285725,0.0013411264285714264
2010-01-17,0,0.0,0.0,0.0,23.685947857142857,29.686845857142856,64.47586871428572,91.68304357142857,0.9986469385714286,1.0013720714285714,0.4168357265714286,4,0.0,0.0,0.48929006,24.783678285714284,28.582576142857143,69.70987728571428,87.74299128571428,0.9986855128571428,1.0013061042857143,0.5496299998571429,0,0.0,0.0,0.0,21.37237114285714,31.590825000000002,42.87291957142857,91.10440785714286,0.9979759871428572,1.0020326,0.1884900025714286,0,0.0,0.0,0.0,21.792812,29.563328285714285,57.17257542857143,95.25532128571429,0.9987638299999999,1.0021649857142858,0.4886614428571429,25.678070142857145,7.770516285714283,76.21394835714285,38.08274585714286,0.0017005778571429486,26.48159807142857,10.218453857142862,66.9886637142857,48.23148828571429,0.0020283064285713803,26.68312721428571,3.798897857142858,78.72643428571428,18.033113999999998,0.0013102957142857585,26.686396857142856,6.000897999999999,78.07945614285714,27.207174857142846,0.00136256642857141
2010-01-24,0,0.0,0.0,0.0,23.599779428571427,29.028830428571432,70.106751,91.75747771428571,0.9973496571428572,1.0004049571428573,0.9842400157142858,5,0.0,0.0,0.61161256,24.538692,28.124685857142858,74.41936271428573,89.29764771428572,0.9973987628571429,1.00028782,0.9563285871428572,0,0.0,0.0,0.0,21.01494042857143,29.946332857142856,56.44179942857143,94.53933885714287,0.9970685371428571,1.0012095085714285,1.3513757285742858,0,0.0,0.0,0.0,21.771659,28.820242714285712,62.821292285714286,93.83488657142857,0.9978062957142857,1.0011297142857143,1.6276657785714286,25.295950857142856,7.048583714285712,78.32808942857143,31.013594285714284,0.0016617092857142968,25.480636642857142,8.931392428571428,75.49056914285714,38.09753942857144,0.002070485714285697,26.33168892857143,3.5859938571428565,81.85850521428571,14.878284999999991,0.0014445285714285716,26.31430492857143,5.429051000000005,80.93211435714286,21.65072671428571,0.001527650000000047
2010-01-31,0,0.0,0.0,0.0,24.290876142857144,30.231877,66.956984,92.65143857142857,0.9960928271428572,0.9989494771428572,1.331250037142857,3,0.0,0.0,0.36696753,25.104488,29.043021142857146,73.16883499999999,90.56234357142857,0.9961848157142857,0.9988717942857143,1.3498985571428572,0,0.0,0.0,0.0,22.040767285714285,31.436736857142858,49.277772142857145,92.04835585714285,0.9958322785714285,0.9995913500000001,0.5186214364285714,0,0.0,0.0,0.0,22.747789714285716,30.35443557142857,58.67547614285714,92.33336914285714,0.9964226371428572,0.9996877557142857,0.6856185742857143,26.55111264285714,7.606645857142855,75.50442264285714,33.657892999999994,0.0016325592857142635,26.73875207142857,9.395969571428573,70.66306399999999,42.770583714285706,0.001879535714285785,27.073754571428573,3.938533142857146,81.86558928571428,17.393508571428583,0.001343489285714261,27.26137657142857,5.941000857142857,79.80421128571429,25.694454571428565,0.001428325000000008
2010-02-07,0,0.5,0.0,0.0,24.41138128571429,30.395080428571426,65.40869042857142,90.14863428571428,0.9971197428571428,1.0001908357142857,0.5377899857142857,3,0.326408,0.72651577,0.36696753,25.389282142857144,29.374642714285716,71.52677785714286,87.90256342857143,0.9972686642857143,1.0001005328571428,0.5942128571428571,0,0.5,0.0,0.0,21.598576142857144,32.06909628571429,43.92664957142857,90.86142185714286,0.9966352028571429,1.0006689357142857,0.04120857,0,0.5,0.0,0.0,22.444920285714286,30.701363714285716,53.408864,92.73527628571428,0.9972912914285714,1.0010569999999999,0.22772143000000003,26.573142,8.25644342857143,73.07207014285714,39.32641228571428,0.0018828542857142194,26.833836214285718,10.470520142857143,67.3940357142857,46.93477228571429,0.0020168664285714066,27.38196242857143,3.985360571428572,79.71467064285714,16.375785571428565,0.0014159342857142931,27.40323085714286,5.983699142857137,77.77866235714285,24.739943857142862,0.0015355464285714548
2010-02-14,0,0.5,0.0,0.0,24.28502542857143,29.935961142857142,67.35483742857143,91.00642571428571,0.9956754828571428,0.9985102185714286,0.68887143,12,0.982129,2.9859102,1.4678701,25.349465428571428,29.03043057142857,72.13394471428572,88.04602285714286,0.9957534757142856,0.9984011357142857,0.6658285728571428,0,0.5,0.0,0.0,21.975084428571428,32.063154000000004,44.138805142857144,90.823443,0.99512044,0.99916946,0.2512057128571429,0,0.5,0.0,0.0,22.4167,30.485355857142856,54.64786557142857,93.44189428571428,0.9958926871428571,0.9993290699999999,0.42630855185714284,26.451027928571428,8.068655857142858,74.04487992857142,38.794028714285716,0.0017181914285714361,27.019119214285716,10.088069571428576,67.48112407142857,46.68463785714285,0.0020245099999999794,27.189948,3.6809651428571435,80.08998378571428,15.91207814285714,0.0013238300000000258,27.110493285714284,5.650935714285712,79.18063157142856,23.651588285714283,0.001417367857142915
2010-02-21,0,0.5,0.0,0.0,24.699615285714287,30.016400714285712,70.191218,91.71655157142857,0.9974589971428571,1.0002483857142859,1.0073514271428572,11,0.9099147,1.9269029,1.3455477,25.566463,29.19485442857143,73.94986057142857,89.32328657142857,0.9974922442857144,1.0001579871428572,0.8786771371428571,0,0.5,0.0,0.0,22.23223014285714,31.255026571428573,50.475595285714284,90.94666414285714,0.9971155957142858,1.0009564857142856,0.2057314307142857,0,0.5,0.0,0.0,22.751547428571428,29.914681714285713,59.58542057142857,93.05932057142857,0.9977466085714285,1.0011225285714285,0.7555329171428572,26.33311457142857,7.1631342857142855,76.32237057142856,33.4739,0.0016879599999999884,26.743628357142857,9.022796428571432,70.71112971428572,40.47106885714286,0.0019204449999999373,27.380658714285715,3.6283914285714296,81.63657357142857,15.373425999999995,0.0013328714285714138,27.358007999999998,5.316785428571425,80.95388478571428,21.52533357142856,0.0013946942857143707
2010-02-28,0,0.5,0.0,0.0,24.779240285714284,30.919882714285713,67.21832685714286,92.05435071428572,0.9964225328571429,0.9994268585714285,0.7367157200000001,16,0.9163582,1.734713,1.9571602,25.720437285714286,29.838888999999998,72.07545785714285,89.24443442857144,0.9965670642857143,0.9993428271428572,0.71766714,0,0.5,0.0,0.0,22.449000714285717,33.201141428571425,42.22188942857143,91.01249857142857,0.9958382171428573,1.0002381514285714,0.18280857492857144,0,0.5,0.0,0.0,23.069889714285715,31.585231285714286,53.357170714285715,93.35695271428573,0.9966463442857142,1.0002884714285716,0.5457157158571428,27.3275605,8.515341571428571,73.35706171428572,39.99978200000001,0.0018210635714286938,27.82507107142857,10.752140714285709,66.617194,48.790609142857136,0.0021999671428570844,27.779663142857142,4.118451714285712,80.65994614285714,17.168976571428587,0.0013878814285714358,27.8495615,6.140642428571429,79.63633878571429,24.836023857142862,0.0015021628571428303
2010-03-07,1,0.9632679,18.521618,1.0287749,24.115042714285714,31.843653999999997,58.11325957142857,90.38669242857144,0.9962770328571429,0.9994772214285714,0.04493999978571429,22,0.94979244,1.7561659,2.6910954,25.760201714285717,30.529711,63.72131328571429,84.70620785714286,0.9965468628571428,0.9994001800000001,0.03219142722857143,0,0.5,0.0,0.0,21.43019742857143,34.95428057142857,32.714946000000005,89.69733414285714,0.9954492671428571,1.000467842857143,0.004521428585714285,0,0.5,0.0,0.0,21.79476042857143,33.52981142857143,41.92131185714286,94.74841557142858,0.9959410757142857,1.0003720142857142,0.034538571428571425,27.66228592857143,11.735050999999999,68.33486371428572,52.82710371428572,0.0022154692857142555,28.192239,13.52408314285714,61.20614007142858,56.98238814285714,0.002509287857142939,28.14495635714286,4.769509285714282,74.21376057142857,20.98489457142857,0.0014266585714286517,27.979348357142854,7.728611285714283,74.249976,32.273432857142865,0.001600094285714282
2010-03-14,1,0.8145292,3.3788157,1.0287749,24.407863,32.30519328571428,55.66425685714286,89.85803657142857,0.9963998957142858,1.00009263,0.2124042857,20,0.7439696,1.2415015,2.4464502,25.790379285714288,30.900861428571428,62.327748142857146,84.64223814285715,0.9965451442857143,1.0000251057142857,0.24744142542857145,0,0.5,0.0,0.0,22.061078714285713,34.994209857142856,31.368689285714286,88.00673142857143,0.9955448657142857,1.0009268285714286,0.02588857157142857,0,0.5,0.0,0.0,22.26617842857143,33.66907657142857,39.76847985714286,92.44590028571429,0.9961735071428571,1.00095822,0.10502428585714285,27.9676275,11.40289814285714,66.10719007142858,52.67742042857143,0.0023923564285714405,28.527644285714285,12.933131142857142,59.687710357142855,56.638042142857145,0.0026909814285714373,28.345620357142856,5.1104821428571405,73.48499314285715,22.314490000000006,0.001739980714285716,28.35652814285714,7.897330285714283,72.76114671428572,34.19377971428571,0.001846367142857075
2010-03-21,0,0.0,0.0,0.0,24.564736571428572,31.023258857142856,67.52504428571429,92.13455757142857,0.9973179557142856,1.0003935771428571,0.9259228367142857,15,0.24625564,0.7917644,1.8348377,25.53420171428571,29.820116285714285,72.24942514285715,88.91674642857143,0.9973546571428571,1.0002865542857142,1.0057585851428572,0,0.5,0.0,0.0,22.146253285714288,32.29404985714286,46.59603842857143,92.3137507142857,0.9967955942857143,1.0011608714285714,0.9024128528571429,0,0.5,0.0,0.0,22.664406857142858,31.56224728571428,55.061867,93.92381457142857,0.9975435742857143,1.001227657142857,0.558460008,27.11332707142857,8.897840428571424,74.49284078571428,38.861947571428566,0.001842041428571417,27.220151571428573,10.147796571428572,69.45489457142857,45.71771228571427,0.00218263857142853,27.677158999999996,4.285914571428574,80.58308578571429,16.66732128571428,0.0014659485714285658,27.793997714285716,6.4585222857142845,79.82980092857143,24.609513285714286,0.00153781071428577
2010-03-28,0,0.0,0.0,0.0,24.300410571428568,30.406925714285713,67.449281,93.03061714285715,0.9962768914285715,0.9992616485714285,1.0984071414285714,18,0.44578242,0.95654035,2.2018054,25.28297642857143,29.393815999999998,73.41857485714286,90.17959942857144,0.9963902142857143,0.9991429342857143,1.2164771714285716,0,0.5,0.0,0.0,21.975638,30.753588142857144,53.89102328571429,93.78624242857143,0.9964231542857143,1.000265032857143,0.44306573,0,0.5,0.0,0.0,22.860966142857144,30.025957428571427,58.87535342857143,93.11838328571427,0.9967991228571428,1.000129022857143,1.0277900014285715,26.443461785714284,7.164991285714283,75.99686835714286,34.243029857142844,0.0016649500000000539,26.364613071428572,8.777950142857144,73.83863285714285,39.89521914285714,0.0019209392857143515,27.338396214285716,4.110839571428567,81.79908714285715,16.761024571428578,0.001376360000000021,27.35366814285714,6.106515142857145,80.23994907142858,25.581336142857154,0.001492378571428532
2010-04-04,0,0.0,0.0,0.0,24.889443285714286,31.803654571428574,64.53946114285715,93.69303714285715,0.99559133,0.9987631585714285,1.1295114714285714,11,0.12272895,0.64580053,1.3455477,25.75744171428571,30.37074057142857,71.67665285714286,91.20483685714285,0.9956768428571429,0.998633037142857,1.0443185857142858,0,0.5,0.0,0.0,22.65202114285714,32.554731,46.98400728571429,93.68480285714286,0.9953741085714285,0.9996855428571428,0.241084288,0,0.5,0.0,0.0,23.230032857142856,32.13194985714286,52.194683,93.93372414285714,0.9958733114285714,0.9997146471428572,0.3684771428571429,27.680991357142858,8.901917000000001,73.06420357142858,41.73904114285715,0.0019206678571428992,27.60337607142857,9.902709857142856,70.33440507142858,46.700795571428564,0.002155717142857172,28.06409114285714,4.613298857142858,81.44074485714285,19.528183999999996,0.001478097142857071,28.34654892857143,6.914211285714288,79.11624914285716,29.153576,0.0015859142857142516
2010-04-11,0,0.0,0.0,0.0,24.801487714285713,30.19148914285714,72.36688714285715,93.23752728571428,0.9953813442857143,0.99886913,1.590112842857143,27,0.9539437,1.6760366,3.302708,25.465270857142855,29.02409142857143,78.66312571428571,91.61953714285714,0.9953615514285714,0.99876548,2.2482885942857145,0,0.5,0.0,0.0,22.418369857142856,30.48731342857143,59.31900028571429,94.52803442857143,0.9955347785714286,0.9998396942857143,1.9578685571428573,0,0.5,0.0,0.0,23.075186714285714,30.30564642857143,63.51961714285714,94.59428514285715,0.9957090942857143,0.9997434771428572,1.743112837142857,26.69041657142857,7.230459714285715,79.05695114285714,31.074668000000003,0.00201719142857143,26.452841642857145,8.068943571428573,76.92351735714286,35.20903414285714,0.002152457857142853,27.244681142857143,3.5588205714285763,85.14133142857142,12.956411428571428,0.0017019642857142858,27.496488428571425,5.390001428571427,82.80220721428572,20.870640142857127,0.0017438928571428258
2010-04-18,1,0.96022433,17.07748,1.0287749,24.227940142857143,30.75679242857143,66.89478928571428,94.13035,0.9963739699999999,0.9996833142857143,1.2706529157142856,29,0.9525018,1.6343317,3.5473528,25.09415985714286,29.728205857142857,73.13356157142857,91.91351214285714,0.9964022842857142,0.9995460714285714,1.5262085342857143,0,0.5,0.0,0.0,21.738887285714288,30.700565714285712,54.89166628571429,95.46130000000001,0.9967588057142857,1.0006688957142857,0.3365714342857143,0,0.5,0.0,0.0,22.760267,30.099522,60.36362314285714,94.69228,0.9969922214285714,1.0006866857142858,0.73681715,26.4298945,7.339255000000001,77.52795157142857,34.32865685714285,0.0018472321428572025,26.2197265,8.961678428571425,75.17648314285715,40.56963371428572,0.001955045000000044,27.411182857142858,4.634045999999998,82.52353685714286,18.77995057142857,0.0015718935714286175,27.492366285714287,6.5288522857142866,80.51256964285714,27.235560714285725,0.0016546721428571942
2010-04-25,0,0.0,0.0,0.0,24.169599142857145,30.268811857142857,68.50558085714286,92.05698785714286,0.9970379471428572,1.000591257142857,0.683857137142857,31,0.85876065,1.3382249,3.791998,25.351492428571426,29.339813285714285,74.55994042857142,89.23759585714286,0.9971100185714287,1.0004219714285714,0.8053885657142857,0,0.5,0.0,0.0,21.241790857142856,30.794660285714286,49.969788,93.94422642857144,0.9970284357142857,1.0014294428571429,0.08007571142857142,0,0.5,0.0,0.0,22.072335428571428,30.335035142857144,56.256611,93.57757071428571,0.9973663671428571,1.0015819,0.22619714428571427,26.203685285714286,8.262699714285716,74.91709085714285,37.32095971428571,0.0021077664285714115,26.018225571428573,9.55286942857143,71.95700721428572,43.97443842857144,0.0022005035714285914,27.345652857142856,3.9883208571428597,81.89876814285714,14.677655428571441,0.0016559764285713485,27.2192055,6.099212714285713,80.28128435714285,23.551406999999998,0.0017766549999999048
