,casos_2304202,casos_est_2304202,casos_est_min_2304202,casos_est_max_2304202,p_rt1_2304202,p_inc100k_2304202,temp_min_2304202,temp_max_2304202,umid_min_2304202,pressao_min_2304202,casos_2313708,casos_est_2313708,casos_est_min_2313708,casos_est_max_2313708,p_rt1_2313708,p_inc100k_2313708,temp_min_2313708,temp_max_2313708,umid_min_2313708,pressao_min_2313708,casos_2309805,casos_est_2309805,casos_est_min_2309805,casos_est_max_2309805,p_rt1_2309805,p_inc100k_2309805,temp_min_2309805,temp_max_2309805,umid_min_2309805,pressao_min_2309805,casos_2308401,casos_est_2308401,casos_est_min_2308401,casos_est_max_2308401,p_rt1_2308401,p_inc100k_2308401,temp_min_2308401,temp_max_2308401,umid_min_2308401,pressao_min_2308401,casos_2305100,casos_est_2305100,casos_est_min_2305100,casos_est_max_2305100,p_rt1_2305100,p_inc100k_2305100,temp_min_2305100,temp_max_2305100,umid_min_2305100,pressao_min_2305100,casos_2300101,casos_est_2300101,casos_est_min_2300101,casos_est_max_2300101,p_rt1_2300101,p_inc100k_2300101,temp_min_2300101,temp_max_2300101,umid_min_2300101,pressao_min_2300101,casos_2308500,casos_est_2308500,casos_est_min_2308500,casos_est_max_2308500,p_rt1_2308500,p_inc100k_2308500,temp_min_2308500,temp_max_2308500,umid_min_2308500,pressao_min_2308500,casos_2305654,casos_est_2305654,casos_est_min_2305654,casos_est_max_2305654,p_rt1_2305654,p_inc100k_2305654,temp_min_2305654,temp_max_2305654,umid_min_2305654,pressao_min_2305654,casos_2310506,casos_est_2310506,casos_est_min_2310506,casos_est_max_2310506,p_rt1_2310506,p_inc100k_2310506,temp_min_2310506,temp_max_2310506,umid_min_2310506,pressao_min_2310506,casos_2307304,casos_est_2307304,casos_est_min_2307304,casos_est_max_2307304,p_rt1_2307304,p_inc100k_2307304,temp_min_2307304,temp_max_2307304,umid_min_2307304,pressao_min_2307304,casos_2305704,casos_est_2305704,casos_est_min_2305704,casos_est_max_2305704,p_rt1_2305704,p_inc100k_2305704,temp_min_2305704,temp_max_2305704,umid_min_2305704,pressao_min_2305704,casos_2301901,casos_est_2301901,casos_est_min_2301901,casos_est_max_2301901,p_rt1_2301901,p_inc100k_2301901,temp_min_2301901,temp_max_2301901,umid_min_2301901,pressao_min_2301901
2010-03-14,0,0.0,0,0,0.5,0.0,24.285714285714285,35.857142857142854,33.285714285714285,1009.1428571428571,0,0.0,0,0,0.5,0.0,26.428571428571427,31.285714285714285,54.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,26.428571428571427,31.285714285714285,54.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.285714285714285,35.857142857142854,33.285714285714285,1009.1428571428571,0,0.0,0,0,0.5,0.0,26.428571428571427,31.285714285714285,54.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.285714285714285,35.857142857142854,33.285714285714285,1009.1428571428571,0,0.0,0,0,0.5,0.0,26.428571428571427,31.285714285714285,54.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,26.428571428571427,31.285714285714285,54.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,26.428571428571427,31.285714285714285,54.57142857142857,1008.8571428571429,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,24.285714285714285,35.857142857142854,33.285714285714285,1009.1428571428571
2010-03-21,0,0.0,0,0,0.5,0.0,24.714285714285715,34.142857142857146,39.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,25.142857142857142,30.571428571428573,57.714285714285715,866.7142857142857,0,0.0,0,0,0.5,0.0,25.142857142857142,30.571428571428573,57.714285714285715,866.7142857142857,0,0.0,0,0,0.5,0.0,24.714285714285715,34.142857142857146,39.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,25.142857142857142,30.571428571428573,57.714285714285715,866.7142857142857,0,0.0,0,0,0.5,0.0,24.714285714285715,34.142857142857146,39.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,25.142857142857142,30.571428571428573,57.714285714285715,866.7142857142857,0,0.0,0,0,0.5,0.0,25.142857142857142,30.571428571428573,57.714285714285715,866.7142857142857,0,0.0,0,0,0.5,0.0,25.142857142857142,30.571428571428573,57.714285714285715,866.7142857142857,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,24.714285714285715,34.142857142857146,39.714285714285715,1010.4285714285714
2010-03-28,0,0.0,0,0,0.5,0.0,23.571428571428573,33.57142857142857,41.714285714285715,1009.8571428571429,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0,0,0.0,0,0,0.5,0.0,23.571428571428573,33.57142857142857,41.714285714285715,1009.8571428571429,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0,0,0.0,0,0,0.5,0.0,23.571428571428573,33.57142857142857,41.714285714285715,1009.8571428571429,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0,0,0.0,0,0,0.5,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,23.571428571428573,33.57142857142857,41.714285714285715,1009.8571428571429
2010-04-04,0,0.0,0,0,0.5,0.0,25.285714285714285,35.0,38.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.285714285714285,35.0,38.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.285714285714285,35.0,38.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,25.285714285714285,35.0,38.57142857142857,1008.8571428571429
2010-04-11,0,0.0,0,0,0.5,0.0,23.285714285714285,30.142857142857142,59.285714285714285,1009.5714285714286,0,0.0,0,0,0.5,0.0,25.0,31.0,61.142857142857146,1007.7142857142857,0,0.0,0,0,0.5,0.0,25.0,31.0,61.142857142857146,1007.7142857142857,0,0.0,0,0,0.5,0.0,23.285714285714285,30.142857142857142,59.285714285714285,1009.5714285714286,0,0.0,0,0,0.5,0.0,25.0,31.0,61.142857142857146,1007.7142857142857,0,0.0,0,0,0.5,0.0,23.285714285714285,30.142857142857142,59.285714285714285,1009.5714285714286,0,0.0,0,0,0.5,0.0,25.0,31.0,61.142857142857146,1007.7142857142857,0,0.0,0,0,0.5,0.0,25.0,31.0,61.142857142857146,1007.7142857142857,0,0.0,0,0,0.5,0.0,25.0,31.0,61.142857142857146,1007.7142857142857,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,23.285714285714285,30.142857142857142,59.285714285714285,1009.5714285714286
2010-04-18,0,0.0,0,0,0.5,0.0,22.857142857142858,31.428571428571427,51.285714285714285,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,31.428571428571427,51.285714285714285,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,31.428571428571427,51.285714285714285,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,22.857142857142858,31.428571428571427,51.285714285714285,1011.5714285714286
2010-04-25,0,0.0,0,0,0.5,0.0,23.0,33.0,41.142857142857146,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143,0,0.0,0,0,0.5,0.0,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143,0,0.0,0,0,0.5,0.0,23.0,33.0,41.142857142857146,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143,0,0.0,0,0,0.5,0.0,23.0,33.0,41.142857142857146,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143,0,0.0,0,0,0.5,0.0,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143,0,0.0,0,0,0.5,0.0,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,23.0,33.0,41.142857142857146,1011.7142857142857
2010-05-02,0,0.0,0,0,0.5,0.0,22.571428571428573,33.57142857142857,34.857142857142854,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,33.57142857142857,34.857142857142854,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,33.57142857142857,34.857142857142854,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,22.571428571428573,33.57142857142857,34.857142857142854,1011.5714285714286
2010-05-09,0,0.0,0,0,0.5,0.0,22.857142857142858,32.42857142857143,42.42857142857143,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0,0,0.0,0,0,0.5,0.0,22.857142857142858,32.42857142857143,42.42857142857143,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0,0,0.0,0,0,0.5,0.0,22.857142857142858,32.42857142857143,42.42857142857143,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,22.857142857142858,32.42857142857143,42.42857142857143,1011.7142857142857
2010-05-16,0,0.0,0,0,0.5,0.0,23.285714285714285,33.857142857142854,38.57142857142857,1010.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,23.285714285714285,33.857142857142854,38.57142857142857,1010.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,23.285714285714285,33.857142857142854,38.57142857142857,1010.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,23.285714285714285,33.857142857142854,38.57142857142857,1010.5714285714286
2010-05-23,0,0.0,0,0,0.5,0.0,22.714285714285715,33.42857142857143,36.714285714285715,1010.5714285714286,0,0.0,0,0,0.5,0.0,25.0,30.571428571428573,59.0,1008.5714285714286,0,0.0,0,0,0.5,0.0,25.0,30.571428571428573,59.0,1008.5714285714286,0,0.0,0,0,0.5,0.0,22.714285714285715,33.42857142857143,36.714285714285715,1010.5714285714286,0,0.0,0,0,0.5,0.0,25.0,30.571428571428573,59.0,1008.5714285714286,0,0.0,0,0,0.5,0.0,22.714285714285715,33.42857142857143,36.714285714285715,1010.5714285714286,0,0.0,0,0,0.5,0.0,25.0,30.571428571428573,59.0,1008.5714285714286,0,0.0,0,0,0.5,0.0,25.0,30.571428571428573,59.0,1008.5714285714286,0,0.0,0,0,0.5,0.0,25.0,30.571428571428573,59.0,1008.5714285714286,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,22.714285714285715,33.42857142857143,36.714285714285715,1010.5714285714286
2010-05-30,0,0.0,0,0,0.5,0.0,22.857142857142858,33.0,38.42857142857143,1011.1428571428571,0,0.0,0,0,0.5,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,33.0,38.42857142857143,1011.1428571428571,0,0.0,0,0,0.5,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,33.0,38.42857142857143,1011.1428571428571,0,0.0,0,0,0.5,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.5,0.0,22.857142857142858,33.0,38.42857142857143,1011.1428571428571
