,casos_2611606,p_rt1_2611606,Rt_2611606,p_inc100k_2611606,temp_min_2611606,temp_max_2611606,umid_min_2611606,umid_max_2611606,pressao_min_2611606,pressao_max_2611606,precip_tot_2611606,casos_2609600,p_rt1_2609600,Rt_2609600,p_inc100k_2609600,temp_min_2609600,temp_max_2609600,umid_min_2609600,umid_max_2609600,pressao_min_2609600,pressao_max_2609600,precip_tot_2609600,temp_mean_2609600,temp_amp_2609600,umid_mean_2609600,umid_amp_2609600,pressao_mean_2609600,temp_mean_2611606,temp_amp_2611606,umid_mean_2611606,umid_amp_2611606,pressao_mean_2611606
2012-06-24,164,8.2057035e-05,0.6850719,9.918589,22.14113085714286,26.57420157142857,78.03505157142857,92.66204085714286,1.0011220428571428,1.004039957142857,1.31937288,14,0.15414986,0.70570916,3.5612988,23.538334571428575,26.14647114285714,80.88418714285714,89.72448857142857,1.0009541914285716,1.0037863,1.886269967142857,24.842402857142858,2.6081365714285667,85.30433785714285,8.840301428571422,0.00141605428571423,24.357666214285715,4.433070714285712,85.3485462142857,14.626989285714288,0.0014589571428571535
2012-07-01,152,0.0007961209,0.7168673,9.192839,21.170144142857144,25.88801357142857,73.61724485714285,93.36069142857143,1.0020431142857142,1.0045150571428572,1.9411185714285715,16,0.4231597,0.9356179,4.070056,22.748090285714287,25.750998285714285,74.36694657142857,90.57960714285714,1.0018611,1.0042189857142856,2.358081442857143,24.249544285714286,3.002907999999998,82.47327685714285,16.21266057142857,0.0011789428571428173,23.529078857142856,4.717869428571426,83.48896814285715,19.743446571428578,0.0012359714285714585
2012-07-08,156,0.13890755,0.8876979,9.434755,21.14522014285714,25.951158857142854,74.1648222857143,89.7707622857143,1.0008503714285715,1.0032851714285713,1.284167142857143,14,0.36511564,0.8828733,3.5612988,22.961569571428573,25.82124557142857,74.05419742857143,86.37571785714286,1.0006565714285716,1.0030042,1.7498614285714285,24.391407571428573,2.8596759999999968,80.21495764285714,12.321520428571432,0.0011738142857141698,23.5481895,4.805938714285713,81.9677922857143,15.605940000000004,0.001217399999999924
2012-07-15,167,0.66915256,1.0495979,10.100026,21.376748142857142,26.351540857142858,73.41540142857143,93.565162,1.0004158085714285,1.0033013,1.1612599571428572,15,0.49219802,0.99299395,3.8156774,23.018136000000002,26.067156285714287,75.33255628571429,89.619826,1.000274132857143,1.0030322857142857,1.4616757,24.542646142857144,3.0490202857142847,82.47619114285715,14.287269714285713,0.0013790764285713797,23.864144500000002,4.974792714285716,83.49028171428571,20.149760571428573,0.0014427457142857092
2012-07-22,142,0.19464166,0.9052697,8.588046,20.88511,26.59544557142857,67.33231742857143,91.0060842857143,1.0024853714285715,1.0055908142857144,0.8051671471428571,21,0.8418177,1.3938426,5.3419485,22.65486357142857,25.938446,71.59513657142857,86.270632,1.002396657142857,1.0053169142857143,1.0063928485714286,24.296654785714285,3.283582428571428,78.9328842857143,14.675495428571438,0.0014601285714286316,23.740277785714284,5.710335571428569,79.16920085714287,23.673766857142866,0.0015527214285714352
2012-07-29,99,0.00030999046,0.64690655,5.987441,21.15143257142857,26.217280714285714,67.338234,87.63324714285714,1.0026826857142856,1.0057422142857142,0.6880043214285714,19,0.6704142,1.1580046,4.8331914,22.88167457142857,25.896144285714286,68.26910114285714,84.08784442857143,1.0025585428571429,1.0055106285714286,0.8057585757142858,24.388909428571427,3.014469714285717,76.17847278571429,15.818743285714291,0.0014760428571428674,23.68435664285714,5.065848142857146,77.48574057142858,20.295013142857144,0.0015297642857142746
2012-08-05,84,0.00028159827,0.6237574,5.0802526,20.179452142857144,26.13228942857143,69.56909485714286,89.91385228571428,1.002265457142857,1.0053894285714287,0.8118128899999999,29,0.92808497,1.5263786,7.376976,22.08061442857143,25.637956857142857,71.43686914285715,85.03916942857143,1.0021481428571428,1.0051114857142858,1.013571467142857,23.859285642857145,3.5573424285714275,78.23801928571429,13.602300285714279,0.0014816714285714738,23.155870785714285,5.952837285714285,79.74147357142857,20.344757428571427,0.0015619857142857851
2012-08-12,77,0.01088739,0.7125248,4.6568985,20.516462142857144,26.38496185714286,69.36330128571429,89.37273857142857,1.002673,1.0054858857142857,0.47631427992857145,38,0.977392,1.6811059,9.666383,22.418810142857144,25.693437714285714,73.95879442857142,86.65555557142856,1.002575742857143,1.0052620571428572,0.8310828714285714,24.05612392857143,3.274627571428571,80.307175,12.696761142857142,0.0013431571428571543,23.450712000000003,5.868499714285715,79.36801992857143,20.009437285714284,0.0014064428571428644
2012-08-19,145,0.9997065,1.570035,8.7694845,20.60952742857143,25.59488342857143,70.19980228571428,90.38401371428571,1.0032134857142858,1.0061645714285714,1.0435757042857143,9,0.0009183045,0.33272013,2.2894063,22.317430857142856,25.427341714285713,71.50571914285715,86.37637571428571,1.0030295571428571,1.0058984714285715,1.1542028500000001,23.872386285714285,3.1099108571428573,78.94104742857144,14.870656571428569,0.0014344571428571706,23.10220542857143,4.9853559999999995,80.291908,20.18421142857143,0.0014755428571427975
2012-08-26,69,0.01780248,0.719858,4.1730647,20.076511857142858,25.960235714285716,68.8813992857143,88.33094914285714,1.0037602857142858,1.0063773857142857,0.7926443057142858,20,0.16574965,0.7531414,5.0875697,22.277683999999997,25.448268285714285,71.18883442857143,83.48470999999999,1.0035589857142857,1.0061082714285714,0.7282342828571429,23.862976142857143,3.1705842857142876,77.3367722142857,12.295875571428567,0.0012746428571428492,23.01837378571429,5.883723857142858,78.60617421428572,19.44954985714284,0.001308549999999964
