,casos_3304557,casos_est_3304557,casos_est_min_3304557,casos_est_max_3304557,p_rt1_3304557,p_inc100k_3304557,temp_min_3304557,temp_max_3304557,umid_min_3304557,pressao_min_3304557,casos_3305554,casos_est_3305554,casos_est_min_3305554,casos_est_max_3305554,p_rt1_3305554,p_inc100k_3305554,temp_min_3305554,temp_max_3305554,umid_min_3305554,pressao_min_3305554,casos_3304151,casos_est_3304151,casos_est_min_3304151,casos_est_max_3304151,p_rt1_3304151,p_inc100k_3304151,temp_min_3304151,temp_max_3304151,umid_min_3304151,pressao_min_3304151,casos_3304144,casos_est_3304144,casos_est_min_3304144,casos_est_max_3304144,p_rt1_3304144,p_inc100k_3304144,temp_min_3304144,temp_max_3304144,umid_min_3304144,pressao_min_3304144,casos_3302858,casos_est_3302858,casos_est_min_3302858,casos_est_max_3302858,p_rt1_3302858,p_inc100k_3302858,temp_min_3302858,temp_max_3302858,umid_min_3302858,pressao_min_3302858,casos_3302270,casos_est_3302270,casos_est_min_3302270,casos_est_max_3302270,p_rt1_3302270,p_inc100k_3302270,temp_min_3302270,temp_max_3302270,umid_min_3302270,pressao_min_3302270,casos_3303203,casos_est_3303203,casos_est_min_3303203,casos_est_max_3303203,p_rt1_3303203,p_inc100k_3303203,temp_min_3303203,temp_max_3303203,umid_min_3303203,pressao_min_3303203
2017-01-29,248,248.0,248,248.0,0.53813636,3.675264,25.401541714285713,33.107487285714285,53.85762414285715,0.9988129371428572,1,1.0,1,1,0.17498918,1.2034853,24.406686142857144,30.554233857142858,63.49208242857143,0.9994612114285715,3,3.0,3,3,0.81436116,11.939823,23.972429714285713,31.757585714285714,57.950348142857145,1.000116522857143,0,0.0,0,0,0.0,0.0,25.159367142857143,32.884102999999996,53.88030771428571,0.9988075571428572,0,0.0,0,0,0.0,0.0,25.007271857142857,31.843619285714286,58.69428085714286,0.9989865328571429,0,0.0,0,0,0.0,0.0,23.226679999999998,31.807486428571426,54.608359285714286,0.99948757,2,2.0,2,2,0.84548557,1.2293092,25.007271857142857,31.843619285714286,58.69428085714286,0.9989865328571429
2017-02-05,241,241.0,241,241.0,0.19054577,3.5715265,24.805629285714286,31.557857000000002,57.353831428571425,0.9972064857142857,0,0.0,0,0,0.0,0.0,24.227643857142855,29.662074571428573,63.54411642857143,0.9978164842857142,1,1.0,1,1,0.2141758,3.9799411,23.742026142857146,30.259198857142856,64.99596257142858,0.9984069814285714,0,0.0,0,0,0.0,0.0,24.583727142857146,31.77955857142857,55.70494442857143,0.9971305285714286,2,2.0,2,2,0.8442323,1.1327016,24.648298,30.986380714285712,59.54765428571428,0.9973155714285714,0,0.0,0,0,0.0,0.0,22.693607857142858,30.735635142857145,57.44670442857143,0.9976435328571428,2,2.0,2,2,0.7367179,1.2293092,24.648298,30.986380714285712,59.54765428571428,0.9973155714285714
2017-02-12,239,239.0,239,239.0,0.2312892,3.5418873,24.49890585714286,30.669163285714287,61.450510857142866,0.9965301271428572,5,5.0,5,5,0.9636232,6.0174265,23.884687000000003,29.573800285714288,63.909566999999996,0.9967579928571428,0,0.0,0,0,0.0,0.0,23.730355285714285,30.10362471428571,65.48422571428571,0.9974079771428571,0,0.0,0,0,0.0,0.0,24.210841428571428,31.108825142857143,57.786091285714285,0.9964274399999999,1,1.0,1,1,0.637067,0.5663508,24.253893285714287,30.682904714285712,58.72135557142857,0.9964800228571429,1,1.0,1,1,0.9632679,0.9474362,22.588766714285715,30.631478714285716,56.77052942857143,0.9968604457142857,0,0.0,0,0,0.0,0.0,24.253893285714287,30.682904714285712,58.72135557142857,0.9964800228571429
2017-02-19,121,121.0,121,121.0,2.4979607e-10,1.7931731,24.154052857142858,32.748034000000004,48.27441271428571,0.9998125071428571,0,0.0,0,0,0.0,0.0,24.544106571428575,30.963753999999998,54.51204728571429,0.9999987185714286,0,0.0,0,0,0.0,0.0,23.679155714285713,30.954437285714285,57.497774285714286,1.0013984142857144,0,0.0,0,0,0.0,0.0,24.033189999999998,33.48140157142857,43.85879557142857,0.9995937671428571,1,1.0,1,1,0.46559733,0.5663508,24.58554057142857,32.463356999999995,48.04769828571428,0.9996245714285713,0,0.0,0,0,0.0,0.0,22.618839714285716,32.396680571428575,45.088525142857144,1.0000116785714286,0,0.0,0,0,0.0,0.0,24.58554057142857,32.463356999999995,48.04769828571428,0.9996245714285713
2017-02-26,141,141.0,141,141.0,0.0002613049,2.0895653,24.176448142857144,31.012582000000002,54.90478614285714,0.9990906114285715,0,0.0,0,0,0.0,0.0,24.03230942857143,28.983315714285713,62.02698042857143,0.9994157685714286,0,0.0,0,0,0.0,0.0,23.192352,30.97969685714286,58.281516,0.9998703371428571,1,1.0,1,1,0.9603134,0.6607857,24.103764285714284,31.275652,52.610136857142855,0.9989966957142856,0,0.0,0,0,0.0,0.0,24.377249428571428,30.318028142857145,57.01048514285714,0.9990574771428572,0,0.0,0,0,0.0,0.0,22.25370142857143,30.23544742857143,54.71114242857142,0.9994356242857142,0,0.0,0,0,0.0,0.0,24.377249428571428,30.318028142857145,57.01048514285714,0.9990574771428572
2017-03-05,135,135.0,135,135.0,0.06043693,2.0006475,24.624250142857143,32.23775785714285,56.839614142857144,0.9945598071428571,0,0.0,0,0,0.0,0.0,23.788234142857142,30.206704285714288,65.190556,0.9952926228571428,0,0.0,0,0,0.0,0.0,23.903625714285713,32.30135242857143,53.83191528571428,0.9952360757142857,0,0.0,0,0,0.0,0.0,24.392569428571427,32.517743714285714,54.19659071428571,0.9945977628571429,0,0.0,0,0,0.0,0.0,24.357892714285715,31.690721571428572,58.253577285714286,0.9948231371428572,1,1.0,1,1,0.8145292,0.9474362,22.36615857142857,31.537724285714287,56.125727142857144,0.99525738,0,0.0,0,0,0.0,0.0,24.357892714285715,31.690721571428572,58.253577285714286,0.9948231371428572
2017-03-12,161,161.0,161,161.0,0.87681997,2.3859575,24.498225571428573,31.02744842857143,64.06713028571428,0.9974176657142857,0,0.0,0,0,0.0,0.0,24.174800285714287,29.79289442857143,68.25542585714285,0.9978664714285713,1,1.0,1,1,0.9600432,3.9799411,23.793029999999998,31.732788,60.469604714285715,0.9980904871428571,1,1.0,1,1,0.73055524,0.6607857,24.201524857142857,30.98427914285714,63.53432457142857,0.9974236257142858,1,1.0,1,1,0.7798041,0.5663508,24.403947999999996,30.507991,65.11520342857143,0.9975325742857143,1,1.0,1,1,0.78460985,0.9474362,22.860665571428573,30.976920285714282,60.624140714285716,0.9980044485714286,0,0.0,0,0,0.0,0.0,24.403947999999996,30.507991,65.11520342857143,0.9975325742857143
2017-03-19,139,139.0,139,139.0,0.42743525,2.059926,23.491712428571425,28.619646285714285,70.33455028571429,0.9997143428571429,3,3.0,3,3,0.9852017,3.610456,23.329820857142856,27.387333428571427,73.5982807142857,1.0000423742857143,0,0.0,0,0,0.0,0.0,23.164044999999998,30.240988714285713,63.94171885714286,0.9997082128571428,0,0.0,0,0,0.0,0.0,23.259900571428574,28.64850742857143,69.566784,0.9997543999999999,1,1.0,1,1,0.7820582,0.5663508,23.57313285714286,28.304303714285712,70.77301728571429,0.9998023514285715,0,0.0,0,0,0.0,0.0,22.013567285714284,28.294102428571428,68.344121,1.0002374257142856,0,0.0,0,0,0.0,0.0,23.57313285714286,28.304303714285712,70.77301728571429,0.9998023514285715
2017-03-26,127,127.0,127,127.0,0.12990734,1.8820907,20.924359857142857,27.60477985714286,65.42099385714286,1.0016932,0,0.0,0,0,0.0,0.0,20.433201285714286,26.45145942857143,66.06307414285713,1.0020035628571429,1,1.0,1,1,0.73055524,3.9799411,20.643114285714287,28.229644714285712,60.80130571428572,1.0011871857142858,0,0.0,0,0,0.0,0.0,20.477613285714284,27.61260557142857,63.92311785714286,1.0017319857142857,0,0.0,0,0,0.0,0.0,20.66389257142857,27.136248,64.48647785714286,1.00181,0,0.0,0,0,0.0,0.0,18.67114714285714,27.416804714285714,60.513878285714284,1.0019720042857143,0,0.0,0,0,0.0,0.0,20.66389257142857,27.136248,64.48647785714286,1.00181
2017-04-02,141,141.0,141,141.0,0.5075341,2.0895653,20.54656542857143,26.389801142857145,70.14622342857143,1.001669157142857,4,4.0,4,4,0.8919574,4.813941,19.764142714285715,24.914973857142858,72.14736357142857,1.002183557142857,0,0.0,0,0,0.0,0.0,20.37304685714286,27.80419942857143,60.19984528571428,1.000729,2,2.0,2,2,0.92080367,1.3215714,20.204768714285713,26.225838857142858,69.53695942857144,1.0017859571428571,0,0.0,0,0,0.0,0.0,20.229357,25.646597571428572,71.01488914285714,1.0019343714285713,0,0.0,0,0,0.0,0.0,18.262878285714287,25.789890857142858,65.78971242857143,1.0020778428571429,0,0.0,0,0,0.0,0.0,20.229357,25.646597571428572,71.01488914285714,1.0019343714285713
