,casos_2307650,casos_est_2307650,casos_est_min_2307650,casos_est_max_2307650,p_rt1_2307650,p_inc100k_2307650,temp_min_2307650,temp_max_2307650,umid_min_2307650,pressao_min_2307650,casos_2309458,casos_est_2309458,casos_est_min_2309458,casos_est_max_2309458,p_rt1_2309458,p_inc100k_2309458,temp_min_2309458,temp_max_2309458,umid_min_2309458,pressao_min_2309458,casos_2302800,casos_est_2302800,casos_est_min_2302800,casos_est_max_2302800,p_rt1_2302800,p_inc100k_2302800,temp_min_2302800,temp_max_2302800,umid_min_2302800,pressao_min_2302800,casos_2304400,casos_est_2304400,casos_est_min_2304400,casos_est_max_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_max_2304400,umid_min_2304400,pressao_min_2304400,casos_2306256,casos_est_2306256,casos_est_min_2306256,casos_est_max_2306256,p_rt1_2306256,p_inc100k_2306256,temp_min_2306256,temp_max_2306256,umid_min_2306256,pressao_min_2306256,casos_2304285,casos_est_2304285,casos_est_min_2304285,casos_est_max_2304285,p_rt1_2304285,p_inc100k_2304285,temp_min_2304285,temp_max_2304285,umid_min_2304285,pressao_min_2304285,casos_2303709,casos_est_2303709,casos_est_min_2303709,casos_est_max_2303709,p_rt1_2303709,p_inc100k_2303709,temp_min_2303709,temp_max_2303709,umid_min_2303709,pressao_min_2303709,casos_2302107,casos_est_2302107,casos_est_min_2302107,casos_est_max_2302107,p_rt1_2302107,p_inc100k_2302107,temp_min_2302107,temp_max_2302107,umid_min_2302107,pressao_min_2302107,casos_2302008,casos_est_2302008,casos_est_min_2302008,casos_est_max_2302008,p_rt1_2302008,p_inc100k_2302008,temp_min_2302008,temp_max_2302008,umid_min_2302008,pressao_min_2302008
2012-07-01,90,90.0,90,90,7.5178505e-05,39.222866,,,,,8,8.0,8,8,0.055241648,30.968142,,,,,2,2.0,2,2,0.6476258,2.5891979,22.148018,30.123535,56.7580485,0.9968723174999999,413,413.0,413,413,0.0,15.372521,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,1,1.0,1,1,0.2250649,2.609263,,,,,1,1.0,1,1,0.47374555,1.8403666,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,61,61.0,61,61,0.13377482,16.702627,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,4,4.0,4,4,0.6813902,11.129351,21.88513175,32.193282499999995,45.3597555,0.9983815475,1,1.0,1,1,0.021676915,4.394059,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-07-08,76,76.0,76,76,0.0015110181,33.12153,,,,,8,8.0,8,8,0.104667015,30.968142,,,,,1,1.0,1,1,0.44823018,1.2945989,22.148018,30.123535,56.7580485,0.9968723174999999,317,317.0,317,317,0.0,11.799248,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,1,1.0,1,1,0.2036533,2.609263,,,,,3,3.0,3,3,0.9383782,5.5210996,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,19,19.0,19,19,4.6094635e-07,5.202458,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,3,3.0,3,3,0.52953595,8.347013,21.88513175,32.193282499999995,45.3597555,0.9983815475,1,1.0,1,1,0.0390868,4.394059,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-07-15,42,42.0,42,42,4.6289747e-06,18.304003,,,,,6,6.0,6,6,0.13540757,23.226107,,,,,1,1.0,1,1,0.39129195,1.2945989,22.148018,30.123535,56.7580485,0.9968723174999999,224,224.0,224,224,4.440892e-16,8.337639,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,1,1.0,1,1,0.3014363,2.609263,,,,,0,0.0,0,0,0.0,0.0,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,22,22.0,22,22,0.00078011473,6.0238986,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,1,1.0,1,1,0.121968545,2.7823377,21.88513175,32.193282499999995,45.3597555,0.9983815475,0,0.0,0,0,0.0,0.0,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-07-22,24,24.0,24,24,4.739979e-07,10.459431,,,,,8,8.0,8,8,0.50490636,30.968142,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,220,220.0,220,220,3.5557116e-06,8.188752,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,0,0.0,0,0,0.0,0.0,,,,,2,2.0,2,2,0.6068818,3.6807332,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,14,14.0,14,14,0.0036412259,3.83339,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,0,0.0,0,0,0.0,0.0,21.88513175,32.193282499999995,45.3597555,0.9983815475,1,1.0,1,1,0.4533797,4.394059,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-07-29,12,12.0,12,12,1.0237417e-06,5.2297153,,,,,2,2.0,2,2,0.037733324,7.7420354,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,196,196.0,196,196,0.0028244676,7.295434,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,1,1.0,1,1,0.58773565,2.609263,,,,,0,0.0,0,0,0.0,0.0,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,9,9.0,9,9,0.013079642,2.464322,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,1,1.0,1,1,0.3778593,2.7823377,21.88513175,32.193282499999995,45.3597555,0.9983815475,0,0.0,0,0,0.0,0.0,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-08-05,5,5.0,5,5,1.333294e-05,2.179048,,,,,5,5.0,5,5,0.39224365,19.35509,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,131,131.0,131,131,2.4697492e-06,4.87603,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.4937045,1.8403666,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,5,5.0,5,5,0.0113033755,1.3690678,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,0,0.0,0,0,0.0,0.0,21.88513175,32.193282499999995,45.3597555,0.9983815475,0,0.0,0,0,0.0,0.0,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-08-12,14,14.0,14,14,0.4125175,6.1013346,,,,,2,2.0,2,2,0.15059952,7.7420354,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,134,134.0,134,134,0.0024852466,4.9876947,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,1,1.0,1,1,0.7014947,2.609263,,,,,0,0.0,0,0,0.0,0.0,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,11,11.0,11,11,0.58258414,3.0119493,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,1,1.0,1,1,0.6970055,2.7823377,21.88513175,32.193282499999995,45.3597555,0.9983815475,0,0.0,0,0,0.0,0.0,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-08-19,7,7.0,7,7,0.21672799,3.0506673,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,116,116.0,116,116,0.015193574,4.3177056,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,1,1.0,1,1,0.6865803,2.609263,,,,,0,0.0,0,0,0.0,0.0,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,4,4.0,4,4,0.117923655,1.0952543,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,1,1.0,1,1,0.68645084,2.7823377,21.88513175,32.193282499999995,45.3597555,0.9983815475,0,0.0,0,0,0.0,0.0,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-08-26,8,8.0,8,8,0.34103394,3.486477,,,,,2,2.0,2,2,0.44469008,7.7420354,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,66,66.0,66,66,3.0342253e-06,2.4566257,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,2,2.0,2,2,0.030831123,0.54762715,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,0,0.0,0,0,0.0,0.0,21.88513175,32.193282499999995,45.3597555,0.9983815475,0,0.0,0,0,0.0,0.0,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-09-02,13,13.0,13,13,0.79879224,5.665525,,,,,1,1.0,1,1,0.40562767,3.8710177,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,70,70.0,70,70,0.0029021366,2.6055121,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,1,1.0,1,1,0.029013589,0.27381358,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,0,0.0,0,0,0.0,0.0,21.88513175,32.193282499999995,45.3597555,0.9983815475,0,0.0,0,0,0.0,0.0,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-09-09,6,6.0,6,6,0.20277391,2.6148577,,,,,2,2.0,2,2,0.67580146,7.7420354,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,55,55.0,55,55,0.009823089,2.047188,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,4,4.0,4,4,0.6817845,1.0952543,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,0,0.0,0,0,0.0,0.0,21.88513175,32.193282499999995,45.3597555,0.9983815475,0,0.0,0,0,0.0,0.0,22.13285075,32.036987,40.8176155,0.9989674749999999
2012-09-16,8,8.0,8,8,0.36131918,3.486477,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,60,60.0,60,60,0.2575521,2.2332962,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,3,3.0,3,3,0.6334537,0.8214407,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,0,0.0,0,0,0.0,0.0,21.885834,33.728516,31.769947,0.9982372,0,0.0,0,0,0.0,0.0,18.970764,33.367004,29.016945,0.9985902
2012-09-23,8,8.0,8,8,0.46244562,3.486477,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,46,46.0,46,46,0.08610894,1.7121936,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,0,0.0,0,0,0.0,0.0,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,0,0.0,0,0,0.0,0.0,22.632463714285713,33.361441285714285,35.013837714285714,0.9972998857142857,0,0.0,0,0,0.0,0.0,20.713339571428573,34.37601542857143,23.657520142857145,0.9975190228571428
2012-09-30,4,4.0,4,4,0.1380253,1.7432384,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,22.148018,30.123535,56.7580485,0.9968723174999999,55,55.0,55,55,0.48351678,2.047188,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,25.554672166666666,29.540450833333335,68.195181,0.9978644016666666,1,1.0,1,1,0.20559725,0.27381358,25.796798666666664,28.749257333333333,70.41927416666667,0.99785764,0,0.0,0,0,0.0,0.0,22.667755,33.24536185714286,31.87698757142857,0.9977638857142858,0,0.0,0,0,0.0,0.0,20.890673285714286,33.060084714285715,30.20945785714286,0.9985037728571429
2012-10-07,5,5.0,5,5,0.29818922,2.179048,23.989863333333332,33.32276933333333,37.93774283333333,0.9970883916666667,0,0.0,0,0,0.0,0.0,23.371907333333336,34.706558333333334,33.23741783333333,0.9966064550000001,0,0.0,0,0,0.0,0.0,22.726109500000003,33.5272825,31.649938666666667,0.9967843833333333,60,60.0,60,60,0.7548498,2.2332962,24.6172485,29.719222833333333,54.78803583333333,0.997820485,0,0.0,0,0,0.0,0.0,24.01660166666667,32.43092383333333,43.48137666666667,0.9974624583333332,0,0.0,0,0,0.0,0.0,24.6172485,29.719222833333333,54.78803583333333,0.997820485,4,4.0,4,4,0.8929663,1.0952543,24.902404833333335,28.842859833333335,58.12642266666666,0.9977910666666667,0,0.0,0,0,0.0,0.0,22.904083166666666,33.83073433333333,31.593625166666666,0.9967043666666666,0,0.0,0,0,0.0,0.0,20.22094183333333,33.95824183333333,27.444219166666667,0.9977318116666667
2012-10-14,3,3.0,3,3,0.19304663,1.3074288,24.04568914285714,32.606889714285714,43.124941,0.9964218985714286,0,0.0,0,0,0.0,0.0,23.517115999999998,33.82641614285715,40.03368742857143,0.9960899671428571,0,0.0,0,0,0.0,0.0,22.866259000000003,33.060660285714285,37.020893,0.9959516685714286,51,51.0,51,51,0.3904318,1.8983016,24.754146,29.226104857142854,59.81562671428571,0.9969756042857144,0,0.0,0,0,0.0,0.0,24.144513857142858,31.67163557142857,48.634088142857145,0.9967488071428571,2,2.0,2,2,0.9779825,3.6807332,24.754146,29.226104857142854,59.81562671428571,0.9969756042857144,2,2.0,2,2,0.5803869,0.54762715,24.961521428571427,28.420336,63.374657428571425,0.9969339142857143,0,0.0,0,0,0.0,0.0,23.02244771428571,33.23539542857143,36.935909571428574,0.9959638557142857,0,0.0,0,0,0.0,0.0,21.336739571428573,33.193529285714284,32.88754457142857,0.9965463057142857
2012-10-21,4,4.0,4,4,0.4461271,1.7432384,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.25116,32.661896,36.37997,0.99520147,36,36.0,36,36,0.026176136,1.3399776,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,0,0.0,0,0,0.0,0.0,24.623932,28.950989,61.426025,0.9966132,2,2.0,2,2,0.40844095,0.54762715,24.837555,28.347473,63.656456,0.9965669,0,0.0,0,0,0.0,0.0,22.589142,32.845856,35.65135,0.99512815,0,0.0,0,0,0.0,0.0,22.31839,33.180847,32.555824,0.99555856
2012-10-28,3,3.0,3,3,0.3734802,1.3074288,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.25116,32.661896,36.37997,0.99520147,26,26.0,26,26,0.004550255,0.96776164,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,1,1.0,1,1,0.554064,1.8403666,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,24.837555,28.347473,63.656456,0.9965669,0,0.0,0,0,0.0,0.0,22.589142,32.845856,35.65135,0.99512815,0,0.0,0,0,0.0,0.0,22.31839,33.180847,32.555824,0.99555856
2012-11-04,7,7.0,7,7,0.85405016,3.0506673,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.122467,34.30166633333334,37.260146,0.9959364166666668,43,43.0,43,43,0.6795062,1.6005288,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,0,0.0,0,0,0.0,0.0,24.623932,28.950989,61.426025,0.9966132,3,3.0,3,3,0.75293016,0.8214407,25.100769,28.192240333333334,69.67260466666666,0.9969808133333333,0,0.0,0,0,0.0,0.0,22.383900999999998,33.978281333333335,39.24878066666667,0.9960539666666667,0,0.0,0,0,0.0,0.0,22.700002,35.079346,30.571209666666665,0.9955291133333333
2012-11-11,4,4.0,4,4,0.46220067,1.7432384,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.656721,33.47509328571429,36.83262228571429,0.9943279114285714,35,35.0,35,35,0.528652,1.3027561,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,0,0.0,0,0,0.0,0.0,24.623932,28.950989,61.426025,0.9966132,3,3.0,3,3,0.7848897,0.8214407,25.492967999999998,28.300428285714286,63.94359328571429,0.9955735671428572,0,0.0,0,0,0.0,0.0,22.94470642857143,33.26943142857143,38.47304157142857,0.9944380057142858,0,0.0,0,0,0.0,0.0,22.751918142857143,33.52882157142857,31.58678414285714,0.9945435457142857
2012-11-18,6,6.0,6,6,0.618009,2.6148577,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.9414445,34.43795,35.26080025,0.9945553775,37,37.0,37,37,0.5426166,1.3771993,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,0,0.0,0,0,0.0,0.0,24.623932,28.950989,61.426025,0.9966132,4,4.0,4,4,0.77406377,1.0952543,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,0,0.0,0,0,0.0,0.0,23.11194714285714,34.02699928571429,37.398118714285715,0.9949794542857143,0,0.0,0,0,0.0,0.0,23.12864042857143,35.16108942857143,26.890929142857143,0.9948350042857143
2012-11-25,5,5.0,5,5,0.47508398,2.179048,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.9414445,34.43795,35.26080025,0.9945553775,36,36.0,36,36,0.4608275,1.3399776,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,1,1.0,1,1,0.927713,1.8403666,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,1,1.0,1,1,0.9632679,2.7823377,23.856619714285717,34.05755657142857,38.12719457142857,0.9949611957142857,0,0.0,0,0,0.0,0.0,24.137769428571428,35.431553428571426,25.44978414285714,0.9945509771428572
2012-12-02,5,5.0,5,5,0.46973747,2.179048,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.9414445,34.43795,35.26080025,0.9945553775,58,58.0,58,58,0.9827296,2.1588528,24.623932,28.950989,61.426025,0.9966132,1,1.0,1,1,0.9632679,2.609263,23.952423,31.197449,51.069016,0.9962451,0,0.0,0,0,0.0,0.0,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,0,0.0,0,0,0.0,0.0,24.113606833333336,32.83868883333333,41.792914833333334,0.9944147316666667,0,0.0,0,0,0.0,0.0,24.1421205,34.092366500000004,30.1956465,0.9941878166666666
2012-12-09,7,7.0,7,7,0.6943798,3.0506673,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.9414445,34.43795,35.26080025,0.9945553775,48,48.0,48,48,0.73661697,1.7866368,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,0,0.0,0,0,0.0,0.0,24.623932,28.950989,61.426025,0.9966132,4,4.0,4,4,0.898432,1.0952543,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,0,0.0,0,0,0.0,0.0,24.067504714285715,33.070735285714285,39.79102785714286,0.99549649,0,0.0,0,0,0.0,0.0,23.983939142857142,34.11414871428571,31.524109285714285,0.9953095014285714
2012-12-16,4,4.0,4,4,0.30977887,1.7432384,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.9414445,34.43795,35.26080025,0.9945553775,33,33.0,33,33,0.052697644,1.2283128,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,0,0.0,0,0,0.0,0.0,24.623932,28.950989,61.426025,0.9966132,1,1.0,1,1,0.42000115,0.27381358,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,0,0.0,0,0,0.0,0.0,23.89836342857143,33.263868,40.07263157142857,0.9940760785714285,0,0.0,0,0,0.0,0.0,23.75792157142857,35.21497,26.928964999999998,0.9936134571428571
2012-12-23,4,4.0,4,4,0.30686393,1.7432384,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.9414445,34.43795,35.26080025,0.9945553775,46,46.0,46,46,0.5098492,1.7121936,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,0,0.0,0,0,0.0,0.0,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,0,0.0,0,0,0.0,0.0,23.74989942857143,33.458530714285715,42.93623914285714,0.9947812357142858,0,0.0,0,0,0.0,0.0,24.071563857142856,34.559090714285716,32.512601714285715,0.9947055585714286
2012-12-30,6,6.0,6,6,0.6387693,2.6148577,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.0,0.0,22.9414445,34.43795,35.26080025,0.9945553775,86,86.0,86,86,0.9999099,3.2010577,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,1,1.0,1,1,0.9603134,1.8403666,24.623932,28.950989,61.426025,0.9966132,5,5.0,5,5,0.9242809,1.3690678,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,0,0.0,0,0,0.0,0.0,23.849796857142856,33.18654057142857,43.53361171428571,0.9954008385714286,0,0.0,0,0,0.0,0.0,24.046617714285713,35.25995342857143,24.080982142857145,0.9948891971428572
2013-01-06,6,6.0,6,6,0.655524,2.6148577,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,1,1.0,1,1,0.9632679,1.2945989,22.9414445,34.43795,35.26080025,0.9945553775,104,104.0,104,104,0.9999457,3.8710465,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,2,2.0,2,2,0.921865,3.6807332,24.623932,28.950989,61.426025,0.9966132,4,4.0,4,4,0.82931226,1.0952543,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,1,1.0,1,1,0.9631786,2.7823377,23.976562,33.31299,43.235786,0.9954985,2,2.0,2,2,0.9779825,8.788118,23.83429,34.960297,31.414213,0.9961187
2013-01-13,6,6.0,6,6,0.5750219,2.6148577,23.726715,32.443573,44.732494,0.99574345,1,1.0,1,1,0.9632679,3.8710177,23.05716,33.412262,38.31434,0.99530256,1,1.0,1,1,0.8145292,1.2945989,22.9414445,34.43795,35.26080025,0.9945553775,92,92.0,92,92,0.8667618,3.4243872,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,0,0.0,0,0,0.0,0.0,24.623932,28.950989,61.426025,0.9966132,6,6.0,6,6,0.8187737,1.6428814,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,0,0.0,0,0,0.0,0.0,23.976562,33.31299,43.235786,0.9954985,1,1.0,1,1,0.6887573,4.394059,23.83429,34.960297,31.414213,0.9961187
2013-01-20,5,5.0,5,5,0.39982793,2.179048,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.0,0.0,23.05716,33.412262,38.31434,0.99530256,1,1.0,1,1,0.6177504,1.2945989,22.9414445,34.43795,35.26080025,0.9945553775,144,144.0,144,144,0.9992849,5.3599105,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,0,0.0,0,0,0.0,0.0,24.623932,28.950989,61.426025,0.9966132,28,28.0,28,28,0.9999746,7.66678,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,0,0.0,0,0,0.0,0.0,24.3359314,32.658300600000004,50.997901,0.9957688900000001,6,6.0,6,6,0.9714397,26.364355,24.774481599999998,33.3120606,39.0440954,0.9954024880000001
2013-01-27,26,26.0,26,26,0.9997794,11.33105,23.726715,32.443573,44.732494,0.99574345,2,2.0,2,2,0.8820878,7.7420354,23.05716,33.412262,38.31434,0.99530256,1,1.0,1,1,0.52236325,1.2945989,22.9414445,34.43795,35.26080025,0.9945553775,142,142.0,142,142,0.98095596,5.285467,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,2,2.0,2,2,0.84548557,3.6807332,24.623932,28.950989,61.426025,0.9966132,15,15.0,15,15,0.7740308,4.1072035,25.454093999999998,28.48571775,63.878750249999996,0.9958575175,1,1.0,1,1,0.8145292,2.7823377,23.77479357142857,33.527753857142855,43.33446671428572,0.9967110271428571,13,13.0,13,13,0.99614245,57.12277,23.913927285714287,34.002908285714284,36.557798142857145,0.9966144942857144
2013-02-03,4,4.0,4,4,0.03998509,1.7432384,23.726715,32.443573,44.732494,0.99574345,4,4.0,4,4,0.94307065,15.484071,23.05716,33.412262,38.31434,0.99530256,3,3.0,3,3,0.8580085,3.8837967,24.211136,34.713868000000005,34.397186,0.99492113,135,135.0,135,135,0.6817004,5.024916,24.623932,28.950989,61.426025,0.9966132,1,1.0,1,1,0.9632679,2.609263,23.952423,31.197449,51.069016,0.9962451,1,1.0,1,1,0.6371274,1.8403666,24.623932,28.950989,61.426025,0.9966132,15,15.0,15,15,0.340864,4.1072035,26.860855,29.742279,65.420195,0.99583153,1,1.0,1,1,0.78460985,2.7823377,23.90710466666667,34.484303833333335,35.54132766666667,0.9957939100000001,9,9.0,9,9,0.7548439,39.54653,23.820053166666668,35.41794816666667,24.768047999999997,0.9955078500000001
2013-02-10,20,20.0,20,20,0.8527168,8.716192,23.726715,32.443573,44.732494,0.99574345,1,1.0,1,1,0.27286336,3.8710177,23.05716,33.412262,38.31434,0.99530256,10,10.0,10,10,0.9944247,12.94599,24.305921285714284,34.00688385714285,38.334689714285716,0.9943525242857143,166,166.0,166,166,0.9424254,6.178786,24.623932,28.950989,61.426025,0.9966132,0,0.0,0,0,0.0,0.0,23.952423,31.197449,51.069016,0.9962451,3,3.0,3,3,0.8381336,5.5210996,24.623932,28.950989,61.426025,0.9966132,21,21.0,21,21,0.69448084,5.750085,26.577994142857143,29.53783328571429,64.78212085714286,0.9951313457142856,0,0.0,0,0,0.0,0.0,24.46550214285714,34.06772728571429,38.89765871428572,0.9943098614285715,11,11.0,11,11,0.6348504,48.334652,23.930005571428573,35.589063714285714,25.38846057142857,0.9940990328571429
