,casos_2307650,casos_est_2307650,casos_est_min_2307650,casos_est_max_2307650,p_rt1_2307650,p_inc100k_2307650,temp_min_2307650,temp_max_2307650,umid_min_2307650,pressao_min_2307650,casos_2309458,casos_est_2309458,casos_est_min_2309458,casos_est_max_2309458,p_rt1_2309458,p_inc100k_2309458,temp_min_2309458,temp_max_2309458,umid_min_2309458,pressao_min_2309458,casos_2302800,casos_est_2302800,casos_est_min_2302800,casos_est_max_2302800,p_rt1_2302800,p_inc100k_2302800,temp_min_2302800,temp_max_2302800,umid_min_2302800,pressao_min_2302800,casos_2304400,casos_est_2304400,casos_est_min_2304400,casos_est_max_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_max_2304400,umid_min_2304400,pressao_min_2304400,casos_2306256,casos_est_2306256,casos_est_min_2306256,casos_est_max_2306256,p_rt1_2306256,p_inc100k_2306256,temp_min_2306256,temp_max_2306256,umid_min_2306256,pressao_min_2306256,casos_2304285,casos_est_2304285,casos_est_min_2304285,casos_est_max_2304285,p_rt1_2304285,p_inc100k_2304285,temp_min_2304285,temp_max_2304285,umid_min_2304285,pressao_min_2304285,casos_2303709,casos_est_2303709,casos_est_min_2303709,casos_est_max_2303709,p_rt1_2303709,p_inc100k_2303709,temp_min_2303709,temp_max_2303709,umid_min_2303709,pressao_min_2303709,casos_2302107,casos_est_2302107,casos_est_min_2302107,casos_est_max_2302107,p_rt1_2302107,p_inc100k_2302107,temp_min_2302107,temp_max_2302107,umid_min_2302107,pressao_min_2302107,casos_2302008,casos_est_2302008,casos_est_min_2302008,casos_est_max_2302008,p_rt1_2302008,p_inc100k_2302008,temp_min_2302008,temp_max_2302008,umid_min_2302008,pressao_min_2302008
2010-05-23,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,23.042699166666665,31.7277935,49.59503916666667,0.9962434533333333,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,26.367950333333336,29.1828715,71.656055,0.9961967183333332,0,0.0,0,0,0.0,0.0,23.042902666666667,31.252883999999998,53.54237033333334,0.9961936733333334,0,0.0,0,0,0.5,0.0,22.64002483333333,32.573746,41.397844666666664,0.9962263766666667
2010-05-30,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,23.042699166666665,31.7277935,49.59503916666667,0.9962434533333333,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,26.367950333333336,29.1828715,71.656055,0.9961967183333332,0,0.0,0,0,0.0,0.0,23.042902666666667,31.252883999999998,53.54237033333334,0.9961936733333334,0,0.0,0,0,0.5,0.0,22.64002483333333,32.573746,41.397844666666664,0.9962263766666667
2010-06-06,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,23.042699166666665,31.7277935,49.59503916666667,0.9962434533333333,1,1.0,1,1,0.9631786,0.0372216,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,26.367950333333336,29.1828715,71.656055,0.9961967183333332,0,0.0,0,0,0.0,0.0,23.042902666666667,31.252883999999998,53.54237033333334,0.9961936733333334,0,0.0,0,0,0.5,0.0,22.64002483333333,32.573746,41.397844666666664,0.9962263766666667
2010-06-13,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,23.042699166666665,31.7277935,49.59503916666667,0.9962434533333333,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,26.367950333333336,29.1828715,71.656055,0.9961967183333332,0,0.0,0,0,0.0,0.0,23.042902666666667,31.252883999999998,53.54237033333334,0.9961936733333334,0,0.0,0,0,0.5,0.0,22.64002483333333,32.573746,41.397844666666664,0.9962263766666667
2010-06-20,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,23.042699166666665,31.7277935,49.59503916666667,0.9962434533333333,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,26.367950333333336,29.1828715,71.656055,0.9961967183333332,0,0.0,0,0,0.0,0.0,23.042902666666667,31.252883999999998,53.54237033333334,0.9961936733333334,0,0.0,0,0,0.5,0.0,22.64002483333333,32.573746,41.397844666666664,0.9962263766666667
2010-06-27,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,23.042699166666665,31.7277935,49.59503916666667,0.9962434533333333,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,26.367950333333336,29.1828715,71.656055,0.9961967183333332,0,0.0,0,0,0.0,0.0,23.042902666666667,31.252883999999998,53.54237033333334,0.9961936733333334,0,0.0,0,0,0.5,0.0,22.64002483333333,32.573746,41.397844666666664,0.9962263766666667
2010-07-04,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,23.042699166666665,31.7277935,49.59503916666667,0.9962434533333333,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,26.367950333333336,29.1828715,71.656055,0.9961967183333332,0,0.0,0,0,0.0,0.0,23.042902666666667,31.252883999999998,53.54237033333334,0.9961936733333334,0,0.0,0,0,0.5,0.0,22.64002483333333,32.573746,41.397844666666664,0.9962263766666667
2010-07-11,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,23.042699166666665,31.7277935,49.59503916666667,0.9962434533333333,1,1.0,1,1,0.9603134,0.0372216,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,26.367950333333336,29.1828715,71.656055,0.9961967183333332,1,1.0,1,1,0.9632679,2.7823377,23.042902666666667,31.252883999999998,53.54237033333334,0.9961936733333334,0,0.0,0,0,0.5,0.0,22.64002483333333,32.573746,41.397844666666664,0.9962263766666667
2010-07-18,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,23.042699166666665,31.7277935,49.59503916666667,0.9962434533333333,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,26.367950333333336,29.1828715,71.656055,0.9961967183333332,0,0.0,0,0,0.0,0.0,23.042902666666667,31.252883999999998,53.54237033333334,0.9961936733333334,0,0.0,0,0,0.5,0.0,22.64002483333333,32.573746,41.397844666666664,0.9962263766666667
2010-07-25,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,23.042699166666665,31.7277935,49.59503916666667,0.9962434533333333,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,26.367950333333336,29.1828715,71.656055,0.9961967183333332,0,0.0,0,0,0.0,0.0,23.042902666666667,31.252883999999998,53.54237033333334,0.9961936733333334,0,0.0,0,0,0.5,0.0,22.64002483333333,32.573746,41.397844666666664,0.9962263766666667
