,casos_2312403,casos_est_2312403,casos_est_min_2312403,casos_est_max_2312403,p_rt1_2312403,p_inc100k_2312403,temp_min_2312403,temp_max_2312403,umid_min_2312403,pressao_min_2312403,casos_2303709,casos_est_2303709,casos_est_min_2303709,casos_est_max_2303709,p_rt1_2303709,p_inc100k_2303709,temp_min_2303709,temp_max_2303709,umid_min_2303709,pressao_min_2303709
2017-05-28,11,11.0,11,11,0.006145851,22.509157,25.285714285714285,26.857142857142858,80.42857142857143,1012.1428571428571,33,33.0,33,33,0.7538191,9.035848,25.285714285714285,26.857142857142858,80.42857142857143,1012.1428571428571
2017-06-04,6,6.0,6,6,0.018167173,12.277722,24.857142857142858,26.0,84.28571428571429,1012.8571428571429,35,35.0,35,35,0.86321706,9.583475,24.857142857142858,26.0,84.28571428571429,1012.8571428571429
2017-06-11,6,6.0,6,6,0.15442204,12.277722,24.857142857142858,27.714285714285715,71.28571428571429,1011.2857142857143,23,23.0,23,23,0.18716347,6.297712,24.857142857142858,27.714285714285715,71.28571428571429,1011.2857142857143
2017-06-18,3,3.0,3,3,0.07849719,6.138861,24.571428571428573,27.285714285714285,73.0,1012.2857142857143,21,21.0,21,21,0.1046845,5.750085,24.571428571428573,27.285714285714285,73.0,1012.2857142857143
2017-06-25,4,4.0,4,4,0.31336075,8.185148,24.714285714285715,26.571428571428573,75.42857142857143,1011.5714285714286,22,22.0,22,22,0.29010853,6.0238986,24.714285714285715,26.571428571428573,75.42857142857143,1011.5714285714286
2017-07-02,0,0.0,0,0,0.0,0.0,24.714285714285715,26.142857142857142,77.28571428571429,1013.0,18,18.0,18,18,0.247741,4.928644,24.714285714285715,26.142857142857142,77.28571428571429,1013.0
2017-07-09,3,3.0,3,3,0.5291426,6.138861,24.0,26.285714285714285,73.42857142857143,1014.4285714285714,20,20.0,20,20,0.4561904,5.476271,24.0,26.285714285714285,73.42857142857143,1014.4285714285714
2017-07-16,1,1.0,1,1,0.26112828,2.046287,23.857142857142858,26.285714285714285,69.14285714285714,1013.8571428571429,6,6.0,6,6,0.003453867,1.6428814,23.857142857142858,26.285714285714285,69.14285714285714,1013.8571428571429
2017-07-23,4,4.0,4,4,0.8291589,8.185148,23.857142857142858,25.285714285714285,77.42857142857143,1014.5714285714286,15,15.0,15,15,0.43623158,4.1072035,23.857142857142858,25.285714285714285,77.42857142857143,1014.5714285714286
2017-07-30,2,2.0,2,2,0.45312944,4.092574,23.285714285714285,26.0,72.42857142857143,1014.5714285714286,8,8.0,8,8,0.16062188,2.1905086,23.285714285714285,26.0,72.42857142857143,1014.5714285714286
2017-08-06,0,0.0,0,0,0.0,0.0,24.142857142857142,26.285714285714285,71.57142857142857,1014.2857142857143,25,25.0,25,25,0.9864356,6.8453393,24.142857142857142,26.285714285714285,71.57142857142857,1014.2857142857143
2017-08-13,4,4.0,4,4,0.8052807,8.185148,24.0,26.0,67.0,1013.8571428571429,13,13.0,13,13,0.4234652,3.5595763,24.0,26.0,67.0,1013.8571428571429
2017-08-20,3,3.0,3,3,0.71980554,6.138861,24.714285714285715,26.142857142857142,71.28571428571429,1012.1428571428571,9,9.0,9,9,0.066689216,2.464322,24.714285714285715,26.142857142857142,71.28571428571429,1012.1428571428571
