Low,Median,High,UF,SE,UF_id,pop,LowCases,MedianCases,HighCases
4.15967293723996,6.35058045163387,9.69544305073035,Paraíba,8,PB,4039277.0,168.02071222915814,256.51753554934305,391.62580119624937
4.4424697306555,6.77104610733022,10.3201750754139,Paraíba,9,PB,4039277.0,179.44365806232955,273.5013080727849,416.8604581809263
4.40737370875627,6.81115024832543,10.5259437413023,Paraíba,10,PB,4039277.0,178.02603252183903,275.12122541605197,425.17202457536325
4.03758031237875,6.856510302008,11.6435413996371,Paraíba,11,PB,4039277.0,163.089052914443,276.9534436316397,470.31488974101944
5.10339228243218,8.30262084491922,13.50739059033,Paraíba,12,PB,4039277.0,206.1401506840581,335.3658541860277,545.6009214153638
6.20847519850057,9.94649318087388,15.9351086110587,Paraíba,13,PB,4039277.0,250.77751074373785,401.766411361607,643.6631770515136
8.23775357943118,13.1341328072255,20.9408357429584,Paraíba,14,PB,4039277.0,332.7456856506404,530.524005631714,845.8583617730976
9.11320111051062,14.7051250763573,23.7282927139524,Paraíba,15,PB,4039277.0,368.10743642060004,593.9807350305329,958.4514700873551
9.96992094201991,15.7296852019603,24.8169466931241,Paraíba,16,PB,4039277.0,402.71272352919357,635.365556535186,1002.4252198776222
11.8459338034023,19.0372722848284,30.5942732807275,Paraíba,17,PB,4039277.0,478.4900795560543,768.968160828448,1235.7874439455713
11.5640588029914,19.3098503552566,32.2438969824287,Paraíba,18,PB,4039277.0,467.104367495707,779.9783441342981,1302.4203147149367
12.7692673237192,20.4291860398799,32.6840711899565,Paraíba,19,PB,4039277.0,515.7860780755052,825.1914129960796,1320.2001702395391
11.7427224673921,19.6647896153497,32.9313710419188,Paraíba,20,PB,4039277.0,474.3210877992016,794.3153240312089,1330.1892962808865
12.3962351971778,20.0089216018462,32.2966559847118,Paraíba,21,PB,4039277.0,500.7182771855076,808.2157682114051,1304.5513969595872
10.9615091616894,17.6646346984433,28.4668209848355,Paraíba,22,PB,4039277.0,442.7657184210127,713.5235265082397,1149.8537526716339
11.3852430385296,18.2719184417914,29.3241876711482,Paraíba,23,PB,4039277.0,459.88150344942727,738.0533990780383,1184.4851680375248
11.5560044076095,18.6442732847737,30.0803732896145,Paraíba,24,PB,4039277.0,466.7790281555568,753.0938426090086,1215.029599801542
10.2813270431623,16.2887578391518,25.8063604852436,Paraíba,25,PB,4039277.0,415.29127854923485,657.9480489825556,1042.3903836175332
9.61181921521397,14.5078376855693,21.897764574855,Paraíba,26,PB,4039277.0,388.2480028417184,586.0117508305331,884.5113679862657
8.08551711606469,12.5560651146746,19.4984153642706,Paraíba,27,PB,4039277.0,326.5964332002643,507.1742502820748,787.5950071734485
6.782957757567,10.8740912615162,17.4327874343416,Paraíba,28,PB,4039277.0,273.9824526211196,439.2346672854337,704.1585732942502
7.29584442513189,11.1250506084844,16.9640063342088,Paraíba,29,PB,4039277.0,294.69936582013463,449.37161046687044,685.2232061362391
7.31726385311378,10.9708898722133,16.4488293717897,Paraíba,30,PB,4039277.0,295.5645558481387,443.1446313036412,664.4137815839458
6.73973911114958,9.86954770682848,14.4527807873484,Paraíba,31,PB,4039277.0,272.23673177666944,398.6583705259502,583.7878502037828
6.4821275406447,9.74947318606918,14.6637391519804,Paraíba,32,PB,4039277.0,261.83108685992704,393.80822802605957,592.3090429059394
4.54981945936299,7.46343409923209,12.2428700855263,Paraíba,33,PB,4039277.0,183.7798109635736,301.468776980439,494.5234355045442
4.29374232267804,6.5991381186952,10.1423468473195,Paraíba,34,PB,4039277.0,173.43614607919983,266.5574682266879,409.6774834640016
4.02499925390999,6.19465387136128,9.53384936623132,Paraíba,35,PB,4039277.0,162.58086911335783,250.21922905550576,385.0985846648275
3.40122001825105,5.42563812361907,8.65499699828467,Paraíba,36,PB,4039277.0,137.38469791661046,219.1565528305767,349.59930310240304
3.140842512884,4.95411197828617,7.81421717030388,Paraíba,37,PB,4039277.0,126.86732922914544,200.11030569315824,315.63787689013543
2.76906238881038,3.98485465794213,5.73445607765627,Paraíba,38,PB,4039277.0,111.85010018686826,160.95931768168512,231.63056541987186
2.19004701628216,3.18720725439706,4.63838904231655,Paraíba,39,PB,4039277.0,88.46206541787154,128.74012956919194,187.35738175681266
2.01141004637021,2.9259314749408,4.25625546193256,Paraíba,40,PB,4039277.0,81.24642337872123,118.18647710304448,171.92194793508568
1.54503001971328,2.75134055065116,4.89950015797245,Paraíba,41,PB,4039277.0,62.40804222937398,111.13426605412565,197.90438299594484
1.48776943627305,2.69904720970861,4.89649515753249,Paraíba,42,PB,4039277.0,60.09512865240697,109.02199316090164,197.78300270432365
1.26674545708838,2.35622739257836,4.38273332220783,Paraíba,43,PB,4039277.0,51.16735789671581,95.17455113611742,177.03073905527677
1.46376925417153,2.40848039259874,3.9629045254238,Paraíba,44,PB,4039277.0,59.12569481682215,97.28519454775062,160.0726910274027
1.55444772133266,2.58841609944825,4.31014682059487,Paraíba,45,PB,4039277.0,62.78844928481422,104.55329616931029,174.09876919051982
1.47535627629821,2.35852410631662,3.77036791007101,Paraíba,46,PB,4039277.0,59.59372673657005,95.26732176590279,152.29560380687897
1.38995663730797,2.20206651401141,3.48866777709119,Paraíba,47,PB,4039277.0,56.14419876075425,88.94756622516466,140.91695512645572
1.48577862570528,2.28047168135709,3.50021934593587,Paraíba,48,PB,4039277.0,60.014714299029464,92.11456811657023,141.38355498993803
1.15999782016925,1.85958348595034,2.9810838271357,Paraíba,49,PB,4039277.0,46.85552515059788,75.11372804379032,120.41423338021208
1.2763493826255,1.80733311958886,2.559215407339,Paraíba,50,PB,4039277.0,51.55528705203381,73.00319101293532,103.37379932910054
1.67527075949259,2.21603894950633,2.93136413794779,Paraíba,51,PB,4039277.0,67.6688264759095,89.5119515984508,118.40591741037335
1.59032816629531,2.16340525417849,2.94299151143752,Paraíba,52,PB,4039277.0,64.2377598456882,87.38593084882328,118.87557923344811
1.49392290729497,2.16377101148786,3.13396693182291,Pará,1,PA,8690745.0,129.83303036959222,188.0478209923306,272.365074429053
1.57362266723963,2.44034968039892,3.78445651972568,Pará,2,PA,8690745.0,136.7595332719948,212.0845678317851,328.8974657652335
2.1586437305203,2.93427823273241,3.98861035999302,Pará,3,PA,8690745.0,187.60222207800646,255.0106387972803,346.6399554305754
3.6581632837011,4.56350439990274,5.69290400478288,Pará,4,PA,8690745.0,317.92164267008917,396.6025304593274,494.7557701504679
4.08062227895757,5.40405820974291,7.15671364264327,Pará,5,PA,8690745.0,354.6364766773911,469.65291866032146,621.9717330623379
4.08477873000248,5.56682187703441,7.5865812713459,Pará,6,PA,8690745.0,354.99770323875407,483.7982939372741,659.3304325104303
4.21640028362289,5.74204248598295,7.81971579854444,Pará,7,PA,8690745.0,366.4365968289421,499.02627024843895,679.5915597762109
4.19680734478548,5.73159118301144,7.82764963704894,Pará,8,PA,8690745.0,364.73382447657684,498.1179741580076,680.2810694493489
3.86349129950233,5.29879888055553,7.26733086734097,Pará,9,PA,8690745.0,335.7661769369338,460.5050987719357,631.5851939868919
3.46571770941472,4.61997821288488,6.1586662495762,Pará,10,PA,8690745.0,301.1966885450743,401.5105255373821,535.2339791517311
3.87518183470876,5.10971391197202,6.73753577918561,Pará,11,PA,8690745.0,336.7821715408598,444.0722063190127,585.5420538527844
4.01790864198794,5.11343542678018,6.5076695847703,Pará,12,PA,8690745.0,349.18619440813484,444.39563368112715,565.5649690549455
3.96972916753263,5.05528290619641,6.4376898733285,Pará,13,PA,8690745.0,344.99903914088367,439.3417464061192,559.4832107818029
3.17914970670889,4.26787284019078,5.72943719561237,Pará,14,PA,8690745.0,276.2917941783175,370.9099454652382,497.93077660582225
3.25180889508983,4.40125149518506,5.95699665903446,Pará,15,PA,8690745.0,282.6064189595746,382.5015442552209,517.7073892952044
2.60795916485759,3.45015292994561,4.56431810758904,Pará,16,PA,8690745.0,226.6510807219028,299.8439932516016,396.6732477193891
2.90639527279808,3.64347276075116,4.56747706775464,Pará,17,PA,8690745.0,252.5874018509355,316.64492678134343,396.94778489203304
2.2900583131052,3.02967185620845,4.0081562568839,Pará,18,PA,8690745.0,199.02312834327452,263.301055359843,348.3386394873247
2.4086810704182,3.22460584803973,4.31691974621061,Pará,19,PA,8690745.0,209.33232969331618,280.2422715082204,375.1724869978113
2.4613418844096,3.07268264161255,3.83586639299066,Pará,20,PA,8690745.0,213.90894675223305,267.0390130418106,333.3653667555161
1.99887426632205,2.60591877997945,3.39731858189599,Pará,21,PA,8690745.0,173.71706535667025,226.47375607512504,295.25229479019663
1.76203279160019,2.35875933506374,3.15757211061753,Pará,22,PA,8690745.0,153.13377673435394,204.99375897408524,274.4165403248874
1.55033670260807,2.00580265562166,2.5950777573225,Pará,23,PA,8690745.0,134.73580946507573,174.31919400330668,225.53159044061732
1.55180961891626,2.02208286811207,2.63487162063594,Pará,24,PA,8690745.0,134.86381686548393,175.7340657563063,228.9899736268369
1.20405218213613,1.65023575169795,2.26176080786689,Pará,25,PA,8690745.0,104.64110481638663,143.417781078902,196.56386432165135
1.17269677277733,1.53297084293785,2.00392774999459,Pará,26,PA,8690745.0,101.91608614530718,133.22658688407904,174.15625073626734
1.20865279747726,1.62718992036925,2.19065975148344,Pará,27,PA,8690745.0,105.04093256411511,141.41492664499455,190.38465281905948
1.08087547582543,1.50555896241393,2.09710354245377,Pará,28,PA,8690745.0,93.93613137152477,130.8442902480405,182.25392126062388
1.01075161149164,1.42823579511244,2.01815902467877,Pará,29,PA,8690745.0,87.84184513812913,124.12433095194463,175.39305452931896
0.998890880513096,1.36939568971274,1.87732673466854,Pará,30,PA,8690745.0,86.81105925364787,119.01068743392545,163.15367932686942
0.97246730092971,1.32476529880636,1.80469111428596,Pará,31,PA,8690745.0,84.51465333218373,115.1319739677488,156.84110278025136
0.841113185065069,1.21914732026461,1.76708701623005,Pará,32,PA,8690745.0,73.09900207538324,105.95298477853058,153.57302650866225
0.924863058396401,1.29283286948268,1.8072046593718,Pará,33,PA,8690745.0,80.3774900044323,112.35680796292255,157.05954857412175
0.943277037267232,1.28375248679476,1.74712240650552,Pará,34,PA,8690745.0,81.9778019524501,111.56765505849127,151.83795318725814
0.817424499522107,1.17703785992863,1.6948575978764,Pará,35,PA,8690745.0,71.04027882099254,102.29335895985442,147.29575194456334
0.867041194941858,1.15255179082651,1.532079027256,Pará,36,PA,8690745.0,75.35233929734977,100.16533713366536,133.14908145729947
0.806062442022375,1.18255851100616,1.73490856172936,Pará,37,PA,8690745.0,70.05283137693745,102.77314466734231,150.77647908306628
0.734074229976208,1.09348568552184,1.62886925547013,Pará,38,PA,8690745.0,63.79651943794579,95.03205254020503,141.56087337630757
0.828367617543065,1.1000773600992,1.46090959203861,Pará,39,PA,8690745.0,71.99131730324305,95.6049181689532,126.96392732461588
0.689918599718866,1.05141168193033,1.60231442571635,Pará,40,PA,8690745.0,59.95906620913737,91.37550817677607,139.2530608372224
0.63536965998453,1.01591868069921,1.62439416106011,Pará,41,PA,8690745.0,55.21835695662254,88.29090194693256,141.17195433262347
0.726950760489898,1.07185971244395,1.580414115512,Pará,42,PA,8690745.0,63.17743686973778,93.15259436623697,137.34976072315337
0.803580056003241,1.05074241428856,1.37392611095429,Pará,43,PA,8690745.0,69.83709353809887,91.31734383266232,119.40441479145441
0.772975012267234,1.0179040091772,1.34044251813512,Pará,44,PA,8690745.0,67.17728722986402,88.46344178236706,116.49444112270204
0.891910156537437,1.18800591865656,1.58239936210861,Pará,45,PA,8690745.0,77.51363733376948,103.24656497534905,137.52229344248593
0.989058981408138,1.27238487677078,1.63687232517727,Pará,46,PA,8690745.0,85.95659397377867,110.57972505871271,142.25639975672735
0.914804800341167,1.28107317230324,1.79398760498747,Pará,47,PA,8690745.0,79.50335244540994,111.33480266828522,155.9108880810683
0.731515488848701,1.17487102626646,1.88693465743677,Pará,48,PA,8690745.0,63.57414577134404,102.10504497170106,163.98867939445321
0.970304025498567,1.52112387922468,2.38463182172066,Pará,49,PA,8690745.0,84.32664858081544,132.19699747752492,207.2422708145972
0.957874485110557,1.50580333230476,2.36716157578663,Pará,50,PA,8690745.0,83.24642892102148,130.86552781210932,205.72397628959774
0.911376303447137,1.59904032003638,2.5341081570344,Pará,51,PA,8690745.0,79.20539052301689,138.96851666154572,220.23287795205925
1.12396548884631,1.85308149730078,2.8324888389131,Pará,52,PA,8690745.0,97.68097452363624,161.04658757259267,246.1643821433983
1.73532916069945,2.54789127048263,3.74093288652221,Pernambuco,1,PE,9609816.0,166.76193933756147,244.84766297344305,359.49676707827314
2.57169439782684,3.85205589892775,5.76986700325004,Pernambuco,2,PE,9609816.0,247.13509971346733,370.1754841041028,554.4736024570428
2.63331784153997,4.1259879758907,6.46476339036958,Pernambuco,3,PE,9609816.0,253.05699926716267,396.49985266522066,621.2518666498784
